origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EGLL,2496,B737,2021-01-01T08:39:03.000+01:00,20210101_20210131,true,Tweede lockdown:
EHEH,LPFR,9180,B738,2021-01-01T09:01:19.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFPG,2477,B737,2021-01-01T09:12:11.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,ESGG,4194,B737,2021-01-01T09:33:56.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LSZM,3339,E75L,2021-01-01T09:36:20.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LEZL,8778,B738,2021-01-01T09:38:41.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LSGG,3651,B737,2021-01-01T09:40:04.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LIMF,4876,E75L,2021-01-01T09:42:01.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EBBR,1232,E190,2021-01-01T09:43:08.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LSZH,3377,B737,2021-01-01T09:47:38.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGPH,3699,B737,2021-01-01T09:48:42.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LROP,8200,B737,2021-01-01T09:49:17.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EFNS,7012,B737,2021-01-01T09:51:37.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EKCH,3608,B737,2021-01-01T09:55:50.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,ELLX,2181,E190,2021-01-01T09:59:17.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDF,2691,E75L,2021-01-01T10:02:01.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGCC,2614,B737,2021-01-01T10:07:03.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EPKK,5237,E75L,2021-01-01T10:08:11.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFPG,2491,A319,2021-01-01T10:12:16.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFBD,5123,E75L,2021-01-01T10:13:34.000+01:00,20210101_20210131,true,Tweede lockdown:
EHBK,ENGM,5420,B77W,2021-01-01T10:14:00.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LIRF,6358,E75L,2021-01-01T10:15:15.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,ENGM,4909,E190,2021-01-01T10:16:07.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDM,3547,E75L,2021-01-01T10:17:20.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EETN,7298,BCS3,2021-01-01T10:18:39.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDL,1586,E75L,2021-01-01T10:19:03.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LEMG,9032,B738,2021-01-01T10:20:49.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LIPZ,5111,E75L,2021-01-01T10:24:45.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDH,2748,E75L,2021-01-01T10:26:08.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDB,3185,E75L,2021-01-01T10:27:21.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EIDW,3893,A320,2021-01-01T10:32:05.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGNT,2990,E190,2021-01-01T10:33:39.000+01:00,20210101_20210131,true,Tweede lockdown:
EHEH,LEAL,7729,B738,2021-01-01T10:39:27.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDS,3024,E75L,2021-01-01T10:43:03.000+01:00,20210101_20210131,true,Tweede lockdown:
EHEH,EYKA,6895,A320,2021-01-01T11:06:55.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFBO,5470,E75L,2021-01-01T11:21:03.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LDZA,7262,DH8D,2021-01-01T11:22:02.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EICK,4703,B737,2021-01-01T11:34:36.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EIDW,3860,B739,2021-01-01T12:08:33.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDF,2808,B748,2021-01-01T12:18:39.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFPG,2623,B737,2021-01-01T12:26:16.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LPPT,8957,B738,2021-01-01T12:35:24.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LIRP,5765,B738,2021-01-01T12:48:42.000+01:00,20210101_20210131,true,Tweede lockdown:
EHEH,EPKK,5344,A320,2021-01-01T13:13:15.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LEMD,7066,B737,2021-01-01T13:39:41.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFPG,2843,A319,2021-01-01T14:05:03.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EPWA,5357,E190,2021-01-01T14:17:38.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LHBP,6087,E75L,2021-01-01T14:21:32.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,ENGM,5353,E75L,2021-01-01T14:29:37.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,ESSA,5998,B737,2021-01-01T14:38:18.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EPPO,4577,E75L,2021-01-01T14:39:30.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LIMC,4676,E75L,2021-01-01T14:40:54.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LIPE,5349,E75L,2021-01-01T14:42:04.000+01:00,20210101_20210131,true,Tweede lockdown:
EHEH,LOWW,4687,B738,2021-01-01T14:48:17.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LDZA,5452,B737,2021-01-01T14:57:30.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFPG,2708,A319,2021-01-01T14:58:46.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,ENUL,4890,E75L,2021-01-01T15:19:35.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EPGD,5059,E75L,2021-01-01T15:34:39.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFBD,4922,E75L,2021-01-01T15:45:05.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGLL,2394,B737,2021-01-01T15:54:12.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGCC,2735,B737,2021-01-01T16:22:54.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LPPT,9014,A20N,2021-01-01T16:34:02.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGGD,3035,B737,2021-01-01T16:36:16.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFPG,2508,B737,2021-01-01T16:37:32.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EKBI,3144,E75L,2021-01-01T16:44:04.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDV,2308,E75L,2021-01-01T16:48:00.000+01:00,20210101_20210131,true,Tweede lockdown:
EHEH,EPKT,5059,A320,2021-01-01T16:59:33.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDN,3168,E75L,2021-01-01T17:02:30.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EDDL,1560,E190,2021-01-01T17:04:06.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LSGG,4247,A320,2021-01-01T17:17:30.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGLL,2218,A332,2021-01-01T17:28:13.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGNM,2740,E190,2021-01-01T17:33:32.000+01:00,20210101_20210131,true,Tweede lockdown:
EHEH,LEAL,7502,B738,2021-01-01T18:52:17.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EFNS,7037,E190,2021-01-01T19:14:01.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LEMD,6943,B738,2021-01-01T19:15:37.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EPWA,5240,E170,2021-01-01T19:30:02.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFPG,2654,A319,2021-01-01T20:33:13.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LIPZ,4831,B737,2021-01-01T20:34:17.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LFXA,4008,E75L,2021-01-01T20:35:20.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EFNS,7212,B737,2021-01-01T20:39:05.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,LSZM,3390,E75L,2021-01-01T20:40:17.000+01:00,20210101_20210131,true,Tweede lockdown:
EHAM,EGLL,2171,B738,2021-01-01T20:41:53.000+01:00,20210101_20210131,true,Tweede lockdown:
