origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EGNX,2687,B734,2020-09-01T02:53:07.000+02:00,20200901_20200930,true,""
EHAM,LEBL,6403,B738,2020-09-01T05:57:41.000+02:00,20200901_20200930,true,""
EHAM,LEPA,7494,B738,2020-09-01T05:59:58.000+02:00,20200901_20200930,true,""
EHAM,LEIB,7538,B738,2020-09-01T06:04:27.000+02:00,20200901_20200930,true,""
EHAM,LPPR,8132,B738,2020-09-01T06:30:09.000+02:00,20200901_20200930,true,""
EHAM,LPPT,9154,B738,2020-09-01T06:44:16.000+02:00,20200901_20200930,true,""
EHAM,LEZL,8989,B738,2020-09-01T06:47:29.000+02:00,20200901_20200930,true,""
EHAM,LEAL,8161,B737,2020-09-01T06:50:12.000+02:00,20200901_20200930,true,""
EHAM,ENGM,5328,E75L,2020-09-01T06:55:09.000+02:00,20200901_20200930,true,""
EHAM,ESSA,6089,B737,2020-09-01T06:59:29.000+02:00,20200901_20200930,true,""
EHEH,LEIB,7120,B738,2020-09-01T07:03:15.000+02:00,20200901_20200930,true,""
EHAM,EGKK,2923,A320,2020-09-01T07:06:46.000+02:00,20200901_20200930,true,""
EHAM,LEMG,9516,B738,2020-09-01T07:07:22.000+02:00,20200901_20200930,true,""
EHEH,LEAL,7599,B738,2020-09-01T07:10:20.000+02:00,20200901_20200930,true,""
EHRD,LEAL,7686,B737,2020-09-01T07:15:33.000+02:00,20200901_20200930,true,""
EHAM,LPFR,9059,B738,2020-09-01T07:15:55.000+02:00,20200901_20200930,true,""
EHAM,EKCH,3776,B737,2020-09-01T07:30:18.000+02:00,20200901_20200930,true,""
EHRD,LEMG,9021,B738,2020-09-01T07:34:03.000+02:00,20200901_20200930,true,""
EHEH,LEMG,9022,B738,2020-09-01T07:40:35.000+02:00,20200901_20200930,true,""
EHAM,ESGG,4359,E75L,2020-09-01T07:46:07.000+02:00,20200901_20200930,true,""
EHEH,LEPA,6771,B738,2020-09-01T07:47:36.000+02:00,20200901_20200930,true,""
EHAM,EDDS,3491,E75L,2020-09-01T07:53:44.000+02:00,20200901_20200930,true,""
EHAM,LFPG,2951,B738,2020-09-01T08:05:15.000+02:00,20200901_20200930,true,""
EHAM,EDDT,3627,A333,2020-09-01T08:05:41.000+02:00,20200901_20200930,true,""
EHAM,EGBB,2998,B737,2020-09-01T08:15:54.000+02:00,20200901_20200930,true,""
EHAM,LKPR,3923,B738,2020-09-01T08:24:02.000+02:00,20200901_20200930,true,""
EHAM,EKBI,2994,E190,2020-09-01T08:27:35.000+02:00,20200901_20200930,true,""
EHAM,EDSK,2954,E190,2020-09-01T08:48:32.000+02:00,20200901_20200930,true,""
EHAM,EGLL,2234,B737,2020-09-01T08:53:07.000+02:00,20200901_20200930,true,""
EHAM,EGFF,3942,E75L,2020-09-01T08:55:17.000+02:00,20200901_20200930,true,""
EHAM,EBBR,1397,E75L,2020-09-01T08:56:12.000+02:00,20200901_20200930,true,""
EHAM,LHBP,5755,B737,2020-09-01T09:00:45.000+02:00,20200901_20200930,true,""
EHAM,LFBO,5428,E75L,2020-09-01T09:02:29.000+02:00,20200901_20200930,true,""
EHAM,LPPT,8947,B738,2020-09-01T09:03:11.000+02:00,20200901_20200930,true,""
EHAM,LPPR,7699,E190,2020-09-01T09:18:21.000+02:00,20200901_20200930,true,""
EHAM,LIPZ,5023,B738,2020-09-01T09:19:30.000+02:00,20200901_20200930,true,""
EHAM,EGNP,2874,E75L,2020-09-01T09:21:01.000+02:00,20200901_20200930,true,""
EHAM,ENGM,5110,B738,2020-09-01T09:22:00.000+02:00,20200901_20200930,true,""
EHAM,ENBR,4620,B738,2020-09-01T09:27:35.000+02:00,20200901_20200930,true,""
EHAM,EGPG,3890,E75L,2020-09-01T09:33:30.000+02:00,20200901_20200930,true,""
EHAM,EDDW,2044,E75L,2020-09-01T09:34:47.000+02:00,20200901_20200930,true,""
EHAM,LSZM,3596,E190,2020-09-01T09:40:08.000+02:00,20200901_20200930,true,""
EHAM,EGGD,3169,E75L,2020-09-01T09:42:03.000+02:00,20200901_20200930,true,""
EHAM,LFPG,2984,A321,2020-09-01T09:42:39.000+02:00,20200901_20200930,true,""
EHAM,EGSS,2647,A320,2020-09-01T09:44:47.000+02:00,20200901_20200930,true,""
EHAM,LSGG,4106,B737,2020-09-01T09:45:21.000+02:00,20200901_20200930,true,""
