origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LROP,8429,B739,2022-07-01T00:21:16.000+02:00,20220701_20220731,false,""
EHAM,EGNX,2836,B734,2022-07-01T03:13:02.000+02:00,20220701_20220731,false,""
EHAM,LEPA,8124,B738,2022-07-01T05:07:55.000+02:00,20220701_20220731,false,""
EHAM,LEPA,7619,B738,2022-07-01T05:21:29.000+02:00,20220701_20220731,false,""
EHAM,LEAL,7958,B738,2022-07-01T06:19:18.000+02:00,20220701_20220731,false,""
EHAM,LGKO,11551,B738,2022-07-01T06:38:27.000+02:00,20220701_20220731,false,""
EHAM,LEMG,8606,B738,2022-07-01T06:43:03.000+02:00,20220701_20220731,false,""
EHAM,LGKO,11756,B738,2022-07-01T06:45:51.000+02:00,20220701_20220731,false,""
EHAM,LIML,6824,A320,2022-07-01T07:04:11.000+02:00,20220701_20220731,false,""
EHEH,LEPA,7039,B738,2022-07-01T07:04:33.000+02:00,20220701_20220731,false,""
EHRD,LFNG,4944,B737,2022-07-01T07:06:26.000+02:00,20220701_20220731,false,""
EHAM,LSGG,4208,E190,2022-07-01T07:09:10.000+02:00,20220701_20220731,false,""
EHAM,LPFR,9776,B738,2022-07-01T07:10:30.000+02:00,20220701_20220731,false,""
EHAM,LKPR,3925,E190,2022-07-01T07:11:33.000+02:00,20220701_20220731,false,""
EHAM,LFPG,2762,B738,2022-07-01T07:12:56.000+02:00,20220701_20220731,false,""
EHAM,EFHK,7054,E75L,2022-07-01T07:14:49.000+02:00,20220701_20220731,false,""
EHAM,EDDH,2527,E75L,2022-07-01T07:17:09.000+02:00,20220701_20220731,false,""
EHAM,ESSA,5476,B738,2022-07-01T07:19:29.000+02:00,20220701_20220731,false,""
EHEH,LKPR,3671,B738,2022-07-01T07:19:41.000+02:00,20220701_20220731,false,""
EHAM,LPPR,8571,B738,2022-07-01T07:21:04.000+02:00,20220701_20220731,false,""
EHAM,EGLC,2320,E190,2022-07-01T07:22:41.000+02:00,20220701_20220731,false,""
EHAM,ENGM,4405,E190,2022-07-01T07:27:19.000+02:00,20220701_20220731,false,""
EHAM,LOWW,5248,B738,2022-07-01T07:28:50.000+02:00,20220701_20220731,false,""
EHAM,LEMD,7297,B737,2022-07-01T07:32:39.000+02:00,20220701_20220731,false,""
EHAM,EKCH,3386,B738,2022-07-01T07:33:33.000+02:00,20220701_20220731,false,""
EHAM,EGLL,2953,B738,2022-07-01T07:34:05.000+02:00,20220701_20220731,false,""
EHAM,EDDM,3782,B737,2022-07-01T07:38:11.000+02:00,20220701_20220731,false,""
EHAM,LEMD,7915,A320,2022-07-01T07:53:11.000+02:00,20220701_20220731,false,""
EHAM,EIDW,4389,E75L,2022-07-01T07:55:36.000+02:00,20220701_20220731,false,""
EHEH,LGRP,11600,B738,2022-07-01T07:56:36.000+02:00,20220701_20220731,false,""
EHAM,ESGG,3968,E75L,2022-07-01T08:02:28.000+02:00,20220701_20220731,false,""
EHRD,LEMG,8993,B738,2022-07-01T08:12:03.000+02:00,20220701_20220731,false,""
EHEH,LPFR,9411,B738,2022-07-01T08:14:28.000+02:00,20220701_20220731,false,""
EHAM,EPWA,5463,E195,2022-07-01T08:14:40.000+02:00,20220701_20220731,false,""
EHAM,EGLC,2444,E190,2022-07-01T08:15:21.000+02:00,20220701_20220731,false,""
EHAM,EDDS,3589,E75L,2022-07-01T08:16:25.000+02:00,20220701_20220731,false,""
EHAM,EGPH,3456,B738,2022-07-01T08:21:20.000+02:00,20220701_20220731,false,""
EHAM,EGPD,3688,E75L,2022-07-01T08:26:44.000+02:00,20220701_20220731,false,""
EHAM,EGLL,2469,A319,2022-07-01T08:32:20.000+02:00,20220701_20220731,false,""
EHAM,LKPR,3976,A319,2022-07-01T08:34:55.000+02:00,20220701_20220731,false,""
EHAM,LFPG,2929,B739,2022-07-01T08:36:34.000+02:00,20220701_20220731,false,""
