origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LEIB,8279,B738,2021-05-01T06:20:11.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LPMA,13104,B738,2021-05-01T06:41:35.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFPG,3334,B737,2021-05-01T06:50:12.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDB,3223,E75L,2021-05-01T07:11:45.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHEH,LEMG,9656,B738,2021-05-01T07:40:46.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LPFR,9932,B738,2021-05-01T07:54:16.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIMC,4524,B748,2021-05-01T07:57:32.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDF,2735,E190,2021-05-01T08:07:53.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFPG,3000,B737,2021-05-01T08:19:48.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEBL,6745,E75L,2021-05-01T08:23:44.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LPPT,9724,E190,2021-05-01T09:15:32.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFBO,5719,E75L,2021-05-01T09:21:03.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDV,2085,E190,2021-05-01T09:22:21.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,ENGM,5080,E75L,2021-05-01T09:25:00.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFLL,4537,E75L,2021-05-01T09:27:50.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDS,3192,E75L,2021-05-01T09:32:03.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGPF,4276,E75L,2021-05-01T09:33:51.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EPKK,4912,E190,2021-05-01T09:39:33.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEMD,7644,B737,2021-05-01T09:41:33.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGPH,3965,E75L,2021-05-01T09:46:47.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIMA,4726,E75L,2021-05-01T09:48:30.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGPD,4039,E75L,2021-05-01T09:48:40.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFPG,2949,A321,2021-05-01T09:52:18.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EKCH,3231,B739,2021-05-01T09:57:06.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,ELLX,2267,E190,2021-05-01T09:59:31.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIQL,5321,E190,2021-05-01T10:02:39.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LROP,7826,B738,2021-05-01T10:04:23.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LSZH,3421,B738,2021-05-01T10:06:08.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFMY,5590,CRJX,2021-05-01T10:08:15.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIMJ,5192,E190,2021-05-01T10:09:43.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHEH,LYBT,5868,A320,2021-05-01T10:10:02.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIRF,6507,B738,2021-05-01T10:14:44.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LSGG,4244,E190,2021-05-01T10:15:13.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EFHK,6828,B737,2021-05-01T10:17:22.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EIDW,3892,B738,2021-05-01T10:19:06.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LOWW,4786,A319,2021-05-01T10:19:25.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEBL,6897,B737,2021-05-01T10:22:46.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGLL,2528,B737,2021-05-01T10:29:03.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGNT,3516,E190,2021-05-01T10:29:52.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDF,2316,E75L,2021-05-01T10:31:12.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LSZH,3475,A343,2021-05-01T10:33:17.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGCC,3103,B737,2021-05-01T10:36:45.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDH,2425,E190,2021-05-01T10:37:30.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDB,3171,E75L,2021-05-01T10:37:36.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIML,5078,E75S,2021-05-01T11:00:15.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHBK,LFLL,3848,B77W,2021-05-01T11:10:05.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEMD,7842,B738,2021-05-01T11:11:34.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EPWA,5284,E170,2021-05-01T11:12:31.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LROP,8287,B735,2021-05-01T11:26:12.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LDZA,7671,DH8D,2021-05-01T11:26:34.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EDDF,2385,E190,2021-05-01T11:29:44.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,ESSA,5357,E190,2021-05-01T11:39:20.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIBD,7674,B738,2021-05-01T11:41:22.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LROP,7756,B737,2021-05-01T11:44:01.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EICK,5009,E75L,2021-05-01T11:48:00.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEMD,7399,A332,2021-05-01T12:13:37.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIRF,6866,A319,2021-05-01T12:17:33.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EPPO,4154,E75L,2021-05-01T12:19:45.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHBK,ENGM,5161,B77W,2021-05-01T12:24:12.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFPG,3161,B738,2021-05-01T12:36:12.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LPPT,9853,B737,2021-05-01T12:38:46.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGLL,86095,B788,2021-05-01T12:43:57.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIRP,5977,B738,2021-05-01T13:23:22.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LICZ,8984,B737,2021-05-01T13:25:15.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEIB,7876,B737,2021-05-01T13:56:51.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEMD,8144,E75L,2021-05-01T13:59:41.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIEE,8016,E75L,2021-05-01T14:20:52.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LPPT,9271,A319,2021-05-01T14:27:46.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LDZA,5920,E75L,2021-05-01T14:33:08.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIRF,7042,E75L,2021-05-01T14:37:55.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEBL,6748,B738,2021-05-01T14:39:41.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LHBP,5549,B737,2021-05-01T14:41:00.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EPWA,5442,E75L,2021-05-01T14:42:14.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFPG,3041,A318,2021-05-01T14:44:00.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFMN,5957,E75L,2021-05-01T14:44:53.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,ENGM,4532,B748,2021-05-01T14:47:56.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LSGG,4684,E75L,2021-05-01T15:09:44.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LOWW,4889,E75L,2021-05-01T15:33:17.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EKCH,3384,E190,2021-05-01T15:35:02.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHEH,LPFR,9587,B738,2021-05-01T15:48:10.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEBL,6846,A320,2021-05-01T15:53:30.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LIML,4515,B738,2021-05-01T15:54:43.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHEH,LBWV,8203,A320,2021-05-01T15:56:32.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LEAL,8429,B738,2021-05-01T16:34:30.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,LFPG,3261,B737,2021-05-01T16:37:03.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
EHAM,EGGD,3340,E75L,2021-05-01T16:37:49.000+02:00,20210501_20210530,true,Gedeeltelijke lockdown (na tweede lockdown):
