origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LFPG,87474,B763,2019-09-30T10:39:21.000+02:00,20191001_20191031,false,""
EHAM,LGKO,11573,B738,2019-10-01T05:33:36.000+02:00,20191001_20191031,false,""
EHAM,LGSR,11133,B738,2019-10-01T05:50:08.000+02:00,20191001_20191031,false,""
EHAM,LELL,6287,B738,2019-10-01T06:12:21.000+02:00,20191001_20191031,false,""
EHAM,EPKT,4735,B738,2019-10-01T06:42:25.000+02:00,20191001_20191031,false,""
EHAM,LFPG,2613,B738,2019-10-01T06:43:55.000+02:00,20191001_20191031,false,""
EHAM,LJLJ,5027,B738,2019-10-01T06:49:33.000+02:00,20191001_20191031,false,""
EHAM,LPPT,10096,B738,2019-10-01T06:54:54.000+02:00,20191001_20191031,false,""
EHAM,ESSA,5559,B737,2019-10-01T06:56:34.000+02:00,20191001_20191031,false,""
EHAM,EDDL,1453,E75L,2019-10-01T06:57:29.000+02:00,20191001_20191031,false,""
EHAM,LOWW,4663,B738,2019-10-01T06:59:45.000+02:00,20191001_20191031,false,""
EHAM,LIPE,4862,E75L,2019-10-01T07:00:50.000+02:00,20191001_20191031,false,""
EHAM,LEZL,9100,B738,2019-10-01T07:02:56.000+02:00,20191001_20191031,false,""
EHAM,EDDT,3154,B737,2019-10-01T07:07:22.000+02:00,20191001_20191031,false,""
EHAM,LGKO,11272,B738,2019-10-01T07:08:36.000+02:00,20191001_20191031,false,""
EHAM,LSZH,3979,A320,2019-10-01T07:09:36.000+02:00,20191001_20191031,false,""
EHAM,LOWW,5012,A319,2019-10-01T07:10:45.000+02:00,20191001_20191031,false,""
EHAM,EKCH,3400,A321,2019-10-01T07:11:48.000+02:00,20191001_20191031,false,""
EHAM,LEMG,9948,B738,2019-10-01T07:16:03.000+02:00,20191001_20191031,false,""
EHRD,EGLC,2275,E190,2019-10-01T07:16:44.000+02:00,20191001_20191031,false,""
EHAM,LEMD,7581,B738,2019-10-01T07:19:05.000+02:00,20191001_20191031,false,""
EHAM,LPPT,9888,A320,2019-10-01T07:21:11.000+02:00,20191001_20191031,false,""
EHAM,LGIR,11491,B738,2019-10-01T07:22:18.000+02:00,20191001_20191031,false,""
EHAM,EDDH,2074,E190,2019-10-01T07:23:18.000+02:00,20191001_20191031,false,""
EHAM,EPWA,5291,E195,2019-10-01T07:25:48.000+02:00,20191001_20191031,false,""
EHEH,EHBK,815,B738,2019-10-01T07:26:18.000+02:00,20191001_20191031,false,""
EHAM,LPFR,9971,B738,2019-10-01T07:27:48.000+02:00,20191001_20191031,false,""
EHAM,LIRF,6407,B739,2019-10-01T07:34:50.000+02:00,20191001_20191031,false,""
EHAM,EGLL,2914,B738,2019-10-01T07:35:50.000+02:00,20191001_20191031,false,""
EHAM,LFPG,3051,B738,2019-10-01T07:39:38.000+02:00,20191001_20191031,false,""
EHAM,EDDM,3720,A320,2019-10-01T07:41:47.000+02:00,20191001_20191031,false,""
EHAM,EGLC,2600,E190,2019-10-01T07:44:57.000+02:00,20191001_20191031,false,""
EHAM,EKCH,3004,B738,2019-10-01T07:47:22.000+02:00,20191001_20191031,false,""
EHRD,LEMG,10323,B738,2019-10-01T07:48:22.000+02:00,20191001_20191031,false,""
EHEH,LEMG,10460,B738,2019-10-01T07:52:03.000+02:00,20191001_20191031,false,""
EHAM,LSZM,3960,A319,2019-10-01T07:52:47.000+02:00,20191001_20191031,false,""
EHAM,LEMD,8359,A320,2019-10-01T07:54:34.000+02:00,20191001_20191031,false,""
EHAM,LIMC,4768,A319,2019-10-01T07:56:50.000+02:00,20191001_20191031,false,""
EHAM,EGLL,3745,A319,2019-10-01T07:59:25.000+02:00,20191001_20191031,false,""
EHAM,EDDM,3782,E190,2019-10-01T08:01:55.000+02:00,20191001_20191031,false,""
EHRD,LEAL,7984,B737,2019-10-01T08:02:25.000+02:00,20191001_20191031,false,""
EHAM,LEAL,8010,B737,2019-10-01T08:04:27.000+02:00,20191001_20191031,false,""
EHAM,LGSA,10859,B738,2019-10-01T08:06:30.000+02:00,20191001_20191031,false,""
EHAM,LFLL,4316,E75L,2019-10-01T08:07:30.000+02:00,20191001_20191031,false,""
EHAM,LIPX,5107,B738,2019-10-01T08:08:38.000+02:00,20191001_20191031,false,""
EHAM,ESGG,3920,E75L,2019-10-01T08:11:32.000+02:00,20191001_20191031,false,""
EHAM,EGPH,3955,B738,2019-10-01T08:14:31.000+02:00,20191001_20191031,false,""
EHAM,EDDF,2986,A20N,2019-10-01T08:17:13.000+02:00,20191001_20191031,false,""
EHAM,EDDN,3120,E75L,2019-10-01T08:18:24.000+02:00,20191001_20191031,false,""
EHAM,EGCC,3225,B737,2019-10-01T08:20:08.000+02:00,20191001_20191031,false,""
EHAM,ENZV,3880,E75L,2019-10-01T08:21:45.000+02:00,20191001_20191031,false,""
EHAM,EDDS,2996,E75L,2019-10-01T08:23:00.000+02:00,20191001_20191031,false,""
EHAM,EDDH,2823,A320,2019-10-01T08:33:42.000+02:00,20191001_20191031,false,""
EHAM,LIMC,4907,B737,2019-10-01T08:35:39.000+02:00,20191001_20191031,false,""
EHAM,LIQL,5267,E190,2019-10-01T08:43:30.000+02:00,20191001_20191031,false,""
EHAM,EGNT,2905,B737,2019-10-01T08:45:40.000+02:00,20191001_20191031,false,""
EHAM,EGGW,2782,A320,2019-10-01T08:50:33.000+02:00,20191001_20191031,false,""
EHAM,EDDF,2813,B737,2019-10-01T08:56:34.000+02:00,20191001_20191031,false,""
EHAM,EDDW,2395,E75L,2019-10-01T08:59:32.000+02:00,20191001_20191031,false,""
EHAM,LFPG,2701,B738,2019-10-01T09:00:46.000+02:00,20191001_20191031,false,""
EHAM,EGBB,3010,B738,2019-10-01T09:02:30.000+02:00,20191001_20191031,false,""
EHAM,EDDT,3177,B737,2019-10-01T09:05:14.000+02:00,20191001_20191031,false,""
EHAM,ESSA,5416,B737,2019-10-01T09:11:12.000+02:00,20191001_20191031,false,""
EHAM,LHBP,5080,B738,2019-10-01T09:14:49.000+02:00,20191001_20191031,false,""
EHAM,EGLL,3232,B738,2019-10-01T09:17:55.000+02:00,20191001_20191031,false,""
EHAM,EDDM,4040,A321,2019-10-01T09:19:45.000+02:00,20191001_20191031,false,""
EHAM,EBMB,1447,B738,2019-10-01T09:22:17.000+02:00,20191001_20191031,false,""
