origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EDDF,102214,B77L,2019-03-31T09:11:20.000+02:00,20190401_20190430,false,""
EHAM,LPFR,10983,B738,2019-04-01T05:23:41.000+02:00,20190401_20190430,false,""
EHAM,LEBL,7641,B738,2019-04-01T06:08:27.000+02:00,20190401_20190430,false,""
EHAM,LIBD,8117,B738,2019-04-01T06:18:22.000+02:00,20190401_20190430,false,""
EHAM,LE85,9223,B738,2019-04-01T06:46:12.000+02:00,20190401_20190430,false,""
EHAM,LJLJ,5951,B737,2019-04-01T06:48:57.000+02:00,20190401_20190430,false,""
EHAM,LFPG,3075,B738,2019-04-01T06:50:36.000+02:00,20190401_20190430,false,""
EHAM,EBBR,1574,E75L,2019-04-01T06:57:44.000+02:00,20190401_20190430,false,""
EHRD,LIRF,6252,B737,2019-04-01T07:01:16.000+02:00,20190401_20190430,false,""
EHEH,EKCH,3739,B738,2019-04-01T07:04:08.000+02:00,20190401_20190430,false,""
EHAM,LEBL,7191,A320,2019-04-01T07:04:14.000+02:00,20190401_20190430,false,""
EHAM,LEAL,7976,B738,2019-04-01T07:06:33.000+02:00,20190401_20190430,false,""
EHRD,EGLC,2320,E190,2019-04-01T07:08:24.000+02:00,20190401_20190430,false,""
EHBK,ELLX,1606,B744,2019-04-01T07:11:12.000+02:00,20190401_20190430,false,""
EHRD,LEBL,6850,B737,2019-04-01T07:14:03.000+02:00,20190401_20190430,false,""
EHAM,LOWW,5445,E190,2019-04-01T07:14:09.000+02:00,20190401_20190430,false,""
EHRD,LPFR,9419,B738,2019-04-01T07:15:57.000+02:00,20190401_20190430,false,""
EHAM,ESSA,5698,B738,2019-04-01T07:17:23.000+02:00,20190401_20190430,false,""
EHAM,LIML,5679,A319,2019-04-01T07:17:29.000+02:00,20190401_20190430,false,""
EHAM,EDDT,3463,B737,2019-04-01T07:17:29.000+02:00,20190401_20190430,false,""
EHAM,LGIR,12097,B738,2019-04-01T07:18:10.000+02:00,20190401_20190430,false,""
EHAM,LSZH,3870,A320,2019-04-01T07:18:29.000+02:00,20190401_20190430,false,""
EHAM,EGGW,3784,A320,2019-04-01T07:18:51.000+02:00,20190401_20190430,false,""
EHRD,LEAL,8136,B737,2019-04-01T07:23:51.000+02:00,20190401_20190430,false,""
EHAM,EKCH,4070,A20N,2019-04-01T07:23:51.000+02:00,20190401_20190430,false,""
EHAM,LOWW,6179,A319,2019-04-01T07:26:48.000+02:00,20190401_20190430,false,""
EHAM,LIRF,6634,B739,2019-04-01T07:32:46.000+02:00,20190401_20190430,false,""
EHAM,LPPT,9243,A319,2019-04-01T07:32:52.000+02:00,20190401_20190430,false,""
EHAM,EKCH,3617,B738,2019-04-01T07:34:58.000+02:00,20190401_20190430,false,""
EHAM,LIRF,7005,A320,2019-04-01T07:37:44.000+02:00,20190401_20190430,false,""
EHAM,EDDM,3831,B737,2019-04-01T07:38:27.000+02:00,20190401_20190430,false,""
EHAM,EHEH,1080,B738,2019-04-01T07:38:53.000+02:00,20190401_20190430,false,""
EHEH,LKKL,3422,B738,2019-04-01T07:39:36.000+02:00,20190401_20190430,false,""
EHEH,LPFR,9704,B738,2019-04-01T07:41:37.000+02:00,20190401_20190430,false,""
EHAM,EDDM,4060,A319,2019-04-01T07:42:18.000+02:00,20190401_20190430,false,""
EHAM,LGSR,11477,B738,2019-04-01T07:42:55.000+02:00,20190401_20190430,false,""
EHAM,EGLL,3069,B737,2019-04-01T07:44:46.000+02:00,20190401_20190430,false,""
EHAM,LFPG,3050,B737,2019-04-01T07:45:07.000+02:00,20190401_20190430,false,""
