origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EGNX,3128,B734,2021-09-01T02:59:50.000+02:00,20210901_20210930,true,""
EHAM,LEIB,8270,B738,2021-09-01T06:05:35.000+02:00,20210901_20210930,true,""
EHAM,LEBL,6369,B738,2021-09-01T06:11:29.000+02:00,20210901_20210930,true,""
EHAM,LEAL,8140,B738,2021-09-01T06:21:36.000+02:00,20210901_20210930,true,""
EHAM,LPPR,8271,B738,2021-09-01T06:31:33.000+02:00,20210901_20210930,true,""
EHAM,LPFR,9835,B738,2021-09-01T06:36:56.000+02:00,20210901_20210930,true,""
EHAM,LFPG,2935,B737,2021-09-01T06:52:34.000+02:00,20210901_20210930,true,""
EHAM,EBBR,1427,E75L,2021-09-01T06:55:05.000+02:00,20210901_20210930,true,""
EHAM,ESSA,6237,B738,2021-09-01T07:01:38.000+02:00,20210901_20210930,true,""
EHRD,LD57,5249,B737,2021-09-01T07:03:43.000+02:00,20210901_20210930,true,""
EHAM,LOWW,5265,A319,2021-09-01T07:06:40.000+02:00,20210901_20210930,true,""
EHAM,ENGM,5192,E75L,2021-09-01T07:07:08.000+02:00,20210901_20210930,true,""
EHAM,LIPX,4600,B738,2021-09-01T07:10:25.000+02:00,20210901_20210930,true,""
EHAM,LEPA,7323,B738,2021-09-01T07:11:47.000+02:00,20210901_20210930,true,""
EHAM,EDDB,4150,E75L,2021-09-01T07:19:14.000+02:00,20210901_20210930,true,""
EHEH,LEPA,7215,B738,2021-09-01T07:22:28.000+02:00,20210901_20210930,true,""
EHAM,LEZL,9189,B738,2021-09-01T07:22:47.000+02:00,20210901_20210930,true,""
EHAM,LIRF,6337,B737,2021-09-01T07:26:46.000+02:00,20210901_20210930,true,""
EHEH,LEAL,7957,B738,2021-09-01T07:27:22.000+02:00,20210901_20210930,true,""
EHAM,EKCH,3746,E75L,2021-09-01T07:31:10.000+02:00,20210901_20210930,true,""
EHAM,LGRP,11827,A320,2021-09-01T07:36:15.000+02:00,20210901_20210930,true,""
EHEH,LEIB,7952,B738,2021-09-01T07:36:20.000+02:00,20210901_20210930,true,""
EHRD,LPAR,8769,B738,2021-09-01T07:38:39.000+02:00,20210901_20210930,true,""
EHAM,LFPG,2892,B738,2021-09-01T07:40:10.000+02:00,20210901_20210930,true,""
EHAM,LICZ,8346,B738,2021-09-01T07:53:51.000+02:00,20210901_20210930,true,""
EHAM,EDDM,4029,E75L,2021-09-01T07:55:18.000+02:00,20210901_20210930,true,""
EHEH,LPAR,8435,B738,2021-09-01T08:00:54.000+02:00,20210901_20210930,true,""
EHAM,LIMC,4587,B748,2021-09-01T08:01:51.000+02:00,20210901_20210930,true,""
EHAM,EDDF,2677,A320,2021-09-01T08:14:21.000+02:00,20210901_20210930,true,""
EHAM,LFPG,2868,B738,2021-09-01T08:24:07.000+02:00,20210901_20210930,true,""
EHAM,ENZV,4184,E75L,2021-09-01T08:27:08.000+02:00,20210901_20210930,true,""
EHAM,LEBL,6356,B738,2021-09-01T08:29:24.000+02:00,20210901_20210930,true,""
EHAM,LIML,4834,B737,2021-09-01T08:33:25.000+02:00,20210901_20210930,true,""
EHAM,EDDF,2688,E190,2021-09-01T08:34:32.000+02:00,20210901_20210930,true,""
EHAM,EDDH,2778,A320,2021-09-01T08:42:11.000+02:00,20210901_20210930,true,""
EHAM,EDDB,3646,B738,2021-09-01T08:44:04.000+02:00,20210901_20210930,true,""
EHAM,EGLL,2543,B738,2021-09-01T08:52:04.000+02:00,20210901_20210930,true,""
EHAM,EDDL,1617,E190,2021-09-01T08:54:01.000+02:00,20210901_20210930,true,""
EHAM,LGAV,9894,B738,2021-09-01T08:56:04.000+02:00,20210901_20210930,true,""
EHAM,LHBP,6210,B738,2021-09-01T08:59:42.000+02:00,20210901_20210930,true,""
EHAM,EDDM,4350,CRJ9,2021-09-01T09:07:26.000+02:00,20210901_20210930,true,""
EHAM,LPAR,8866,B738,2021-09-01T09:09:05.000+02:00,20210901_20210930,true,""
EHAM,EGGW,2990,B738,2021-09-01T09:17:05.000+02:00,20210901_20210930,true,""
EHAM,LIPZ,4814,B738,2021-09-01T09:19:14.000+02:00,20210901_20210930,true,""
EHAM,EDDS,3344,E75L,2021-09-01T09:25:08.000+02:00,20210901_20210930,true,""
EHEH,EGSS,2795,B738,2021-09-01T09:30:01.000+02:00,20210901_20210930,true,""
EHAM,LFBO,4844,B737,2021-09-01T09:36:15.000+02:00,20210901_20210930,true,""
EHAM,EGSH,1517,E75L,2021-09-01T09:39:35.000+02:00,20210901_20210930,true,""
EHAM,EGNM,2422,E190,2021-09-01T09:41:06.000+02:00,20210901_20210930,true,""
EHAM,LFXA,3789,B738,2021-09-01T09:41:20.000+02:00,20210901_20210930,true,""
EHAM,EDDM,3605,B738,2021-09-01T09:44:54.000+02:00,20210901_20210930,true,""
EHAM,LEMD,7210,B738,2021-09-01T09:46:19.000+02:00,20210901_20210930,true,""
EHAM,LPPR,7871,E190,2021-09-01T09:47:32.000+02:00,20210901_20210930,true,""
EHEH,LEIB,7823,B738,2021-09-01T09:48:33.000+02:00,20210901_20210930,true,""
EHAM,ELLX,2675,E75L,2021-09-01T09:48:54.000+02:00,20210901_20210930,true,""
EHAM,LFBD,4773,B737,2021-09-01T09:51:43.000+02:00,20210901_20210930,true,""
EHAM,ENGM,5252,E75L,2021-09-01T09:52:51.000+02:00,20210901_20210930,true,""
EHAM,LSGG,4085,B737,2021-09-01T09:53:09.000+02:00,20210901_20210930,true,""
EHAM,EGLC,2523,E190,2021-09-01T09:55:04.000+02:00,20210901_20210930,true,""
EHAM,EDDN,3337,E75L,2021-09-01T09:55:05.000+02:00,20210901_20210930,true,""
EHAM,EPWA,6053,E190,2021-09-01T09:56:04.000+02:00,20210901_20210930,true,""
EHAM,LROP,8582,B737,2021-09-01T09:58:26.000+02:00,20210901_20210930,true,""
EHAM,LIRF,6223,B738,2021-09-01T10:02:16.000+02:00,20210901_20210930,true,""
EHAM,LFPG,3095,A320,2021-09-01T10:04:30.000+02:00,20210901_20210930,true,""
