origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LEMG,8045,B738,2022-09-30T23:58:07.000+02:00,20221001_20221031,false,""
EHAM,EIDW,4642,B738,2022-10-01T01:00:25.000+02:00,20221001_20221031,false,""
EHAM,LPFR,9197,B738,2022-10-01T05:21:38.000+02:00,20221001_20221031,false,""
EHAM,LZIB,5122,B738,2022-10-01T05:36:27.000+02:00,20221001_20221031,false,""
EHAM,LEMG,8680,B737,2022-10-01T05:48:46.000+02:00,20221001_20221031,false,""
EHAM,LEMG,8992,B737,2022-10-01T06:14:50.000+02:00,20221001_20221031,false,""
EHAM,LEAL,7360,B738,2022-10-01T06:16:18.000+02:00,20221001_20221031,false,""
EHAM,LEPA,6621,B738,2022-10-01T06:26:06.000+02:00,20221001_20221031,false,""
EHAM,LFMN,4682,B738,2022-10-01T06:44:46.000+02:00,20221001_20221031,false,""
EHAM,LPMA,13482,B738,2022-10-01T06:53:43.000+02:00,20221001_20221031,false,""
EHAM,EBBR,1343,E75L,2022-10-01T06:54:49.000+02:00,20221001_20221031,false,""
EHAM,EDDL,1471,E190,2022-10-01T06:55:58.000+02:00,20221001_20221031,false,""
EHAM,LFPG,2696,B738,2022-10-01T07:00:13.000+02:00,20221001_20221031,false,""
EHAM,LEBL,5964,B738,2022-10-01T07:03:15.000+02:00,20221001_20221031,false,""
EHAM,LOWW,5403,E75L,2022-10-01T07:05:38.000+02:00,20221001_20221031,false,""
EHAM,EDDB,3285,B738,2022-10-01T07:07:44.000+02:00,20221001_20221031,false,""
EHAM,ESSA,5641,B739,2022-10-01T07:08:48.000+02:00,20221001_20221031,false,""
EHRD,LICJ,7615,B737,2022-10-01T07:09:45.000+02:00,20221001_20221031,false,""
EHAM,EDDH,2300,E190,2022-10-01T07:09:48.000+02:00,20221001_20221031,false,""
EHAM,LKPR,3880,E190,2022-10-01T07:09:53.000+02:00,20221001_20221031,false,""
EHRD,LEBL,5871,B737,2022-10-01T07:12:51.000+02:00,20221001_20221031,false,""
EHRD,LEIB,6821,B738,2022-10-01T07:15:07.000+02:00,20221001_20221031,false,""
EHAM,LSGG,3896,E75L,2022-10-01T07:15:08.000+02:00,20221001_20221031,false,""
EHAM,LGRP,11857,B738,2022-10-01T07:16:13.000+02:00,20221001_20221031,false,""
EHAM,LIML,3844,A320,2022-10-01T07:17:25.000+02:00,20221001_20221031,false,""
EHAM,LGKO,10588,B738,2022-10-01T07:18:58.000+02:00,20221001_20221031,false,""
EHAM,LEIB,6932,B737,2022-10-01T07:21:44.000+02:00,20221001_20221031,false,""
EHAM,LSZH,3574,E75L,2022-10-01T07:22:25.000+02:00,20221001_20221031,false,""
EHAM,LEMD,6988,B738,2022-10-01T07:22:48.000+02:00,20221001_20221031,false,""
