origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EGNX,3225,B733,2022-06-01T02:55:51.000+02:00,20220601_20220630,false,""
EHAM,LEAL,8321,B738,2022-06-01T05:44:38.000+02:00,20220601_20220630,false,""
EHAM,LEBL,7177,B738,2022-06-01T06:02:15.000+02:00,20220601_20220630,false,""
EHAM,LPPR,9136,B737,2022-06-01T06:19:36.000+02:00,20220601_20220630,false,""
EHAM,LEIB,8358,B738,2022-06-01T06:23:37.000+02:00,20220601_20220630,false,""
EHAM,LEPA,7480,B738,2022-06-01T06:47:37.000+02:00,20220601_20220630,false,""
EHAM,LFPG,2584,B738,2022-06-01T06:51:33.000+02:00,20220601_20220630,false,""
EHAM,EDDL,1614,E75L,2022-06-01T06:53:51.000+02:00,20220601_20220630,false,""
EHAM,LKPR,4009,E190,2022-06-01T06:57:50.000+02:00,20220601_20220630,false,""
EHAM,LEZL,9783,B738,2022-06-01T06:58:55.000+02:00,20220601_20220630,false,""
EHAM,EDDH,2431,E190,2022-06-01T06:59:51.000+02:00,20220601_20220630,false,""
EHAM,LSGG,3961,E190,2022-06-01T07:05:11.000+02:00,20220601_20220630,false,""
EHRD,LEBL,6287,B737,2022-06-01T07:07:39.000+02:00,20220601_20220630,false,""
EHEH,LEIB,7951,B738,2022-06-01T07:07:54.000+02:00,20220601_20220630,false,""
EHAM,EFHK,7073,E190,2022-06-01T07:08:05.000+02:00,20220601_20220630,false,""
EHRD,EGLC,2331,E190,2022-06-01T07:08:52.000+02:00,20220601_20220630,false,""
EHEH,LEPA,7372,B738,2022-06-01T07:10:12.000+02:00,20220601_20220630,false,""
EHAM,LIPX,4430,B737,2022-06-01T07:11:03.000+02:00,20220601_20220630,false,""
EHEH,LPFR,10933,B738,2022-06-01T07:11:40.000+02:00,20220601_20220630,false,""
EHAM,LEBL,6556,A320,2022-06-01T07:12:06.000+02:00,20220601_20220630,false,""
EHAM,LEMD,8320,B738,2022-06-01T07:14:27.000+02:00,20220601_20220630,false,""
EHEH,LEAL,8358,B738,2022-06-01T07:17:16.000+02:00,20220601_20220630,false,""
EHAM,LPPT,10159,A319,2022-06-01T07:17:29.000+02:00,20220601_20220630,false,""
EHRD,LEAL,8229,B737,2022-06-01T07:23:16.000+02:00,20220601_20220630,false,""
EHAM,LIML,4572,A319,2022-06-01T07:23:16.000+02:00,20220601_20220630,false,""
EHAM,EGLC,2479,E190,2022-06-01T07:25:52.000+02:00,20220601_20220630,false,""
EHEH,LEMG,10399,B738,2022-06-01T07:30:09.000+02:00,20220601_20220630,false,""
EHRD,LPPT,10265,B737,2022-06-01T07:31:19.000+02:00,20220601_20220630,false,""
EHAM,EKCH,3458,B738,2022-06-01T07:33:33.000+02:00,20220601_20220630,false,""
EHAM,LFPG,2814,B738,2022-06-01T07:37:04.000+02:00,20220601_20220630,false,""
EHAM,EGLC,2370,E190,2022-06-01T07:37:36.000+02:00,20220601_20220630,false,""
EHAM,LIRF,6136,B738,2022-06-01T07:39:04.000+02:00,20220601_20220630,false,""
EHAM,LOWW,4799,A320,2022-06-01T07:51:40.000+02:00,20220601_20220630,false,""
EHAM,ESGG,4388,E75L,2022-06-01T07:58:35.000+02:00,20220601_20220630,false,""
EHRD,LEMG,10975,B738,2022-06-01T08:01:03.000+02:00,20220601_20220630,false,""
EHAM,LEIB,8373,A20N,2022-06-01T08:01:23.000+02:00,20220601_20220630,false,""
EHAM,LOWW,4486,B738,2022-06-01T08:03:09.000+02:00,20220601_20220630,false,""
EHAM,EDDS,4263,E75L,2022-06-01T08:03:51.000+02:00,20220601_20220630,false,""
EHEH,LPPT,10054,B738,2022-06-01T08:06:23.000+02:00,20220601_20220630,false,""
EHAM,EGPH,4143,E75L,2022-06-01T08:09:55.000+02:00,20220601_20220630,false,""
EHAM,EGLC,2474,E190,2022-06-01T08:11:12.000+02:00,20220601_20220630,false,""
EHAM,LEMD,8730,A321,2022-06-01T08:14:17.000+02:00,20220601_20220630,false,""
EHAM,EGCC,3808,E190,2022-06-01T08:15:00.000+02:00,20220601_20220630,false,""
EHAM,LEBL,6683,B738,2022-06-01T08:16:49.000+02:00,20220601_20220630,false,""
EHAM,EGPD,4166,E75L,2022-06-01T08:18:00.000+02:00,20220601_20220630,false,""
EHAM,EDDF,2403,A320,2022-06-01T08:22:51.000+02:00,20220601_20220630,false,""
EHAM,LSZM,3492,E190,2022-06-01T08:33:33.000+02:00,20220601_20220630,false,""
EHAM,EGBB,3003,B738,2022-06-01T08:35:15.000+02:00,20220601_20220630,false,""
EHAM,EKYT,3693,E75L,2022-06-01T08:36:47.000+02:00,20220601_20220630,false,""
EHAM,EKBI,2859,E190,2022-06-01T08:38:04.000+02:00,20220601_20220630,false,""
EHAM,EGGD,3881,E190,2022-06-01T08:40:10.000+02:00,20220601_20220630,false,""
EHAM,EDDF,2345,E190,2022-06-01T08:41:22.000+02:00,20220601_20220630,false,""
EHAM,EDDW,2079,E75L,2022-06-01T08:56:19.000+02:00,20220601_20220630,false,""
EHAM,EGNV,3266,E190,2022-06-01T08:57:42.000+02:00,20220601_20220630,false,""
EHAM,EGLL,3035,B738,2022-06-01T08:59:13.000+02:00,20220601_20220630,false,""
EHAM,LHBP,5391,B738,2022-06-01T09:01:53.000+02:00,20220601_20220630,false,""
EHAM,EGGW,2921,A319,2022-06-01T09:06:44.000+02:00,20220601_20220630,false,""
EHAM,EGNT,3398,E190,2022-06-01T09:09:30.000+02:00,20220601_20220630,false,""
EHAM,EBMB,1277,B737,2022-06-01T09:11:40.000+02:00,20220601_20220630,false,""
EHEH,EGSS,2680,B738,2022-06-01T09:12:36.000+02:00,20220601_20220630,false,""
EHEH,EPGD,4446,A321,2022-06-01T09:14:43.000+02:00,20220601_20220630,false,""
EHAM,LPPT,10065,B738,2022-06-01T09:15:42.000+02:00,20220601_20220630,false,""
EHAM,EGLC,2367,E190,2022-06-01T09:16:23.000+02:00,20220601_20220630,false,""
EHAM,LIPZ,4755,B738,2022-06-01T09:21:14.000+02:00,20220601_20220630,false,""
EHAM,EGNM,2968,E75L,2022-06-01T09:29:48.000+02:00,20220601_20220630,false,""
EHAM,LFBD,5155,B737,2022-06-01T09:32:25.000+02:00,20220601_20220630,false,""
EHAM,LEMG,10521,B738,2022-06-01T09:36:38.000+02:00,20220601_20220630,false,""
EHAM,ENGM,5203,B738,2022-06-01T09:37:42.000+02:00,20220601_20220630,false,""
EHAM,LFMN,5708,B738,2022-06-01T09:41:33.000+02:00,20220601_20220630,false,""
EHAM,LROP,7869,B738,2022-06-01T09:44:13.000+02:00,20220601_20220630,false,""
EHAM,EDDV,2243,E75L,2022-06-01T09:46:36.000+02:00,20220601_20220630,false,""
EHEH,LBWV,8145,A320,2022-06-01T09:48:35.000+02:00,20220601_20220630,false,""
EHAM,EDDM,3951,B738,2022-06-01T09:51:01.000+02:00,20220601_20220630,false,""
EHAM,EICK,5304,A320,2022-06-01T09:51:03.000+02:00,20220601_20220630,false,""
EHAM,LIRF,6016,B738,2022-06-01T09:52:35.000+02:00,20220601_20220630,false,""
EHAM,LIMC,4959,B748,2022-06-01T09:53:49.000+02:00,20220601_20220630,false,""
EHEH,LEIB,8241,B738,2022-06-01T09:55:01.000+02:00,20220601_20220630,false,""
EHAM,EGPD,4090,E190,2022-06-01T09:55:37.000+02:00,20220601_20220630,false,""
EHAM,EDDM,3794,CRJ9,2022-06-01T09:55:53.000+02:00,20220601_20220630,false,""
EHAM,LIMA,4485,E75L,2022-06-01T09:57:00.000+02:00,20220601_20220630,false,""
EHAM,LFPG,2742,A321,2022-06-01T09:58:45.000+02:00,20220601_20220630,false,""
EHAM,EFHK,6822,B738,2022-06-01T09:59:11.000+02:00,20220601_20220630,false,""
EHAM,LYBE,6684,E190,2022-06-01T09:59:35.000+02:00,20220601_20220630,false,""
EHAM,EIDW,4733,A320,2022-06-01T10:01:00.000+02:00,20220601_20220630,false,""
EHAM,LSZH,3522,B737,2022-06-01T10:02:23.000+02:00,20220601_20220630,false,""
EHAM,EPGD,4887,E190,2022-06-01T10:03:19.000+02:00,20220601_20220630,false,""
EHAM,LFPO,3125,B738,2022-06-01T10:04:18.000+02:00,20220601_20220630,false,""
EHAM,EPWA,4950,B738,2022-06-01T10:05:51.000+02:00,20220601_20220630,false,""
EHAM,EKCH,3400,B738,2022-06-01T10:06:19.000+02:00,20220601_20220630,false,""
EHAM,LFRS,4177,E190,2022-06-01T10:09:01.000+02:00,20220601_20220630,false,""
EHRD,EGLC,2427,E190,2022-06-01T10:09:23.000+02:00,20220601_20220630,false,""
EHAM,ESGG,3963,B738,2022-06-01T10:11:46.000+02:00,20220601_20220630,false,""
EHAM,EDDN,3199,E190,2022-06-01T10:12:09.000+02:00,20220601_20220630,false,""
EHAM,EGLL,2767,A319,2022-06-01T10:13:02.000+02:00,20220601_20220630,false,""
EHAM,EGLC,2371,E190,2022-06-01T10:24:43.000+02:00,20220601_20220630,false,""
EHAM,LIMC,4838,B737,2022-06-01T10:27:20.000+02:00,20220601_20220630,false,""
EHAM,EYVI,6923,BCS3,2022-06-01T10:28:33.000+02:00,20220601_20220630,false,""
EHAM,EGLL,2650,B738,2022-06-01T10:31:36.000+02:00,20220601_20220630,false,""
EHAM,EKBI,2842,E190,2022-06-01T10:32:22.000+02:00,20220601_20220630,false,""
EHAM,LEBL,6366,B738,2022-06-01T10:33:04.000+02:00,20220601_20220630,false,""
EHEH,LMML,9133,B738,2022-06-01T10:43:05.000+02:00,20220601_20220630,false,""
EHAM,EGLL,3353,DH8D,2022-06-01T10:47:35.000+02:00,20220601_20220630,false,""
EHAM,EGCC,3416,B737,2022-06-01T10:51:31.000+02:00,20220601_20220630,false,""
EHEH,LPPR,8865,B738,2022-06-01T10:52:36.000+02:00,20220601_20220630,false,""
EHAM,EKCH,3465,CRJ9,2022-06-01T10:57:22.000+02:00,20220601_20220630,false,""
EHAM,LFPG,2774,A320,2022-06-01T10:58:40.000+02:00,20220601_20220630,false,""
EHAM,ESSA,5665,B738,2022-06-01T11:07:30.000+02:00,20220601_20220630,false,""
EHEH,LPFR,10854,B738,2022-06-01T11:10:05.000+02:00,20220601_20220630,false,""
EHAM,LEBL,6673,A320,2022-06-01T11:10:05.000+02:00,20220601_20220630,false,""
EHAM,EGKR,3167,A320,2022-06-01T11:13:10.000+02:00,20220601_20220630,false,""
EHAM,LEMD,7555,B789,2022-06-01T11:17:43.000+02:00,20220601_20220630,false,""
EHAM,EGGP,3580,A319,2022-06-01T11:38:04.000+02:00,20220601_20220630,false,""
EHAM,LIPE,4762,E190,2022-06-01T11:39:04.000+02:00,20220601_20220630,false,""
EHAM,EDDL,1559,E190,2022-06-01T11:45:43.000+02:00,20220601_20220630,false,""
EHAM,LIMJ,5260,E75L,2022-06-01T11:49:36.000+02:00,20220601_20220630,false,""
EHAM,EGLC,2402,E190,2022-06-01T11:52:33.000+02:00,20220601_20220630,false,""
EHAM,LIML,4425,A319,2022-06-01T11:59:11.000+02:00,20220601_20220630,false,""
EHAM,LHBP,6275,E190,2022-06-01T12:00:39.000+02:00,20220601_20220630,false,""
EHAM,EGLL,2739,A320,2022-06-01T12:01:20.000+02:00,20220601_20220630,false,""
EHAM,LOWW,5094,E190,2022-06-01T12:06:00.000+02:00,20220601_20220630,false,""
EHAM,LOWG,4516,E190,2022-06-01T12:07:31.000+02:00,20220601_20220630,false,""
EHAM,ENGM,5741,E75L,2022-06-01T12:14:18.000+02:00,20220601_20220630,false,""
EHAM,EDDF,2316,A319,2022-06-01T12:17:53.000+02:00,20220601_20220630,false,""
EHAM,LKPR,3744,B739,2022-06-01T12:23:16.000+02:00,20220601_20220630,false,""
EHAM,LIRF,6203,A320,2022-06-01T12:24:35.000+02:00,20220601_20220630,false,""
EHAM,EGPE,4325,E75L,2022-06-01T12:25:32.000+02:00,20220601_20220630,false,""
EHAM,LROP,7750,A318,2022-06-01T12:25:49.000+02:00,20220601_20220630,false,""
EHAM,EDDM,3789,CRJ9,2022-06-01T12:27:12.000+02:00,20220601_20220630,false,""
EHAM,EDDM,3730,E190,2022-06-01T12:29:49.000+02:00,20220601_20220630,false,""
EHAM,LSZH,3591,E190,2022-06-01T12:33:30.000+02:00,20220601_20220630,false,""
EHAM,LIBD,7597,B737,2022-06-01T12:36:22.000+02:00,20220601_20220630,false,""
EHAM,LEBL,7316,B738,2022-06-01T12:37:16.000+02:00,20220601_20220630,false,""
EHRD,LIRZ,5834,B737,2022-06-01T12:40:08.000+02:00,20220601_20220630,false,""
EHEH,LPPT,10493,B738,2022-06-01T12:43:01.000+02:00,20220601_20220630,false,""
EHAM,LOWI,5058,B737,2022-06-01T12:43:07.000+02:00,20220601_20220630,false,""
EHAM,LMML,9257,A320,2022-06-01T12:44:10.000+02:00,20220601_20220630,false,""
EHRD,LEIB,8781,B738,2022-06-01T12:45:26.000+02:00,20220601_20220630,false,""
EHAM,EDDC,3659,E75L,2022-06-01T12:45:30.000+02:00,20220601_20220630,false,""
EHAM,LSGG,3805,E190,2022-06-01T12:46:32.000+02:00,20220601_20220630,false,""
EHAM,EGNT,3486,E190,2022-06-01T12:46:49.000+02:00,20220601_20220630,false,""
EHAM,ESGG,4002,E190,2022-06-01T12:47:08.000+02:00,20220601_20220630,false,""
EHAM,EDDF,2274,E75L,2022-06-01T12:47:31.000+02:00,20220601_20220630,false,""
EHAM,EKYT,3423,E190,2022-06-01T12:48:47.000+02:00,20220601_20220630,false,""
EHAM,EDDB,3127,B737,2022-06-01T12:49:37.000+02:00,20220601_20220630,false,""
EHAM,EFHK,6778,A359,2022-06-01T12:50:09.000+02:00,20220601_20220630,false,""
EHAM,EDDF,2488,A319,2022-06-01T12:51:13.000+02:00,20220601_20220630,false,""
EHAM,LDZL,5084,A319,2022-06-01T12:52:37.000+02:00,20220601_20220630,false,""
