origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,ESSA,6579,B738,2019-01-31T23:52:50.000+01:00,20190201_20190228,false,""
EHAM,LPFR,10097,B738,2019-02-01T07:00:56.000+01:00,20190201_20190228,false,""
EHAM,LOWS,4870,B738,2019-02-01T07:08:06.000+01:00,20190201_20190228,false,""
EHGG,EGMC,4101,AT76,2019-02-01T07:18:19.000+01:00,20190201_20190228,false,""
EHAM,LPAR,10125,A320,2019-02-01T07:19:28.000+01:00,20190201_20190228,false,""
EHRD,LOWI,3940,B737,2019-02-01T07:31:19.000+01:00,20190201_20190228,false,""
EHRD,LOWS,3927,B737,2019-02-01T07:34:10.000+01:00,20190201_20190228,false,""
EHAM,LFPG,2687,B737,2019-02-01T07:38:11.000+01:00,20190201_20190228,false,""
EHAM,LGKN,9134,B738,2019-02-01T07:43:35.000+01:00,20190201_20190228,false,""
EHAM,EDDM,3793,A320,2019-02-01T07:45:45.000+01:00,20190201_20190228,false,""
EHAM,EDDL,1535,E75L,2019-02-01T07:47:22.000+01:00,20190201_20190228,false,""
EHAM,LEBL,7006,A320,2019-02-01T07:53:37.000+01:00,20190201_20190228,false,""
EHEH,LOWS,3667,B738,2019-02-01T07:57:06.000+01:00,20190201_20190228,false,""
EHAM,LEAL,8955,B738,2019-02-01T07:58:04.000+01:00,20190201_20190228,false,""
EHAM,EGLL,3113,B738,2019-02-01T08:00:36.000+01:00,20190201_20190228,false,""
EHRD,LEMG,9669,B737,2019-02-01T08:02:09.000+01:00,20190201_20190228,false,""
EHAM,LEMG,10186,B738,2019-02-01T08:04:30.000+01:00,20190201_20190228,false,""
EHAM,EBMB,1727,E75L,2019-02-01T08:07:07.000+01:00,20190201_20190228,false,""
EHAM,LSGG,3990,B737,2019-02-01T08:08:47.000+01:00,20190201_20190228,false,""
EHAM,LIML,4981,A319,2019-02-01T08:13:15.000+01:00,20190201_20190228,false,""
EHAM,LEBL,6673,B737,2019-02-01T08:18:39.000+01:00,20190201_20190228,false,""
EHAM,EGLL,3177,A320,2019-02-01T08:25:17.000+01:00,20190201_20190228,false,""
EHAM,LIRF,6555,A320,2019-02-01T08:29:29.000+01:00,20190201_20190228,false,""
