origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LFPG,2630,B737,2020-12-01T08:09:08.000+01:00,20201201_20201231,true,""
EHAM,LFFV,2948,E75L,2020-12-01T09:17:10.000+01:00,20201201_20201231,true,""
EHAM,ELLX,2233,B744,2020-12-01T09:21:41.000+01:00,20201201_20201231,true,""
EHAM,EPKK,5677,E75L,2020-12-01T09:32:47.000+01:00,20201201_20201231,true,""
EHAM,ELLX,2284,E75L,2020-12-01T09:34:23.000+01:00,20201201_20201231,true,""
EHAM,LSZM,3705,E75L,2020-12-01T09:36:01.000+01:00,20201201_20201231,true,""
EHAM,EBMB,1158,E190,2020-12-01T09:37:11.000+01:00,20201201_20201231,true,""
EHAM,EGBB,2877,E75L,2020-12-01T09:42:25.000+01:00,20201201_20201231,true,""
EHAM,LFPG,2299,A319,2020-12-01T09:43:30.000+01:00,20201201_20201231,true,""
EHAM,LSGG,3493,B737,2020-12-01T09:48:08.000+01:00,20201201_20201231,true,""
EHAM,LSZH,3252,B737,2020-12-01T09:50:47.000+01:00,20201201_20201231,true,""
EHAM,LFHW,3672,E75L,2020-12-01T09:51:03.000+01:00,20201201_20201231,true,""
EHAM,EGNT,3204,E75L,2020-12-01T09:51:31.000+01:00,20201201_20201231,true,""
EHAM,LIRF,6143,B738,2020-12-01T09:52:33.000+01:00,20201201_20201231,true,""
EHAM,EGPJ,3776,B737,2020-12-01T09:53:38.000+01:00,20201201_20201231,true,""
EHAM,ESGG,4156,B737,2020-12-01T09:56:33.000+01:00,20201201_20201231,true,""
EHAM,EDDB,3500,B737,2020-12-01T09:57:56.000+01:00,20201201_20201231,true,""
EHAM,EGCC,2747,B737,2020-12-01T09:58:42.000+01:00,20201201_20201231,true,""
EHAM,LIPZ,4611,B737,2020-12-01T09:59:22.000+01:00,20201201_20201231,true,""
EHAM,EDDM,3601,E75L,2020-12-01T10:00:18.000+01:00,20201201_20201231,true,""
EHAM,EKCH,3740,B738,2020-12-01T10:08:50.000+01:00,20201201_20201231,true,""
EHAM,EDDF,2846,E75L,2020-12-01T10:09:30.000+01:00,20201201_20201231,true,""
EHAM,LEMG,8552,B738,2020-12-01T10:11:35.000+01:00,20201201_20201231,true,""
EHAM,EFHK,7451,B737,2020-12-01T10:12:42.000+01:00,20201201_20201231,true,""
EHAM,LROP,8241,B739,2020-12-01T10:13:59.000+01:00,20201201_20201231,true,""
EHAM,EDDS,3242,E75L,2020-12-01T10:16:34.000+01:00,20201201_20201231,true,""
EHAM,ESSA,6148,B737,2020-12-01T10:18:06.000+01:00,20201201_20201231,true,""
EHAM,EINN,4602,B744,2020-12-01T10:21:44.000+01:00,20201201_20201231,true,""
EHAM,EDDL,1656,E75L,2020-12-01T10:23:48.000+01:00,20201201_20201231,true,""
EHAM,ENGM,6012,E75L,2020-12-01T10:26:47.000+01:00,20201201_20201231,true,""
EHAM,EIDW,3860,A320,2020-12-01T10:46:08.000+01:00,20201201_20201231,true,""
EHAM,EVRA,6880,BCS3,2020-12-01T10:47:30.000+01:00,20201201_20201231,true,""
EHAM,LEZG,5603,B77L,2020-12-01T10:58:06.000+01:00,20201201_20201231,true,""
EHAM,LFBO,5205,E75L,2020-12-01T11:26:23.000+01:00,20201201_20201231,true,""
EHAM,LDZA,5369,A319,2020-12-01T11:39:30.000+01:00,20201201_20201231,true,""
EHAM,EGPF,4322,E75L,2020-12-01T12:17:36.000+01:00,20201201_20201231,true,""
EHAM,EIDW,3797,B738,2020-12-01T12:20:41.000+01:00,20201201_20201231,true,""
EHAM,LGAV,9938,B737,2020-12-01T12:36:06.000+01:00,20201201_20201231,true,""
EHAM,ENGM,5383,B77L,2020-12-01T13:20:40.000+01:00,20201201_20201231,true,""
EHAM,LEMD,6633,B737,2020-12-01T13:40:36.000+01:00,20201201_20201231,true,""
EHAM,LEVC,6802,B737,2020-12-01T13:55:12.000+01:00,20201201_20201231,true,""
EHAM,LHBP,5834,B737,2020-12-01T14:25:52.000+01:00,20201201_20201231,true,""
EHAM,ENGM,5484,B737,2020-12-01T14:37:45.000+01:00,20201201_20201231,true,""
EHAM,LOWW,5008,E190,2020-12-01T14:40:18.000+01:00,20201201_20201231,true,""
EHAM,LIMC,4273,B737,2020-12-01T14:50:35.000+01:00,20201201_20201231,true,""
EHAM,LIPE,5343,E75L,2020-12-01T14:56:26.000+01:00,20201201_20201231,true,""
EHAM,LDZA,5516,B738,2020-12-01T14:58:44.000+01:00,20201201_20201231,true,""
EHAM,ENBR,5293,E75L,2020-12-01T15:11:31.000+01:00,20201201_20201231,true,""
EHAM,LFPG,2352,A318,2020-12-01T15:13:25.000+01:00,20201201_20201231,true,""
EHAM,LGAV,10110,B738,2020-12-01T15:38:36.000+01:00,20201201_20201231,true,""
EHAM,EGLL,2101,B738,2020-12-01T16:16:24.000+01:00,20201201_20201231,true,""
EHAM,EGGD,3055,E75L,2020-12-01T16:47:24.000+01:00,20201201_20201231,true,""
EHAM,LFPG,2334,B738,2020-12-01T16:57:04.000+01:00,20201201_20201231,true,""
EHAM,EDDW,2185,E75L,2020-12-01T17:00:45.000+01:00,20201201_20201231,true,""
