origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EGAA,4162,A320,2022-04-01T01:15:03.000+02:00,20220401_20220430,true,""
EHAM,LEBL,6230,B738,2022-04-01T06:59:07.000+02:00,20220401_20220430,true,""
EHAM,LPFR,9224,B738,2022-04-01T07:01:41.000+02:00,20220401_20220430,true,""
EHRD,LEBL,6047,B737,2022-04-01T07:03:41.000+02:00,20220401_20220430,true,""
EHAM,LPMA,12914,B738,2022-04-01T07:26:52.000+02:00,20220401_20220430,true,""
EHAM,LPFR,9170,B738,2022-04-01T07:31:08.000+02:00,20220401_20220430,true,""
EHAM,EBBR,1788,E190,2022-04-01T07:37:04.000+02:00,20220401_20220430,true,""
EHAM,EGBB,3170,A319,2022-04-01T07:45:34.000+02:00,20220401_20220430,true,""
EHAM,LEPA,6671,B738,2022-04-01T07:47:40.000+02:00,20220401_20220430,true,""
EHAM,ESSA,5477,B739,2022-04-01T07:49:34.000+02:00,20220401_20220430,true,""
EHRD,LIRF,6405,B737,2022-04-01T07:50:29.000+02:00,20220401_20220430,true,""
EHAM,LFPG,2739,B737,2022-04-01T07:53:04.000+02:00,20220401_20220430,true,""
EHAM,EDDH,2318,E190,2022-04-01T07:54:06.000+02:00,20220401_20220430,true,""
EHAM,LJLJ,5561,B738,2022-04-01T07:56:09.000+02:00,20220401_20220430,true,""
EHAM,EFHK,7043,E75L,2022-04-01T08:01:59.000+02:00,20220401_20220430,true,""
EHAM,LEZL,8994,B738,2022-04-01T08:07:03.000+02:00,20220401_20220430,true,""
EHAM,EDDB,3446,E75L,2022-04-01T08:09:28.000+02:00,20220401_20220430,true,""
EHAM,LOWW,5124,A320,2022-04-01T08:13:13.000+02:00,20220401_20220430,true,""
EHAM,ENGM,4783,E75L,2022-04-01T08:21:16.000+02:00,20220401_20220430,true,""
EHAM,LSZH,4018,E190,2022-04-01T08:24:47.000+02:00,20220401_20220430,true,""
EHEH,LEAL,7526,B738,2022-04-01T08:25:46.000+02:00,20220401_20220430,true,""
EHAM,LOWI,4567,B738,2022-04-01T08:32:52.000+02:00,20220401_20220430,true,""
EHAM,LEBL,6530,A320,2022-04-01T08:34:44.000+02:00,20220401_20220430,true,""
