origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EDDF,93319,B77L,2019-11-30T11:09:22.000+01:00,20191201_20191231,false,""
EHAM,LIRF,8475,B738,2019-12-01T07:12:59.000+01:00,20191201_20191231,false,""
EHAM,EBBR,1655,E75L,2019-12-01T07:14:53.000+01:00,20191201_20191231,false,""
EHRD,LPFR,9435,B737,2019-12-01T07:15:14.000+01:00,20191201_20191231,false,""
EHEH,LEAL,8295,B738,2019-12-01T07:19:43.000+01:00,20191201_20191231,false,""
EHAM,LFPG,3609,B737,2019-12-01T07:25:38.000+01:00,20191201_20191231,false,""
EHAM,LPPT,9664,A320,2019-12-01T07:27:55.000+01:00,20191201_20191231,false,""
EHAM,LELL,6810,A321,2019-12-01T07:30:57.000+01:00,20191201_20191231,false,""
EHAM,LEMG,10858,B738,2019-12-01T07:32:17.000+01:00,20191201_20191231,false,""
EHAM,LSZH,4146,A320,2019-12-01T07:37:16.000+01:00,20191201_20191231,false,""
EHRD,LEMG,10123,B737,2019-12-01T07:39:04.000+01:00,20191201_20191231,false,""
EHAM,LSZH,3810,E190,2019-12-01T07:39:49.000+01:00,20191201_20191231,false,""
EHAM,LIML,5546,A319,2019-12-01T07:43:32.000+01:00,20191201_20191231,false,""
EHAM,EGSH,3149,B738,2019-12-01T07:46:30.000+01:00,20191201_20191231,false,""
EHAM,LOWW,5277,E195,2019-12-01T07:48:56.000+01:00,20191201_20191231,false,""
EHEH,LEMG,10013,B738,2019-12-01T07:58:35.000+01:00,20191201_20191231,false,""
EHAM,EGLL,5064,B739,2019-12-01T08:04:44.000+01:00,20191201_20191231,false,""
EHAM,LIMC,6234,B748,2019-12-01T08:09:32.000+01:00,20191201_20191231,false,""
EHAM,EDDM,4855,B738,2019-12-01T08:14:59.000+01:00,20191201_20191231,false,""
EHAM,EDDT,4309,B738,2019-12-01T08:17:02.000+01:00,20191201_20191231,false,""
EHAM,LEMD,8452,A320,2019-12-01T08:20:29.000+01:00,20191201_20191231,false,""
EHAM,EGCC,4156,B738,2019-12-01T08:22:36.000+01:00,20191201_20191231,false,""
EHAM,LFPG,4196,B738,2019-12-01T08:25:03.000+01:00,20191201_20191231,false,""
EHAM,LEAL,8188,B738,2019-12-01T08:29:16.000+01:00,20191201_20191231,false,""
EHAM,LEMD,8453,B738,2019-12-01T08:31:31.000+01:00,20191201_20191231,false,""
EHAM,EGPG,4485,E190,2019-12-01T08:49:44.000+01:00,20191201_20191231,false,""
EHAM,EGBB,3294,B738,2019-12-01T08:51:31.000+01:00,20191201_20191231,false,""
EHAM,EGLL,3539,A321,2019-12-01T08:52:39.000+01:00,20191201_20191231,false,""
EHAM,EDDF,2740,E75L,2019-12-01T08:55:41.000+01:00,20191201_20191231,false,""
EHAM,ESSA,6008,B737,2019-12-01T08:57:37.000+01:00,20191201_20191231,false,""
EHAM,ENZV,3950,E75L,2019-12-01T09:00:34.000+01:00,20191201_20191231,false,""
EHAM,EDDH,3266,B738,2019-12-01T09:08:33.000+01:00,20191201_20191231,false,""
EHEH,EPGD,4707,A321,2019-12-01T09:12:00.000+01:00,20191201_20191231,false,""
EHAM,EKBI,2816,E75L,2019-12-01T09:13:40.000+01:00,20191201_20191231,false,""
EHAM,LSZM,4327,A320,2019-12-01T09:15:32.000+01:00,20191201_20191231,false,""
EHAM,LFPG,3805,B738,2019-12-01T09:18:30.000+01:00,20191201_20191231,false,""
EHAM,EGNT,3357,B737,2019-12-01T09:21:32.000+01:00,20191201_20191231,false,""
EHAM,EDDM,4245,A319,2019-12-01T09:24:48.000+01:00,20191201_20191231,false,""
EHAM,EGSH,1719,E75L,2019-12-01T09:28:02.000+01:00,20191201_20191231,false,""
EHEH,LPPT,9478,B738,2019-12-01T09:28:21.000+01:00,20191201_20191231,false,""
EHAM,LELL,6982,B738,2019-12-01T09:30:03.000+01:00,20191201_20191231,false,""
EHAM,LIML,5333,B737,2019-12-01T09:31:36.000+01:00,20191201_20191231,false,""
EHAM,ELLX,3738,B744,2019-12-01T09:32:01.000+01:00,20191201_20191231,false,""
EHAM,LYBE,7381,B738,2019-12-01T09:36:55.000+01:00,20191201_20191231,false,""
EHAM,LJLJ,5525,B737,2019-12-01T09:38:35.000+01:00,20191201_20191231,false,""
EHEH,EPSW,5345,A320,2019-12-01T09:48:44.000+01:00,20191201_20191231,false,""
EHAM,LPPR,7757,E190,2019-12-01T09:59:09.000+01:00,20191201_20191231,false,""
EHAM,EFHK,7792,B737,2019-12-01T10:02:04.000+01:00,20191201_20191231,false,""
EHAM,EDDF,2652,E75L,2019-12-01T10:07:17.000+01:00,20191201_20191231,false,""
EHAM,EDDC,3520,E75L,2019-12-01T10:10:41.000+01:00,20191201_20191231,false,""
EHAM,EDDF,2654,A321,2019-12-01T10:13:39.000+01:00,20191201_20191231,false,""
