origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LKPR,3866,B738,2022-11-01T05:03:38.000+01:00,20221101_20221130,false,""
EHAM,LPPT,9734,B738,2022-11-01T06:45:24.000+01:00,20221101_20221130,false,""
EHAM,LEMG,9771,B738,2022-11-01T06:50:49.000+01:00,20221101_20221130,false,""
EHAM,LKPR,3890,E75L,2022-11-01T06:53:14.000+01:00,20221101_20221130,false,""
EHAM,LIRF,6631,B738,2022-11-01T06:59:41.000+01:00,20221101_20221130,false,""
EHAM,ENGM,5127,E75L,2022-11-01T07:00:45.000+01:00,20221101_20221130,false,""
EHEH,EHRD,1025,B738,2022-11-01T07:00:54.000+01:00,20221101_20221130,false,""
EHAM,ESSA,5974,E190,2022-11-01T07:03:14.000+01:00,20221101_20221130,false,""
EHAM,LFPG,2933,B739,2022-11-01T07:06:04.000+01:00,20221101_20221130,false,""
EHRD,EGLC,3231,E190,2022-11-01T07:06:55.000+01:00,20221101_20221130,false,""
EHAM,LSZH,4095,E190,2022-11-01T07:07:23.000+01:00,20221101_20221130,false,""
EHAM,EGBB,3477,A319,2022-11-01T07:08:21.000+01:00,20221101_20221130,false,""
EHAM,EKCH,3295,CRJ9,2022-11-01T07:11:18.000+01:00,20221101_20221130,false,""
EHAM,EGLC,3121,E190,2022-11-01T07:13:20.000+01:00,20221101_20221130,false,""
EHAM,LIML,4910,A319,2022-11-01T07:14:28.000+01:00,20221101_20221130,false,""
EHAM,LEAL,8500,B738,2022-11-01T07:16:04.000+01:00,20221101_20221130,false,""
EHAM,EDDL,1618,E75L,2022-11-01T07:19:26.000+01:00,20221101_20221130,false,""
EHAM,EDDM,3951,A320,2022-11-01T07:23:26.000+01:00,20221101_20221130,false,""
EHAM,LSGG,4289,E190,2022-11-01T07:26:54.000+01:00,20221101_20221130,false,""
EHEH,LEMG,9259,B738,2022-11-01T07:27:22.000+01:00,20221101_20221130,false,""
EHAM,LPPT,10609,A320,2022-11-01T07:31:58.000+01:00,20221101_20221130,false,""
