origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,EGSS,99143,B77L,2021-01-31T08:25:59.000+01:00,20210201_20210228,true,Tweede lockdown:
EHEH,LPFR,9303,B738,2021-02-01T07:07:54.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFPG,2600,B737,2021-02-01T08:15:23.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIMF,4611,E75L,2021-02-01T09:32:12.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EBBR,1361,E75L,2021-02-01T09:33:00.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIMC,4468,B77L,2021-02-01T09:34:01.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,ELLX,2343,E190,2021-02-01T09:38:55.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LROP,8022,B737,2021-02-01T09:41:16.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFPG,2760,A320,2021-02-01T09:43:00.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFJD,3738,E75L,2021-02-01T09:43:55.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LSZH,3116,B737,2021-02-01T09:52:21.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDB,3250,B737,2021-02-01T09:55:42.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LSGG,3652,E75L,2021-02-01T09:56:28.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIPZ,4975,E75L,2021-02-01T09:57:30.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EKCH,3364,B737,2021-02-01T10:11:04.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LDZA,5584,E190,2021-02-01T10:11:07.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,ESSA,6195,E75L,2021-02-01T10:12:24.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDL,1571,E75L,2021-02-01T10:16:17.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFBD,5035,E75L,2021-02-01T10:17:39.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EPWA,5281,E190,2021-02-01T10:18:43.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EFHK,6861,E75L,2021-02-01T10:20:37.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LEAL,7459,B738,2021-02-01T10:22:09.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDF,2422,E75L,2021-02-01T10:22:32.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LPPR,8241,B738,2021-02-01T10:32:49.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EYVI,6476,BCS3,2021-02-01T10:33:33.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDH,2484,E75L,2021-02-01T10:35:01.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EIDW,4191,A320,2021-02-01T10:38:47.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDS,2990,E75L,2021-02-01T10:54:33.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDF,2581,CRJ9,2021-02-01T11:04:39.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFBO,5326,E75L,2021-02-01T11:26:39.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIML,4416,E75S,2021-02-01T11:40:50.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LROP,8005,B737,2021-02-01T11:53:30.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LEMG,8798,B738,2021-02-01T11:58:32.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EFHK,6839,E190,2021-02-01T12:01:54.000+01:00,20210201_20210228,true,Tweede lockdown:
EHEH,LEAL,7160,B738,2021-02-01T12:02:42.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LDZA,6565,DH8D,2021-02-01T12:02:47.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EIDW,4476,B738,2021-02-01T12:16:34.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIRF,6272,E75S,2021-02-01T12:29:48.000+01:00,20210201_20210228,true,Tweede lockdown:
EHBK,EGKR,2865,A320,2021-02-01T12:36:43.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFPG,2498,B737,2021-02-01T12:39:10.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LPPT,8955,B737,2021-02-01T12:46:56.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LEMD,7054,B737,2021-02-01T13:43:20.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LSZH,3496,BCS1,2021-02-01T13:55:11.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LHBP,5330,B737,2021-02-01T14:19:00.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,ENVA,6645,E75L,2021-02-01T14:30:02.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LEBL,6024,B737,2021-02-01T14:37:25.000+01:00,20210201_20210228,true,Tweede lockdown:
EHEH,LPPR,8130,B738,2021-02-01T14:40:36.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LOWW,4699,E75L,2021-02-01T14:47:01.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFPG,2570,A318,2021-02-01T14:48:30.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIPE,5269,E75L,2021-02-01T14:49:31.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIMC,4166,B737,2021-02-01T14:57:00.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,ESSA,6015,E75L,2021-02-01T14:58:01.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,ESGG,4199,E75L,2021-02-01T15:14:00.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EPGD,5080,E75L,2021-02-01T15:42:49.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LEZL,8769,B738,2021-02-01T16:45:41.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EKBI,2689,E75L,2021-02-01T16:47:55.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFPG,2424,B737,2021-02-01T16:49:16.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDW,1833,E75L,2021-02-01T16:54:11.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDB,3039,E75L,2021-02-01T16:55:31.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EKYT,3479,E75L,2021-02-01T17:01:20.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDL,1672,E75L,2021-02-01T17:08:24.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDN,3040,E75L,2021-02-01T17:15:30.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDF,2570,B763,2021-02-01T17:30:32.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIMC,4495,B748,2021-02-01T19:33:25.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFPG,2685,A319,2021-02-01T20:31:01.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LFHS,3612,E75L,2021-02-01T20:32:56.000+01:00,20210201_20210228,true,Tweede lockdown:
EHBK,EGBB,6101,SF34,2021-02-01T20:34:26.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDM,3564,E75L,2021-02-01T20:38:11.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EFNS,6625,B737,2021-02-01T20:45:39.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDH,2493,E75L,2021-02-01T20:46:48.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LIPZ,4718,E75L,2021-02-01T20:47:43.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EDDB,3308,E75L,2021-02-01T20:49:25.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,EPGD,4694,E75L,2021-02-01T20:50:15.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LROP,8380,B737,2021-02-01T20:55:18.000+01:00,20210201_20210228,true,Tweede lockdown:
EHAM,LOWW,4612,E190,2021-02-01T21:03:09.000+01:00,20210201_20210228,true,Tweede lockdown:
