origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LEVC,7363,B738,2020-01-01T06:52:14.000+01:00,20200101_20200131,false,""
EHRD,LOWS,4146,B737,2020-01-01T07:00:35.000+01:00,20200101_20200131,false,""
EHAM,LSZH,3862,A320,2020-01-01T07:02:33.000+01:00,20200101_20200131,false,""
EHAM,EDDL,1532,E75L,2020-01-01T07:04:57.000+01:00,20200101_20200131,false,""
EHAM,EGKK,3110,A319,2020-01-01T07:06:23.000+01:00,20200101_20200131,false,""
EHAM,LSGG,4047,B737,2020-01-01T07:06:28.000+01:00,20200101_20200131,false,""
EHRD,LEMU,7169,B737,2020-01-01T07:07:20.000+01:00,20200101_20200131,false,""
EHAM,LIRF,6255,B738,2020-01-01T07:08:06.000+01:00,20200101_20200131,false,""
EHEH,LEBL,5989,B738,2020-01-01T07:09:38.000+01:00,20200101_20200131,false,""
EHAM,LEMG,10357,B738,2020-01-01T07:10:20.000+01:00,20200101_20200131,false,""
EHAM,LEMD,7201,A320,2020-01-01T07:10:24.000+01:00,20200101_20200131,false,""
EHAM,LIML,4767,A320,2020-01-01T07:11:18.000+01:00,20200101_20200131,false,""
EHAM,LOWS,4030,B738,2020-01-01T07:13:15.000+01:00,20200101_20200131,false,""
EHAM,LIRP,5208,B737,2020-01-01T07:15:03.000+01:00,20200101_20200131,false,""
EHAM,LEBL,6441,B738,2020-01-01T07:15:52.000+01:00,20200101_20200131,false,""
EHAM,LEMU,7817,B738,2020-01-01T07:16:40.000+01:00,20200101_20200131,false,""
EHAM,LEBL,6668,A321,2020-01-01T07:18:40.000+01:00,20200101_20200131,false,""
EHAM,LFPG,2993,B737,2020-01-01T07:27:36.000+01:00,20200101_20200131,false,""
EHAM,LSGG,4504,A320,2020-01-01T07:34:44.000+01:00,20200101_20200131,false,""
EHAM,EGGD,4980,A319,2020-01-01T07:38:43.000+01:00,20200101_20200131,false,""
EHEH,LPFR,9478,B738,2020-01-01T07:38:47.000+01:00,20200101_20200131,false,""
EHAM,EGLL,2565,B738,2020-01-01T07:38:50.000+01:00,20200101_20200131,false,""
EHAM,EGGW,2842,A321,2020-01-01T07:40:36.000+01:00,20200101_20200131,false,""
EHAM,LIBD,7500,B738,2020-01-01T07:48:59.000+01:00,20200101_20200131,false,""
EHAM,EGLL,2820,A321,2020-01-01T07:50:22.000+01:00,20200101_20200131,false,""
EHAM,LFLL,4603,E75L,2020-01-01T07:55:13.000+01:00,20200101_20200131,false,""
EHAM,LETO,7148,B738,2020-01-01T07:58:50.000+01:00,20200101_20200131,false,""
