origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LEBL,6720,B738,2022-01-01T06:44:25.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,ENGM,5333,E75L,2022-01-01T06:51:11.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EBBR,1309,E190,2022-01-01T06:56:23.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EDDL,1535,E75L,2022-01-01T06:58:54.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LIML,4766,A320,2022-01-01T07:04:59.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHRD,LOWS,4040,B737,2022-01-01T07:05:46.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LPPT,9809,B738,2022-01-01T07:06:29.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LEMG,9508,B738,2022-01-01T07:08:45.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LOWS,4051,B737,2022-01-01T07:13:38.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LSZH,3380,E190,2022-01-01T07:15:39.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHRD,LEMG,9572,B738,2022-01-01T07:34:36.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LFPG,3131,B738,2022-01-01T07:36:03.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EIDW,4406,B737,2022-01-01T07:37:41.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHEH,LEAL,9482,B738,2022-01-01T07:40:57.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LEMD,7574,A320,2022-01-01T07:43:27.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EDDM,3653,E190,2022-01-01T07:48:20.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGLL,2783,A319,2022-01-01T07:51:51.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LEMD,7620,B738,2022-01-01T07:55:59.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,ENBR,5147,E75L,2022-01-01T07:56:42.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LFLL,4351,E190,2022-01-01T07:58:05.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LEZL,9482,B738,2022-01-01T08:15:10.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LEBL,6787,B738,2022-01-01T08:26:38.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGLC,2617,E190,2022-01-01T08:28:44.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,ESSA,5950,E190,2022-01-01T08:30:11.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EDDH,2577,E75L,2022-01-01T08:35:23.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LFPG,2513,B738,2022-01-01T08:36:48.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGNT,3447,E75L,2022-01-01T08:37:43.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LPFR,10200,B738,2022-01-01T08:39:12.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EDDF,2512,E190,2022-01-01T08:41:36.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGLL,2807,B738,2022-01-01T08:43:11.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHEH,EGSS,2749,B738,2022-01-01T08:58:39.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LIML,4238,B737,2022-01-01T09:08:12.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGPF,4054,B738,2022-01-01T09:30:00.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LIMA,4728,E75L,2022-01-01T09:32:11.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LROP,8012,B738,2022-01-01T09:33:57.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGNP,3228,E75L,2022-01-01T09:34:31.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,ELLX,2267,E75L,2022-01-01T09:34:41.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EIDW,4572,A320,2022-01-01T09:37:02.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LSZM,3367,E190,2022-01-01T09:38:20.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LFPG,2766,A319,2022-01-01T09:38:51.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EPGD,5121,E75L,2022-01-01T09:39:37.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LYBE,6887,E75L,2022-01-01T09:44:08.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EDDW,2132,E190,2022-01-01T09:44:42.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LIRF,6045,B738,2022-01-01T09:45:30.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGCC,3204,B737,2022-01-01T09:46:31.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EDDS,6083,B738,2022-01-01T09:48:36.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,LSZM,3405,A320,2022-01-01T09:50:07.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EGPD,4244,E75L,2022-01-01T09:50:34.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
EHAM,EDDB,3343,B738,2022-01-01T09:53:31.000+01:00,20220101_20220131,true,Derde lockdown (harde lockdown):
