origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LMML,9216,B738,2020-07-01T01:19:45.000+02:00,20200701_20200731,true,""
EHAM,EGNX,2972,B734,2020-07-01T03:25:46.000+02:00,20200701_20200731,true,""
EHAM,LPPR,9044,B738,2020-07-01T06:18:45.000+02:00,20200701_20200731,true,""
EHAM,LEPA,7315,B738,2020-07-01T06:40:34.000+02:00,20200701_20200731,true,""
EHAM,LGIR,10962,B738,2020-07-01T07:00:37.000+02:00,20200701_20200731,true,""
EHAM,EHBK,1447,B738,2020-07-01T07:03:49.000+02:00,20200701_20200731,true,""
EHAM,LEMG,10171,A320,2020-07-01T07:11:25.000+02:00,20200701_20200731,true,""
EHAM,LEPA,7660,A320,2020-07-01T07:21:59.000+02:00,20200701_20200731,true,""
EHEH,LPFR,10287,B738,2020-07-01T07:22:54.000+02:00,20200701_20200731,true,""
EHAM,LIMC,4766,B748,2020-07-01T07:41:03.000+02:00,20200701_20200731,true,""
EHAM,LPPT,9848,B738,2020-07-01T07:48:35.000+02:00,20200701_20200731,true,""
EHEH,LEMG,9349,B738,2020-07-01T07:54:40.000+02:00,20200701_20200731,true,""
EHAM,LEZL,9615,B738,2020-07-01T08:03:42.000+02:00,20200701_20200731,true,""
EHAM,LEPA,7340,B738,2020-07-01T08:14:23.000+02:00,20200701_20200731,true,""
EHRD,LEMG,9601,B738,2020-07-01T08:16:03.000+02:00,20200701_20200731,true,""
EHAM,EDDH,2329,A320,2020-07-01T08:25:39.000+02:00,20200701_20200731,true,""
EHAM,LFPG,2767,B737,2020-07-01T08:40:46.000+02:00,20200701_20200731,true,""
EHAM,EDDM,3655,CRJ9,2020-07-01T09:14:04.000+02:00,20200701_20200731,true,""
EHAM,LEBL,6172,B738,2020-07-01T09:15:19.000+02:00,20200701_20200731,true,""
EHAM,EBBR,1304,E75L,2020-07-01T09:17:56.000+02:00,20200701_20200731,true,""
EHAM,LOWW,4610,B737,2020-07-01T09:19:08.000+02:00,20200701_20200731,true,""
EHEH,LEAP,5531,B738,2020-07-01T09:20:43.000+02:00,20200701_20200731,true,""
EHAM,EHBK,1365,B738,2020-07-01T09:25:25.000+02:00,20200701_20200731,true,""
EHAM,LIPZ,4886,B738,2020-07-01T09:26:25.000+02:00,20200701_20200731,true,""
EHAM,LIRF,6240,B738,2020-07-01T09:27:27.000+02:00,20200701_20200731,true,""
