origin,destination,time_difference,typecode,firstseen,filename,is_during_covid,lockdown_name
EHAM,LGIK,9845,B738,2022-08-01T04:21:22.000+02:00,20220801_20220831,false,""
EHAM,LEPA,7164,B738,2022-08-01T05:13:35.000+02:00,20220801_20220831,false,""
EHAM,LPFR,10375,B737,2022-08-01T05:40:44.000+02:00,20220801_20220831,false,""
EHAM,LGSM,10460,B738,2022-08-01T06:02:52.000+02:00,20220801_20220831,false,""
EHAM,LEBL,6868,B738,2022-08-01T06:15:44.000+02:00,20220801_20220831,false,""
EHAM,LPPR,8643,B738,2022-08-01T06:18:42.000+02:00,20220801_20220831,false,""
EHAM,LGMK,10325,B738,2022-08-01T06:38:02.000+02:00,20220801_20220831,false,""
EHAM,EBBR,1502,E190,2022-08-01T06:56:46.000+02:00,20220801_20220831,false,""
EHAM,EDDL,1625,E75L,2022-08-01T07:02:22.000+02:00,20220801_20220831,false,""
EHAM,LEIB,7623,B738,2022-08-01T07:05:35.000+02:00,20220801_20220831,false,""
EHEH,LEPA,6974,B738,2022-08-01T07:07:55.000+02:00,20220801_20220831,false,""
EHAM,LICZ,8179,B738,2022-08-01T07:09:33.000+02:00,20220801_20220831,false,""
EHAM,LKPR,3723,E75L,2022-08-01T07:12:54.000+02:00,20220801_20220831,false,""
EHEH,LKPR,3531,B738,2022-08-01T07:13:33.000+02:00,20220801_20220831,false,""
EHAM,LOWW,5366,B738,2022-08-01T07:16:26.000+02:00,20220801_20220831,false,""
EHEH,LEAL,7614,B738,2022-08-01T07:16:49.000+02:00,20220801_20220831,false,""
EHAM,LSGG,4147,E190,2022-08-01T07:19:39.000+02:00,20220801_20220831,false,""
EHRD,LEBL,6175,B737,2022-08-01T07:27:24.000+02:00,20220801_20220831,false,""
EHEH,EKCH,3995,B738,2022-08-01T07:30:54.000+02:00,20220801_20220831,false,""
EHAM,LIML,4527,A319,2022-08-01T07:35:29.000+02:00,20220801_20220831,false,""
EHAM,EGLC,2660,E190,2022-08-01T07:38:56.000+02:00,20220801_20220831,false,""
EHAM,LSZH,3410,E190,2022-08-01T07:40:06.000+02:00,20220801_20220831,false,""
EHRD,LEAL,7697,B738,2022-08-01T07:42:03.000+02:00,20220801_20220831,false,""
EHAM,EDDM,3559,B737,2022-08-01T07:43:08.000+02:00,20220801_20220831,false,""
EHAM,ENGM,4583,E190,2022-08-01T07:45:29.000+02:00,20220801_20220831,false,""
EHEH,LPFR,9804,B738,2022-08-01T07:46:15.000+02:00,20220801_20220831,false,""
EHAM,LEMD,7419,B738,2022-08-01T07:55:13.000+02:00,20220801_20220831,false,""
EHAM,EGLL,2823,B738,2022-08-01T07:57:06.000+02:00,20220801_20220831,false,""
EHAM,LFPG,2768,B738,2022-08-01T07:58:16.000+02:00,20220801_20220831,false,""
EHEH,LGAV,9433,B738,2022-08-01T08:04:06.000+02:00,20220801_20220831,false,""
EHAM,LEMD,8198,A320,2022-08-01T08:05:51.000+02:00,20220801_20220831,false,""
EHAM,LGTP,9468,B738,2022-08-01T08:07:10.000+02:00,20220801_20220831,false,""
EHRD,LPPT,9377,B738,2022-08-01T08:09:33.000+02:00,20220801_20220831,false,""
EHAM,LIRF,6118,B738,2022-08-01T08:10:17.000+02:00,20220801_20220831,false,""
EHAM,ESGG,3781,E75L,2022-08-01T08:12:57.000+02:00,20220801_20220831,false,""
EHAM,LEZG,6763,B744,2022-08-01T08:18:23.000+02:00,20220801_20220831,false,""
EHAM,EDDS,2934,E75L,2022-08-01T08:21:48.000+02:00,20220801_20220831,false,""
