origin,destination,year(firstseen),month(firstseen),count
EHRD,EBLG,2019,5,1
EHRD,LOWW,2019,5,17
EHRD,LFTW,2019,5,1
EHRD,ENGM,2019,5,1
EHRD,LPPT,2019,5,20
EHRD,EHEH,2019,5,1
EHRD,EGLC,2019,5,86
EHRD,LGIR,2019,5,11
EHRD,EPWA,2019,5,1
EHRD,LEMU,2019,5,1
EHRD,LDPL,2019,5,3
EHRD,EDDS,2019,5,1
EHRD,LDPV,2019,5,6
EHRD,LEAP,2019,5,4
EHRD,LFNL,2019,5,1
EHRD,LILQ,2019,5,2
EHRD,LIBR,2019,5,6
EHRD,LFMQ,2019,5,1
EHRD,EFHK,2019,5,1
EHRD,LEAL,2019,5,28
EHRD,LDRI,2019,5,2
EHRD,EBBR,2019,5,2
EHRD,LFMT,2019,5,3
EHRD,LPPM,2019,5,1
EHRD,EHGG,2019,5,6
EHRD,LPFR,2019,5,55
EHRD,LICJ,2019,5,8
EHRD,EIDW,2019,5,1
EHRD,LEBL,2019,5,30
EHRD,LICA,2019,5,4
EHRD,EDAM,2019,5,1
EHRD,LZIB,2021,11,1
EHRD,LKPR,2021,11,1
EHRD,EGSH,2021,11,1
EHRD,LEAL,2021,11,39
EHRD,LPPT,2021,11,9
EHRD,EGLC,2021,11,31
EHRD,EDDB,2021,11,2
EHRD,LEMG,2021,11,25
EHRD,EBMB,2021,11,1
EHRD,LPFR,2021,11,19
EHRD,LFIB,2021,11,1
EHRD,LIRF,2021,11,16
EHRD,LDZA,2021,11,1
EHRD,EPWA,2021,11,1
EHRD,EHAM,2021,11,1
EHRD,EDDF,2021,11,1
EHRD,LEBL,2021,11,21
EHRD,LEAP,2021,9,6
EHRD,LDPM,2021,9,9
EHRD,LGKO,2021,9,9
EHRD,EHAM,2021,9,3
EHRD,LSZH,2021,9,1
EHRD,LFTH,2021,9,4
EHRD,LFTW,2021,9,2
EHRD,LPAR,2021,9,10
EHRD,LFNG,2021,9,1
EHRD,LEBL,2021,9,21
EHRD,LIRZ,2021,9,9
EHRD,LPFR,2021,9,50
EHRD,LFCM,2021,9,1
EHRD,LPPT,2021,9,8
EHRD,LEPA,2021,9,21
EHRD,LZIB,2021,9,2
EHRD,LEIB,2021,9,58
EHRD,LICJ,2021,9,5
EHRD,EGWU,2021,9,1
EHRD,LFPG,2021,9,1
EHRD,LGRP,2021,9,2
EHRD,LFBX,2021,9,6
EHRD,LEMG,2021,9,20
EHRD,EGBB,2021,9,1
EHRD,LFDF,2021,9,2
EHRD,LD57,2021,9,4
EHRD,LFNL,2021,9,1
EHRD,LEGE,2021,9,6
EHRD,LEAL,2021,9,44
EHRD,LDPL,2021,9,7
EHRD,LICP,2021,9,1
EHRD,EGLC,2021,9,13
EHRD,LOWS,2019,3,60
EHRD,LELL,2019,3,3
EHRD,LPPT,2019,3,11
EHRD,LEMG,2019,3,13
EHRD,EBLG,2019,3,1
EHRD,LIMA,2019,3,1
EHRD,LPFR,2019,3,34
EHRD,LEBL,2019,3,14
EHRD,LPAR,2019,3,2
EHRD,EHAM,2019,3,5
EHRD,EGGW,2019,3,2
EHRD,EBBR,2019,3,1
EHRD,LOIR,2019,3,18
EHRD,LEMU,2019,3,1
EHRD,LIBR,2019,3,7
EHRD,LFLS,2019,3,4
EHRD,LFIB,2019,3,1
EHRD,EBMB,2019,3,4
EHRD,LIRF,2019,3,12
EHRD,LFLB,2019,3,5
EHRD,LSZH,2019,3,1
EHRD,LOWW,2019,3,17
EHRD,LOWI,2019,3,12
EHRD,LSGG,2019,3,17
EHRD,LFLL,2019,3,1
EHRD,LEAL,2019,3,29
EHRD,EGLC,2019,3,37
EHRD,LZIB,2019,3,1
EHRD,LFNL,2020,8,1
EHRD,LIRZ,2020,8,9
EHRD,LDRI,2020,8,2
EHRD,LDPL,2020,8,11
EHRD,LFBX,2020,8,1
EHRD,LGKO,2020,8,8
EHRD,LICJ,2020,8,2
EHRD,LFMQ,2020,8,3
EHRD,LDZD,2020,8,1
EHRD,LPPT,2020,8,5
EHRD,LEAP,2020,8,15
EHRD,LFTH,2020,8,3
EHRD,LEGE,2020,8,13
EHRD,LIBR,2020,8,5
EHRD,LEAL,2020,8,46
EHRD,EHAM,2020,8,1
EHRD,LEMG,2020,8,39
EHRD,LICP,2020,8,2
EHRD,LEIB,2020,8,32
EHRD,LFIK,2020,8,1
EHRD,LPFR,2020,8,51
EHRD,LD57,2020,8,5
EHRD,LDPM,2020,8,9
EHRD,LPAR,2020,8,2
EHRD,EDDM,2020,8,1
EHRD,LFCM,2020,8,5
EHRD,LFDF,2020,8,1
EHRD,LFIB,2020,8,5
EHRD,LDSR,2020,8,5
EHRD,LEPA,2020,8,23
EHRD,LFMT,2020,8,3
EHRD,LDLO,2020,8,1
EHRD,LSGG,2022,2,4
EHRD,EDTB,2022,2,1
EHRD,EDDM,2022,2,1
EHRD,LPFR,2022,2,17
EHRD,LEMG,2022,2,14
EHRD,EHEH,2022,2,1
EHRD,LOWS,2022,2,37
EHRD,LPAR,2022,2,1
EHRD,LOWI,2022,2,36
EHRD,LFHN,2022,2,1
EHRD,LIRF,2022,2,3
EHRD,LPPT,2022,2,7
EHRD,EHAM,2022,2,2
EHRD,EBMB,2022,2,2
EHRD,LEBL,2022,2,12
EHRD,LFLS,2022,2,3
EHRD,LEAL,2022,2,34
EHRD,LFLS,2019,1,4
EHRD,EDNY,2019,1,1
EHRD,LEMD,2019,1,2
EHRD,LKPR,2019,1,2
EHRD,EGKB,2019,1,2
EHRD,LIPZ,2019,1,5
EHRD,LSZH,2019,1,1
EHRD,LOWW,2019,1,2
EHRD,LOWI,2019,1,25
EHRD,EGHB,2019,1,1
EHRD,LEMG,2019,1,18
EHRD,EHEH,2019,1,3
EHRD,LPFR,2019,1,24
EHRD,LOWS,2019,1,32
EHRD,EBMB,2019,1,2
EHRD,LFBE,2019,1,1
EHRD,LFLB,2019,1,2
EHRD,LEAL,2019,1,25
EHRD,EGLC,2019,1,46
EHRD,LOKR,2019,1,3
EHRD,LELL,2019,1,3
EHRD,EHND,2019,1,1
EHRD,LIRF,2019,1,5
EHRD,LOIR,2019,1,15
EHRD,EBBR,2019,1,1
EHRD,LOKM,2019,1,1
EHRD,LSGG,2019,1,6
EHRD,LEBL,2019,1,2
EHRD,LPPT,2019,1,4
EHRD,LFBX,2019,1,2
EHRD,LZIB,2019,1,1
EHRD,LDSR,2020,7,9
EHRD,LEGE,2020,7,12
EHRD,LDDU,2020,7,2
EHRD,LEAP,2020,7,11
EHRD,EHEH,2020,7,1
EHRD,LGKO,2020,7,1
EHRD,LFBX,2020,7,1
EHRD,LIRA,2020,7,1
EHRD,LEAL,2020,7,37
EHRD,LZIB,2020,7,1
EHRD,LEMG,2020,7,29
EHRD,LFIB,2020,7,12
EHRD,LDPV,2020,7,1
EHRD,LIRZ,2020,7,8
EHRD,LDPM,2020,7,5
EHRD,LICJ,2020,7,3
EHRD,LDSP,2020,7,3
EHRD,LEPA,2020,7,19
EHRD,EHAM,2020,7,2
EHRD,LICP,2020,7,2
EHRD,LDZD,2020,7,1
EHRD,LD57,2020,7,3
EHRD,LDRI,2020,7,1
EHRD,LDPL,2020,7,14
EHRD,LPFR,2020,7,50
EHRD,LEIB,2020,7,30
EHRD,LPAR,2020,7,2
EHRD,LIBR,2020,7,6
EHRD,LGIR,2020,7,13
EHRD,EBLG,2020,7,1
EHRD,LPPT,2020,7,11
EHRD,LEIB,2021,5,2
EHRD,LEMG,2021,5,17
EHRD,LPFR,2021,5,10
EHRD,LEAL,2021,5,15
EHRD,LIRZ,2021,5,9
EHRD,LKPR,2022,8,1
EHRD,LDPL,2022,8,11
EHRD,LEMG,2022,8,37
EHRD,LIME,2022,8,12
EHRD,EGLC,2022,8,59
EHRD,LMML,2022,8,1
EHRD,LDPM,2022,8,10
EHRD,LPFR,2022,8,49
EHRD,EGPH,2022,8,13
EHRD,LIAF,2022,8,1
EHRD,LEAM,2022,8,3
EHRD,LFKB,2022,8,1
EHRD,LEIB,2022,8,31
EHRD,EBBR,2022,8,1
EHRD,LIBR,2022,8,5
EHRD,LPPT,2022,8,21
EHRD,LGRP,2022,8,9
EHRD,LIRZ,2022,8,8
EHRD,EGMT,2022,8,1
EHRD,ETSI,2022,8,1
EHRD,LFNL,2022,8,4
EHRD,LGKO,2022,8,18
EHRD,LEGE,2022,8,2
EHRD,LFTH,2022,8,4
EHRD,LPAR,2022,8,1
EHRD,LFNG,2022,8,5
EHRD,LEMD,2022,8,1
EHRD,EKCH,2022,8,1
EHRD,LEPA,2022,8,32
EHRD,LFTZ,2022,8,1
EHRD,LFCM,2022,8,2
EHRD,LEAL,2022,8,43
EHRD,LICP,2022,8,2
EHRD,LDDU,2022,8,10
EHRD,LFMT,2022,8,2
EHRD,LEBL,2022,8,31
EHRD,EHEH,2022,8,2
EHRD,LICJ,2022,8,5
EHRD,LIRF,2022,8,1
EHRD,EDDB,2022,8,1
EHRD,LRCK,2021,3,1
EHRD,LIRZ,2021,4,2
EHRD,LPFR,2021,4,3
EHRD,LEAL,2021,4,2
EHRD,LEMG,2021,4,4
EHRD,EHAM,2021,4,1
EHRD,EDDM,2020,1,1
EHRD,LIRF,2020,1,5
EHRD,EHEH,2020,1,5
EHRD,LPAR,2020,1,4
EHRD,LEMP,2020,1,2
EHRD,LIML,2020,1,1
EHRD,EGLC,2020,1,79
EHRD,LSZH,2020,1,1
EHRD,LSGG,2020,1,4
EHRD,LFIB,2020,1,2
EHRD,LEAL,2020,1,17
EHRD,LEBL,2020,1,4
EHRD,LPFR,2020,1,23
EHRD,LOWW,2020,1,4
EHRD,LOWI,2020,1,9
EHRD,LEVC,2020,1,3
EHRD,LOWK,2020,1,6
EHRD,LEMG,2020,1,32
EHRD,LFLL,2020,1,1
EHRD,LFBO,2020,1,1
EHRD,LPPT,2020,1,5
EHRD,LELL,2020,1,7
EHRD,LOIR,2020,1,21
EHRD,EKYT,2020,1,1
EHRD,LFLS,2020,1,4
EHRD,LEMU,2020,1,3
EHRD,LOWS,2020,1,44
EHRD,EGCC,2020,1,2
EHRD,EHAM,2020,1,3
EHRD,LFLB,2020,1,1
EHRD,LPFR,2020,11,12
EHRD,LKPR,2020,11,2
EHRD,LEMG,2020,11,4
EHRD,LEAL,2020,11,4
EHRD,EHAM,2020,11,2
EHRD,EHAM,2021,2,1
EHRD,LFHN,2022,3,2
EHRD,LPAR,2022,3,1
EHRD,LPPT,2022,3,8
EHRD,EGLC,2022,3,10
EHRD,LIRF,2022,3,9
EHRD,LFLS,2022,3,4
EHRD,EHAM,2022,3,3
EHRD,LSGG,2022,3,4
EHRD,LPFR,2022,3,25
EHRD,LFIB,2022,3,1
EHRD,LEAL,2022,3,47
EHRD,LEBL,2022,3,17
EHRD,EGPH,2022,3,2
EHRD,LOWI,2022,3,53
EHRD,LEMG,2022,3,15
EHRD,EBMB,2022,3,2
EHRD,LYBE,2022,3,1
EHRD,LE84,2022,3,3
EHRD,LFBX,2022,3,1
EHRD,ENGM,2022,3,1
EHRD,EHEH,2022,3,2
EHRD,LOWS,2022,3,54
EHRD,EGKB,2022,3,1
EHRD,LIME,2022,3,1
EHRD,LFDF,2020,2,1
EHRD,LOWI,2020,2,13
EHRD,LOWS,2020,2,54
EHRD,EHAM,2020,2,1
EHRD,LFIB,2020,2,3
EHRD,LPPT,2020,2,8
EHRD,LEMU,2020,2,14
EHRD,LFLB,2020,2,3
EHRD,EGML,2020,2,1
EHRD,EHEH,2020,2,1
EHRD,LFJD,2020,2,1
EHRD,EDDN,2020,2,1
EHRD,EDDP,2020,2,1
EHRD,EGLC,2020,2,63
EHRD,LEBL,2020,2,12
EHRD,LOWW,2020,2,9
EHRD,LPFR,2020,2,23
EHRD,LELL,2020,2,1
EHRD,LIRF,2020,2,5
EHRD,LSGG,2020,2,6
EHRD,EDDT,2020,2,4
EHRD,LFLS,2020,2,5
EHRD,LEIB,2020,2,1
EHRD,LOIR,2020,2,8
EHRD,LOWK,2020,2,1
EHRD,LFLL,2020,2,1
EHRD,LEVC,2020,2,5
EHRD,LEAL,2020,2,16
EHRD,LFBX,2020,2,1
EHRD,LKPR,2020,2,1
EHRD,EGPH,2020,2,1
EHRD,LEMG,2020,2,27
EHRD,LDZA,2020,2,1
EHRD,LEAL,2022,1,35
EHRD,LFLS,2022,1,5
EHRD,LOWI,2022,1,36
EHRD,LEMG,2022,1,34
EHRD,EHAM,2022,1,1
EHRD,LFBX,2022,1,1
EHRD,LPFR,2022,1,18
EHRD,LSGG,2022,1,5
EHRD,LPPT,2022,1,5
EHRD,EPKK,2022,1,1
EHRD,EHEH,2022,1,1
EHRD,LOWS,2022,1,34
EHRD,LFBE,2022,1,1
EHRD,LIRF,2022,1,4
EHRD,LEBL,2022,1,13
EHRD,LEMG,2019,2,11
EHRD,EDDN,2019,2,1
EHRD,LOWW,2019,2,7
EHRD,LOIR,2019,2,23
EHRD,LIRF,2019,2,5
EHRD,EBBR,2019,2,1
EHRD,LOWS,2019,2,48
EHRD,LOKR,2019,2,1
EHRD,LFDF,2019,2,2
EHRD,LEBL,2019,2,4
EHRD,LFBD,2019,2,1
EHRD,EGLC,2019,2,59
EHRD,LEMU,2019,2,2
EHRD,LOKM,2019,2,1
EHRD,LSGG,2019,2,10
EHRD,LPPT,2019,2,6
EHRD,ENGM,2019,2,1
EHRD,LIBR,2019,2,2
EHRD,LPFR,2019,2,23
EHRD,LELL,2019,2,7
EHRD,EDDT,2019,2,5
EHRD,EHAM,2019,2,1
EHRD,LFGC,2019,2,1
EHRD,LEAL,2019,2,22
EHRD,EBMB,2019,2,3
EHRD,LOWI,2019,2,19
EHRD,EDDM,2019,2,1
EHRD,LFLS,2019,2,4
EHRD,LPAR,2019,2,2
EHRD,LFLB,2019,2,2
EHRD,LZIB,2020,12,1
EHRD,LEMG,2020,12,1
EHRD,LKPR,2020,12,1
EHRD,LDZA,2020,12,1
EHRD,LZIB,2021,1,1
EHRD,LKPR,2021,1,2
EHRD,LSZM,2021,1,1
