origin,destination,year(firstseen),month(firstseen),count
EHEH,LEIB,2021,12,11
EHEH,EGCC,2021,12,18
EHEH,LKPR,2021,12,18
EHEH,EINN,2021,12,1
EHEH,EPPO,2021,12,4
EHEH,EPLR,2021,12,2
EHEH,EPRJ,2021,12,5
EHEH,EPWA,2021,12,4
EHEH,EVRA,2021,12,5
EHEH,LPPR,2021,12,16
EHEH,EGSS,2021,12,62
EHEH,LBSF,2021,12,32
EHEH,LYBT,2021,12,1
EHEH,LEPA,2021,12,8
EHEH,EPWR,2021,12,8
EHEH,EHAM,2021,12,4
EHEH,EBMB,2021,12,1
EHEH,LIPE,2021,12,1
EHEH,EIDW,2021,12,19
EHEH,EKCH,2021,12,11
EHEH,EGPH,2021,12,9
EHEH,EPKT,2019,10,10
EHEH,LPAR,2019,10,23
EHEH,LPPT,2019,10,20
EHEH,LHTM,2019,10,3
EHEH,LIPH,2019,10,10
EHEH,LIDU,2019,10,3
EHEH,EHAM,2019,10,5
EHEH,LICZ,2019,10,6
EHEH,LILV,2019,10,4
EHEH,LILQ,2019,10,7
EHEH,EYRU,2019,10,2
EHEH,EYVP,2019,10,3
EHEH,EPLR,2019,10,1
EHEH,EPWR,2019,10,17
EHEH,LEPA,2019,10,49
EHEH,EPLU,2019,10,2
EHEH,LGIR,2019,10,9
EHEH,LFMN,2019,10,2
EHEH,LGAV,2019,10,27
EHEH,LHBP,2019,10,12
EHEH,EBLG,2019,10,1
EHEH,LIRA,2019,10,29
EHEH,EYVI,2019,10,3
EHEH,EPKK,2019,10,22
EHEH,LEGE,2019,10,1
EHEH,EPSW,2019,10,1
EHEH,LEMU,2019,10,3
EHEH,LIRP,2019,10,10
EHEH,EPMR,2019,10,1
EHEH,LE85,2019,10,4
EHEH,LROP,2019,10,11
EHEH,EHBK,2019,10,1
EHEH,LKPR,2019,10,20
EHEH,LOLW,2019,10,1
EHEH,LGKN,2019,10,1
EHEH,EPPO,2019,10,5
EHEH,LBWN,2019,10,2
EHEH,LYBT,2019,10,7
EHEH,LGRP,2019,10,3
EHEH,LPFR,2019,10,61
EHEH,LZIB,2019,10,7
EHEH,LEBL,2019,10,27
EHEH,LIPF,2019,10,1
EHEH,EPGD,2019,10,20
EHEH,EGCC,2019,10,17
EHEH,EIDW,2019,10,27
EHEH,LFNR,2019,10,3
EHEH,EVRA,2019,10,14
EHEH,LELL,2019,10,11
EHEH,EPLE,2019,10,3
EHEH,LKKL,2019,10,2
EHEH,LFMY,2019,10,3
EHEH,LEIB,2019,10,18
EHEH,EBBR,2019,10,1
EHEH,LKVO,2019,10,12
EHEH,LDRG,2019,10,4
EHEH,LGKO,2019,10,7
EHEH,ESSA,2019,10,12
EHEH,LDPL,2019,10,1
EHEH,EGSS,2019,10,85
EHEH,LEZL,2019,10,19
EHEH,LERS,2019,10,1
EHEH,EYRD,2019,10,6
EHEH,LEAL,2019,10,2
EHEH,LEMD,2019,10,17
EHEH,LOWW,2019,10,3
EHEH,EGPG,2019,10,2
EHEH,LMML,2019,10,9
EHEH,LIPM,2019,10,5
EHEH,LIBR,2019,10,6
EHEH,LFML,2019,10,4
EHEH,EBOS,2019,10,2
EHEH,EDTB,2019,10,1
EHEH,EKCH,2019,10,15
EHEH,LIME,2019,10,26
EHEH,EFTP,2019,10,1
EHEH,EGPH,2019,10,8
EHEH,LIPE,2019,10,25
EHEH,LYBE,2019,10,10
EHEH,EPWA,2019,10,16
EHEH,EDNY,2019,10,1
EHEH,LEMG,2019,10,33
EHEH,LIPX,2019,10,1
EHEH,EGSS,2019,4,86
EHEH,LGRP,2019,4,5
EHEH,LGTL,2019,4,2
EHEH,LBSF,2019,4,2
EHEH,EPPO,2019,4,6
EHEH,LIDH,2019,4,1
EHEH,LIRP,2019,4,18
EHEH,LIRU,2019,4,11
EHEH,LFMY,2019,4,5
EHEH,EITM,2019,4,3
EHEH,EPLE,2019,4,12
EHEH,LBWV,2019,4,5
EHEH,LEBL,2019,4,32
EHEH,EPSW,2019,4,1
EHEH,EYVI,2019,4,1
EHEH,LEMU,2019,4,1
EHEH,LKPR,2019,4,2
EHEH,EHAM,2019,4,3
EHEH,LEZL,2019,4,14
EHEH,LIBR,2019,4,8
EHEH,LWSK,2019,4,1
EHEH,LPAR,2019,4,13
EHEH,EIWT,2019,4,6
EHEH,EGVN,2019,4,2
EHEH,EPZB,2019,4,3
EHEH,LIRA,2019,4,14
EHEH,EPGL,2019,4,2
EHEH,LIPS,2019,4,5
EHEH,LEAP,2019,4,1
EHEH,LROP,2019,4,21
EHEH,EPWR,2019,4,9
EHEH,LIQL,2019,4,1
EHEH,LOWI,2019,4,2
EHEH,LEAL,2019,4,57
EHEH,LEGE,2019,4,5
EHEH,LKRK,2019,4,2
EHEH,LOIR,2019,4,6
EHEH,LILV,2019,4,1
EHEH,LDRG,2019,4,3
EHEH,EVRA,2019,4,13
EHEH,LFML,2019,4,7
EHEH,LEMD,2019,4,16
EHEH,LKPC,2019,4,2
EHEH,EIGN,2019,4,1
EHEH,EGCC,2019,4,13
EHEH,EBBR,2019,4,1
EHEH,LKVO,2019,4,5
EHEH,EKCH,2019,4,13
EHEH,ESSA,2019,4,11
EHEH,EIDW,2019,4,14
EHEH,LGKY,2019,4,1
EHEH,LHBP,2019,4,13
EHEH,EPGD,2019,4,3
EHEH,EIME,2019,4,1
EHEH,LYBE,2019,4,6
EHEH,LGKO,2019,4,7
EHEH,LEMG,2019,4,30
EHEH,LIME,2019,4,24
EHEH,LKKL,2019,4,11
EHEH,EPWA,2019,4,14
EHEH,EPKM,2019,4,7
EHEH,LKHV,2019,4,1
EHEH,EPKT,2019,4,6
EHEH,LPFR,2019,4,54
EHEH,LZIB,2019,4,8
EHEH,LGKN,2019,4,2
EHEH,EDDB,2019,4,1
EHEH,EGPH,2019,4,13
EHEH,LPPT,2019,4,18
EHEH,LIPU,2019,4,6
EHEH,EPLR,2019,4,2
EHEH,LGAV,2019,4,18
EHEH,LYBT,2019,4,7
EHEH,LILQ,2019,4,2
EHEH,EPKW,2019,4,1
EHEH,LGIR,2019,4,12
EHEH,LE85,2019,4,4
EHEH,LGAV,2019,7,32
EHEH,LPCS,2019,7,1
EHEH,LROP,2019,7,8
EHEH,LEMG,2019,7,32
EHEH,LGKN,2019,7,1
EHEH,LFML,2019,7,6
EHEH,EPLR,2019,7,3
EHEH,LEAL,2019,7,66
EHEH,LEAP,2019,7,1
EHEH,LILQ,2019,7,4
EHEH,EIWT,2019,7,1
EHEH,LIRA,2019,7,17
EHEH,LRPH,2019,7,1
EHEH,EPKM,2019,7,1
EHEH,LIME,2019,7,29
EHEH,LIBR,2019,7,5
EHEH,EPKK,2019,7,1
EHEH,LPPT,2019,7,35
EHEH,LKPR,2019,7,3
EHEH,EPLE,2019,7,5
EHEH,LFMN,2019,7,1
EHEH,LFMY,2019,7,4
EHEH,EPSW,2019,7,3
EHEH,LKKL,2019,7,1
EHEH,LEZL,2019,7,13
EHEH,EPGD,2019,7,29
EHEH,EGCC,2019,7,17
EHEH,EDVE,2019,7,2
EHEH,EBMB,2019,7,4
EHEH,LIDU,2019,7,4
EHEH,LE85,2019,7,6
EHEH,EGSS,2019,7,86
EHEH,LHBP,2019,7,6
EHEH,LGRP,2019,7,10
EHEH,EVRA,2019,7,13
EHEH,LIDG,2019,7,1
EHEH,LIPE,2019,7,27
EHEH,EPWR,2019,7,14
EHEH,LIDE,2019,7,1
EHEH,EKCH,2019,7,12
EHEH,LIRU,2019,7,13
EHEH,LGZA,2019,7,1
EHEH,LDRI,2019,7,1
EHEH,EPKW,2019,7,1
EHEH,LEMD,2019,7,22
EHEH,EPPO,2019,7,5
EHEH,LPAR,2019,7,10
EHEH,LZIB,2019,7,9
EHEH,LGIR,2019,7,24
EHEH,EPWS,2019,7,1
EHEH,LPPM,2019,7,1
EHEH,LYBE,2019,7,17
EHEH,LFNR,2019,7,1
EHEH,EPZB,2019,7,1
EHEH,LIRP,2019,7,4
EHEH,EPWA,2019,7,11
EHEH,LPFR,2019,7,69
EHEH,LEIB,2019,7,1
EHEH,LKVO,2019,7,20
EHEH,LEBL,2019,7,43
EHEH,EGPH,2019,7,13
EHEH,LKSN,2019,7,1
EHEH,LIPS,2019,7,9
EHEH,EIDW,2019,7,27
EHEH,LBWN,2019,7,2
EHEH,LYBT,2019,7,1
EHEH,LOWW,2019,7,1
EHEH,LIPU,2019,7,2
EHEH,ESSA,2019,7,9
EHEH,LDRG,2019,7,15
EHEH,EPLB,2019,7,1
EHEH,LKPC,2019,7,1
EHEH,LGKO,2019,7,16
EHEH,EHAM,2019,7,3
EHEH,EPKT,2019,7,7
EHEH,LEMG,2020,10,42
EHEH,LYBT,2020,10,2
EHEH,EPLE,2020,10,5
EHEH,LPFR,2020,10,40
EHEH,EPGD,2020,10,5
EHEH,LPPR,2020,10,13
EHEH,LEMD,2020,10,4
EHEH,LKPR,2020,10,2
EHEH,EHAM,2020,10,2
EHEH,EPLB,2020,10,2
EHEH,EKCH,2020,10,1
EHEH,LIMC,2020,10,2
EHEH,LBWN,2020,10,2
EHEH,LBLS,2020,10,5
EHEH,ESSA,2020,10,1
EHEH,LYSM,2020,10,2
EHEH,EBMB,2020,10,1
EHEH,EIDW,2020,10,5
EHEH,LEAL,2020,10,41
EHEH,LOWW,2020,10,4
EHEH,LROP,2020,10,16
EHEH,LEMU,2020,10,2
EHEH,EPPO,2020,10,6
EHEH,EPWA,2020,10,3
EHEH,LPPT,2020,10,9
EHEH,EYKA,2020,10,1
EHEH,EPKS,2020,10,1
EHEH,EPKK,2020,10,24
EHEH,LGKN,2020,10,8
EHEH,LFTH,2020,10,1
EHEH,LHBP,2020,10,9
EHEH,LGAV,2020,10,13
EHEH,LRCL,2020,10,7
EHEH,EGSS,2020,10,8
EHEH,LIBR,2020,10,1
EHEH,EPMR,2020,10,2
EHEH,LILQ,2020,10,1
EHEH,EPKT,2020,10,10
EHEH,EPLR,2020,10,2
EHEH,EKKA,2020,10,1
EHEH,LBSF,2020,10,2
EHEH,EYVI,2020,10,9
EHEH,LEZL,2020,10,9
EHEH,LKTB,2020,10,1
EHEH,LEIB,2020,10,27
EHEH,LMML,2020,10,1
EHEH,LIPE,2020,10,5
EHEH,LEVC,2020,10,14
EHEH,EPZB,2020,10,3
EHEH,EGCC,2020,10,8
EHEH,EVRA,2020,10,1
EHEH,LEPA,2020,10,7
EHEH,LBWV,2020,10,3
EHEH,LYBE,2020,10,4
EHEH,LIPS,2019,9,7
EHEH,EPWS,2019,9,6
EHEH,LKPC,2019,9,1
EHEH,EPKT,2019,9,26
EHEH,EPLE,2019,9,4
EHEH,EHAM,2019,9,3
EHEH,LGIR,2019,9,24
EHEH,LEMD,2019,9,15
EHEH,LEBL,2019,9,24
EHEH,LMML,2019,9,8
EHEH,LIPH,2019,9,5
EHEH,EPGD,2019,9,18
EHEH,LFMD,2019,9,1
EHEH,EVRA,2019,9,12
EHEH,LIPE,2019,9,25
EHEH,EBLG,2019,9,1
EHEH,LPEV,2019,9,1
EHEH,LFMY,2019,9,1
EHEH,LGKO,2019,9,16
EHEH,LYBE,2019,9,11
EHEH,LGAV,2019,9,26
EHEH,EPSW,2019,9,4
EHEH,LEZL,2019,9,16
EHEH,LIPM,2019,9,3
EHEH,LZIB,2019,9,8
EHEH,LHTM,2019,9,8
EHEH,LILV,2019,9,1
EHEH,EYKA,2019,9,3
EHEH,LELL,2019,9,16
EHEH,LIRA,2019,9,25
EHEH,LIRU,2019,9,5
EHEH,EGBB,2019,9,1
EHEH,EPWR,2019,9,7
EHEH,LGKN,2019,9,2
EHEH,LHBP,2019,9,4
EHEH,LKPR,2019,9,1
EHEH,LIBR,2019,9,8
EHEH,LYBT,2019,9,7
EHEH,LERS,2019,9,4
EHEH,LIDG,2019,9,1
EHEH,EKCH,2019,9,16
EHEH,EBMB,2019,9,2
EHEH,LEMG,2019,9,36
EHEH,LICZ,2019,9,8
EHEH,EGPH,2019,9,14
EHEH,LDRG,2019,9,9
EHEH,EYVI,2019,9,4
EHEH,LIME,2019,9,28
EHEH,LIDU,2019,9,3
EHEH,EPZB,2019,9,1
EHEH,EIDW,2019,9,31
EHEH,LFMN,2019,9,2
EHEH,LE85,2019,9,8
EHEH,LPPT,2019,9,29
EHEH,LROP,2019,9,2
EHEH,LEIB,2019,9,2
EHEH,LEGE,2019,9,1
EHEH,EPWA,2019,9,12
EHEH,LILQ,2019,9,2
EHEH,LZDV,2019,9,1
EHEH,LIRP,2019,9,7
EHEH,LKVO,2019,9,29
EHEH,EPMR,2019,9,2
EHEH,LEPA,2019,9,31
EHEH,EPLR,2019,9,3
EHEH,EPPO,2019,9,10
EHEH,LEAL,2019,9,20
EHEH,EPMO,2019,9,1
EHEH,LPFR,2019,9,63
EHEH,EYVP,2019,9,3
EHEH,LKKL,2019,9,1
EHEH,EYRU,2019,9,4
EHEH,EGCC,2019,9,16
EHEH,EGSS,2019,9,86
EHEH,EPKK,2019,9,21
EHEH,LPAR,2019,9,12
EHEH,LFML,2019,9,9
EHEH,EYRD,2019,9,4
EHEH,LZKZ,2019,9,1
EHEH,LGRP,2019,9,6
EHEH,ESSA,2019,9,12
EHEH,EDDK,2019,9,1
EHEH,EPRJ,2020,12,1
EHEH,EPKT,2020,12,10
EHEH,LIMC,2020,12,1
EHEH,LIRA,2020,12,1
EHEH,ENGM,2020,12,1
EHEH,EGSS,2020,12,2
EHEH,LPFR,2020,12,19
EHEH,EPMR,2020,12,4
EHEH,LGAV,2020,12,1
EHEH,LPPT,2020,12,8
EHEH,EPWA,2020,12,3
EHEH,LBWV,2020,12,5
EHEH,EHWO,2020,12,1
EHEH,EKKA,2020,12,1
EHEH,EFHK,2020,12,1
EHEH,EVRA,2020,12,5
EHEH,EPLE,2020,12,1
EHEH,LBWN,2020,12,1
EHEH,LEZL,2020,12,3
EHEH,LBSF,2020,12,1
EHEH,EYVI,2020,12,6
EHEH,LYBT,2020,12,3
EHEH,LEMG,2020,12,27
EHEH,EPGD,2020,12,4
EHEH,EPLB,2020,12,1
EHEH,LROP,2020,12,5
EHEH,LPPR,2020,12,9
EHEH,EPLR,2020,12,1
EHEH,EYKA,2020,12,3
EHEH,EPPO,2020,12,3
EHEH,LHBP,2020,12,11
EHEH,EPZB,2020,12,2
EHEH,LKPR,2020,12,1
EHEH,EHAM,2020,12,1
EHEH,LYSM,2020,12,1
EHEH,LOWW,2020,12,2
EHEH,EGCC,2020,12,2
EHEH,EPKK,2020,12,14
EHEH,LEAL,2020,12,31
EHEH,LEBL,2020,12,2
EHEH,LEAX,2021,10,1
EHEH,LEZL,2021,10,24
EHEH,LGKN,2021,10,2
EHEH,LKPR,2021,10,10
EHEH,EBNE,2021,10,1
EHEH,LIPM,2021,10,1
EHEH,LERS,2021,10,6
EHEH,LGAV,2021,10,7
EHEH,EGSS,2021,10,30
EHEH,LGTT,2021,10,1
EHEH,LYBE,2021,10,3
EHEH,LEMG,2021,10,45
EHEH,LEAL,2021,10,74
EHEH,LPIN,2021,10,1
EHEH,EHRD,2021,10,2
EHEH,LIMN,2021,10,1
EHEH,EBOS,2021,10,1
EHEH,EPLR,2021,10,3
EHEH,EPMO,2021,10,1
EHEH,LGKO,2021,10,10
EHEH,LFML,2021,10,3
EHEH,LYSM,2021,10,1
EHEH,EIDW,2021,10,10
EHEH,EBCI,2021,10,1
EHEH,LROP,2021,10,9
EHEH,EYVI,2021,10,8
EHEH,EPWA,2021,10,9
EHEH,LBWV,2021,10,3
EHEH,EPSW,2021,10,5
EHEH,LIPE,2021,10,16
EHEH,LHBP,2021,10,26
EHEH,LGRP,2021,10,5
EHEH,LPAR,2021,10,9
EHEH,LEIB,2021,10,63
EHEH,LYBT,2021,10,1
EHEH,LICZ,2021,10,2
EHEH,EVRA,2021,10,4
EHEH,LQPD,2021,10,1
EHEH,EPKT,2021,10,14
EHEH,LPPT,2021,10,26
EHEH,LEMD,2021,10,9
EHEH,EPKK,2021,10,22
EHEH,LIRA,2021,10,3
EHEH,EGVT,2021,10,1
EHEH,EKCH,2021,10,8
EHEH,EBMB,2021,10,1
EHEH,EGSX,2021,10,1
EHEH,LFMY,2021,10,3
EHEH,EPLB,2021,10,1
EHEH,LDRG,2021,10,1
EHEH,LOWW,2021,10,1
EHEH,LEBL,2021,10,49
EHEH,LIDU,2021,10,2
EHEH,LIPH,2021,10,1
EHEH,LPFR,2021,10,63
EHEH,LFMN,2021,10,1
EHEH,EBLG,2021,10,1
EHEH,LGRD,2021,10,1
EHEH,LIRP,2021,10,2
EHEH,LICJ,2021,10,1
EHEH,EHAM,2021,10,8
EHEH,EPZB,2021,10,1
EHEH,EGCC,2021,10,1
EHEH,LEPA,2021,10,41
EHEH,EPWR,2021,10,7
EHEH,LPPR,2021,10,17
EHEH,EPGD,2021,10,4
EHEH,LBSF,2021,10,20
EHEH,LFNR,2021,10,3
EHEH,EYKA,2021,10,1
EHEH,LIMC,2021,1,6
EHEH,LROP,2021,1,5
EHEH,LPFR,2021,1,14
EHEH,EPRZ,2021,1,1
EHEH,LBWN,2021,1,1
EHEH,EPWA,2021,1,3
EHEH,EPGD,2021,1,5
EHEH,LPPR,2021,1,9
EHEH,LOWW,2021,1,3
EHEH,EBBR,2021,1,1
EHEH,LYBT,2021,1,2
EHEH,EPSW,2021,1,1
EHEH,EPPO,2021,1,2
EHEH,EPLR,2021,1,2
EHEH,EVRA,2021,1,1
EHEH,LHBP,2021,1,8
EHEH,EPKK,2021,1,7
EHEH,LYSM,2021,1,2
EHEH,EGSS,2021,1,1
EHEH,EYVI,2021,1,3
EHEH,LPPT,2021,1,7
EHEH,LEAL,2021,1,20
EHEH,LEMG,2021,1,17
EHEH,EYKA,2021,1,3
EHEH,LEAX,2021,1,1
EHEH,EPMR,2021,1,2
EHEH,LEZL,2021,1,1
EHEH,LBWV,2021,1,5
EHEH,EPWR,2021,1,1
EHEH,EKKA,2021,1,1
EHEH,EPKT,2021,1,8
EHEH,EPWR,2021,9,8
EHEH,EHAM,2021,9,5
EHEH,LGRD,2021,9,1
EHEH,LEIB,2021,9,74
EHEH,EPKK,2021,9,22
EHEH,LEBL,2021,9,48
EHEH,LIRF,2021,9,1
EHEH,LYBT,2021,9,1
EHEH,EYVI,2021,9,6
EHEH,EPLR,2021,9,2
EHEH,LEZL,2021,9,19
EHEH,LBSF,2021,9,20
EHEH,LPFR,2021,9,63
EHEH,LFPG,2021,9,1
EHEH,EVRA,2021,9,9
EHEH,LFML,2021,9,7
EHEH,LGKO,2021,9,11
EHEH,LGRP,2021,9,2
EHEH,LPPT,2021,9,22
EHEH,LERS,2021,9,10
EHEH,EDDR,2021,9,1
EHEH,LEPA,2021,9,44
EHEH,LROP,2021,9,11
EHEH,EKCH,2021,9,8
EHEH,EPMO,2021,9,2
EHEH,LIRU,2021,9,1
EHEH,LHBP,2021,9,21
EHEH,LEAL,2021,9,69
EHEH,LQPD,2021,9,1
EHEH,EDDF,2021,9,1
EHEH,LEMG,2021,9,35
EHEH,LIRA,2021,9,2
EHEH,LIMC,2021,9,1
EHEH,EPWA,2021,9,10
EHEH,LPAR,2021,9,14
EHEH,LIPM,2021,9,1
EHEH,LYBE,2021,9,1
EHEH,EPLB,2021,9,1
EHEH,LQBK,2021,9,1
EHEH,LIPH,2021,9,1
EHEH,LEMO,2021,9,1
EHEH,LIDU,2021,9,5
EHEH,EPKT,2021,9,15
EHEH,LBWV,2021,9,8
EHEH,EPSW,2021,9,3
EHEH,LDRI,2021,9,1
EHEH,EPGD,2021,9,13
EHEH,LIRP,2021,9,3
EHEH,LPPR,2021,9,21
EHEH,LKPR,2021,9,6
EHEH,EGSS,2021,9,30
EHEH,LIME,2021,9,2
EHEH,LFMN,2021,9,1
EHEH,LGAV,2021,9,7
EHEH,LEMD,2021,9,5
EHEH,LOWG,2021,9,2
EHEH,LDRG,2021,9,8
EHEH,LFMY,2021,9,1
EHEH,LIPE,2021,9,17
EHEH,EIDW,2021,9,8
EHEH,LIPE,2021,5,6
EHEH,EPWS,2021,5,2
EHEH,EPWA,2021,5,1
EHEH,LIME,2021,5,1
EHEH,LHBP,2021,5,9
EHEH,LBWV,2021,5,7
EHEH,LBWN,2021,5,1
EHEH,LEIB,2021,5,11
EHEH,LPBJ,2021,5,1
EHEH,LPPT,2021,5,5
EHEH,LYBT,2021,5,2
EHEH,LEAL,2021,5,30
EHEH,LGAV,2021,5,1
EHEH,EYVI,2021,5,3
EHEH,LEZL,2021,5,2
EHEH,LYSM,2021,5,1
EHEH,LEMG,2021,5,19
EHEH,LYBE,2021,5,3
EHEH,LBSF,2021,5,1
EHEH,LPAR,2021,5,1
EHEH,LRCK,2021,5,2
EHEH,LKPR,2021,5,1
EHEH,LPFR,2021,5,21
EHEH,LPPR,2021,5,2
EHEH,EHAM,2021,5,1
EHEH,EPMR,2021,5,2
EHEH,LEPA,2021,5,14
EHEH,EPGD,2021,4,2
EHEH,EGSS,2021,4,5
EHEH,LROP,2021,4,1
EHEH,LEMG,2021,4,16
EHEH,EPKT,2021,4,2
EHEH,LEIB,2021,4,3
EHEH,EPMR,2021,4,1
EHEH,LYBE,2021,4,1
EHEH,LEAL,2021,4,21
EHEH,EYVI,2021,4,5
EHEH,EVRA,2021,4,2
EHEH,LPPR,2021,4,2
EHEH,LHBP,2021,4,5
EHEH,EPMO,2021,4,1
EHEH,LBWV,2021,4,5
EHEH,LEPA,2021,4,6
EHEH,LYSM,2021,4,1
EHEH,EYKA,2021,4,1
EHEH,EPWA,2021,4,2
EHEH,LPFR,2021,4,11
EHEH,EKVB,2021,4,1
EHEH,ESSA,2021,4,1
EHEH,EPGD,2021,2,1
EHEH,LHBP,2021,2,4
EHEH,LPPR,2021,2,1
EHEH,LBWV,2021,2,1
EHEH,EYKA,2021,2,1
EHEH,LEMG,2021,2,7
EHEH,LGAV,2021,2,1
EHEH,LEAL,2021,2,12
EHEH,LPFR,2021,2,2
EHEH,LYBT,2021,2,2
EHEH,EPKT,2021,2,2
EHEH,LBWN,2021,2,1
EHEH,EYVI,2021,2,2
EHEH,EBMB,2020,6,3
EHEH,EPLE,2020,6,1
EHEH,LYBT,2020,6,1
EHEH,LBSF,2020,6,5
EHEH,EYKA,2020,6,8
EHEH,LHBP,2020,6,13
EHEH,EBBR,2020,6,4
EHEH,EPMR,2020,6,4
EHEH,EPZB,2020,6,1
EHEH,LEIB,2020,6,4
EHEH,EPWA,2020,6,5
EHEH,EYKG,2020,6,1
EHEH,LEBL,2020,6,8
EHEH,LOWW,2020,6,3
EHEH,EVRA,2020,6,8
EHEH,LEAL,2020,6,4
EHEH,LELL,2020,6,1
EHEH,LPPT,2020,6,7
EHEH,EPPO,2020,6,2
EHEH,EDDF,2020,6,1
EHEH,EPGD,2020,6,5
EHEH,LBWV,2020,6,1
EHEH,EGSS,2020,6,10
EHEH,LPPR,2020,6,3
EHEH,LPFR,2020,6,11
EHEH,EPKT,2020,6,9
EHEH,LEMU,2020,6,1
EHEH,LEMG,2020,6,13
EHEH,EPKK,2020,6,3
EHEH,EKKA,2020,6,1
EHEH,EYVI,2020,6,11
EHEH,LHDC,2020,6,4
EHEH,LYBE,2020,6,6
EHEH,LIPE,2020,6,6
EHEH,EIDW,2022,6,13
EHEH,LPAR,2022,6,12
EHEH,EPSW,2022,6,1
EHEH,LIPE,2022,6,16
EHEH,LGEL,2022,6,2
EHEH,EPLE,2022,6,5
EHEH,LEPA,2022,6,53
EHEH,LDRG,2022,6,3
EHEH,EPKK,2022,6,9
EHEH,EKCH,2022,6,16
EHEH,LATI,2022,6,1
EHEH,LBSF,2022,6,8
EHEH,EPMO,2022,6,1
EHEH,LYBE,2022,6,7
EHEH,EHAM,2022,6,2
EHEH,LKPR,2022,6,18
EHEH,LFNR,2022,6,6
EHEH,LGKN,2022,6,2
EHEH,EPGD,2022,6,21
EHEH,LEZL,2022,6,20
EHEH,LPFR,2022,6,66
EHEH,LGRP,2022,6,19
EHEH,EVRA,2022,6,8
EHEH,EPPO,2022,6,2
EHEH,EPWS,2022,6,1
EHEH,LGAV,2022,6,4
EHEH,EPRZ,2022,6,2
EHEH,LEAL,2022,6,74
EHEH,LECN,2022,6,1
EHEH,EPWA,2022,6,11
EHEH,LIPH,2022,6,10
EHEH,EGSS,2022,6,49
EHEH,LBWV,2022,6,7
EHEH,LROP,2022,6,3
EHEH,LEBL,2022,6,49
EHEH,EYKA,2022,6,4
EHEH,LPPT,2022,6,24
EHEH,LHBP,2022,6,26
EHEH,EGPH,2022,6,8
EHEH,LIME,2022,6,3
EHEH,EPRJ,2022,6,4
EHEH,LEGE,2022,6,3
EHEH,EPKT,2022,6,16
EHEH,EPLR,2022,6,2
EHEH,LEMG,2022,6,33
EHEH,EYVI,2022,6,14
EHEH,LGKO,2022,6,13
EHEH,LEMD,2022,6,12
EHEH,LFMN,2022,6,16
EHEH,EHGG,2022,6,2
EHEH,LOWW,2022,6,2
EHEH,LMML,2022,6,2
EHEH,EPMR,2022,6,4
EHEH,LPPR,2022,6,24
EHEH,LFPO,2022,6,1
EHEH,LRIA,2022,6,2
EHEH,LEIB,2022,6,70
EHEH,EDDB,2022,6,1
EHEH,LIRF,2022,6,2
EHEH,LE84,2022,6,2
EHEH,LERS,2022,6,4
EHEH,LFML,2022,6,3
EHEH,EGCC,2022,6,13
EHEH,LEMD,2020,1,12
EHEH,LOWS,2020,1,27
EHEH,EYKS,2020,1,1
EHEH,LYBE,2020,1,7
EHEH,LGAV,2020,1,15
EHEH,LOWI,2020,1,8
EHEH,EPSW,2020,1,2
EHEH,EPWA,2020,1,14
EHEH,LIRP,2020,1,1
EHEH,LE85,2020,1,8
EHEH,LPIN,2020,1,2
EHEH,EYVI,2020,1,2
EHEH,LKPR,2020,1,35
EHEH,EPLR,2020,1,6
EHEH,EYVP,2020,1,1
EHEH,EIDW,2020,1,21
EHEH,LPAR,2020,1,12
EHEH,LFNR,2020,1,3
EHEH,LEIB,2020,1,7
EHEH,EPMO,2020,1,14
EHEH,EYKA,2020,1,2
EHEH,LZIB,2020,1,8
EHEH,LPFR,2020,1,36
EHEH,EHAM,2020,1,4
EHEH,LPPT,2020,1,26
EHEH,LHBP,2020,1,47
EHEH,LELL,2020,1,2
EHEH,LEMU,2020,1,3
EHEH,LOWW,2020,1,31
EHEH,EYRU,2020,1,7
EHEH,EGCC,2020,1,15
EHEH,LMML,2020,1,9
EHEH,EPPO,2020,1,8
EHEH,LROP,2020,1,3
EHEH,LOIR,2020,1,26
EHEH,LPVL,2020,1,5
EHEH,EGPH,2020,1,8
EHEH,LEPA,2020,1,9
EHEH,EGSS,2020,1,69
EHEH,LEMG,2020,1,52
EHEH,LEZL,2020,1,5
EHEH,ESSA,2020,1,5
EHEH,LIPH,2020,1,13
EHEH,LEAL,2020,1,28
EHEH,LPPR,2020,1,11
EHEH,EPGD,2020,1,21
EHEH,EKCH,2020,1,14
EHEH,EPKT,2020,1,28
EHEH,EDDT,2020,1,1
EHEH,LEBL,2020,1,9
EHEH,EPKK,2020,1,51
EHEH,LIME,2020,1,25
EHEH,LIPE,2020,1,11
EHEH,LEMP,2020,1,2
EHEH,EVRA,2020,1,10
EHEH,LEVC,2020,1,10
EHEH,LFML,2020,1,5
EHEH,EHRD,2020,1,1
EHEH,EPMR,2020,1,7
EHEH,LIBR,2020,1,2
EHEH,LIPM,2020,1,3
EHEH,EYRD,2020,1,2
EHEH,LEGE,2020,1,1
EHEH,EPLU,2020,1,1
EHEH,EPLE,2020,1,4
EHEH,LICZ,2020,1,6
EHEH,LYBT,2020,1,2
EHEH,LETO,2020,1,3
EHEH,LIDU,2020,1,1
EHEH,LIRA,2020,1,17
EHEH,EPWR,2020,1,4
EHEH,LEBL,2022,1,27
EHEH,LMML,2022,1,2
