ADEP,ADES,filed_time_difference,AC Type,actual_departure,filename,is_during_covid,delay_departure,delay_arrival
EHAM,EGLC,3138,E190,2021-12-01T07:36:53.000+01:00,2021_12,true,-187,-114
EHAM,LFST,3971,E190,2021-12-01T07:53:21.000+01:00,2021_12,true,201,84
EHAM,LPPR,8620,E295,2021-12-01T07:53:57.000+01:00,2021_12,true,-63,261
EHAM,LIML,4940,B738,2021-12-01T07:50:00.000+01:00,2021_12,true,-300,262
EHAM,EDDV,2828,E75L,2021-12-01T08:15:00.000+01:00,2021_12,true,0,210
EHAM,LFSB,2874,A320,2021-12-01T07:54:17.000+01:00,2021_12,true,-1243,281
EHAM,EPKK,5836,E75L,2021-12-01T08:14:25.000+01:00,2021_12,true,-335,-256
EHEH,LPPT,10282,B738,2021-12-01T08:36:00.000+01:00,2021_12,true,960,866
EHAM,EBBR,2230,E190,2021-12-01T08:41:00.000+01:00,2021_12,true,960,716
EHAM,EGPF,4581,E190,2021-12-01T08:26:00.000+01:00,2021_12,true,60,603
EHAM,LROP,8572,B738,2021-12-01T08:26:00.000+01:00,2021_12,true,60,608
EHAM,ELLX,2808,E190,2021-12-01T08:22:58.000+01:00,2021_12,true,-122,270
EHAM,LSGG,4750,B737,2021-12-01T08:28:00.000+01:00,2021_12,true,-120,-235
EHAM,LYBE,7134,E190,2021-12-01T08:37:00.000+01:00,2021_12,true,420,1394
EHAM,LFSB,4045,E190,2021-12-01T08:31:26.000+01:00,2021_12,true,86,476
EHAM,LFRS,4779,E190,2021-12-01T08:29:12.000+01:00,2021_12,true,-48,489
EHAM,LIMF,5944,E75L,2021-12-01T08:31:19.000+01:00,2021_12,true,79,50
EHAM,EDDM,4269,E295,2021-12-01T08:40:17.000+01:00,2021_12,true,617,1063
EHAM,LFPG,3370,A321,2021-12-01T09:00:33.000+01:00,2021_12,true,1833,1864
EHAM,EPGD,5461,E75L,2021-12-01T08:42:03.000+01:00,2021_12,true,423,119
EHAM,LFMN,6283,B738,2021-12-01T08:37:00.000+01:00,2021_12,true,120,272
EHAM,ENZV,4676,E190,2021-12-01T08:45:17.000+01:00,2021_12,true,317,455
EHAM,EDDS,3944,A319,2021-12-01T08:37:09.000+01:00,2021_12,true,-171,303
EHAM,EDDW,1887,E190,2021-12-01T08:52:19.000+01:00,2021_12,true,439,1506
EHAM,EDDB,3394,B738,2021-12-01T08:52:46.000+01:00,2021_12,true,466,1092
EHAM,LIPZ,6405,E75L,2021-12-01T08:56:08.000+01:00,2021_12,true,668,25
EHAM,LIRF,7307,B737,2021-12-01T09:05:00.000+01:00,2021_12,true,900,838
EHAM,EGCC,3202,B738,2021-12-01T08:54:00.000+01:00,2021_12,true,240,756
EHAM,LSZH,3466,B738,2021-12-01T08:51:00.000+01:00,2021_12,true,60,1265
EHEH,EPMO,5856,B738,2021-12-01T08:54:00.000+01:00,2021_12,true,-60,-347
EHAM,EFHK,6635,B738,2021-12-01T09:04:00.000+01:00,2021_12,true,540,1553
EHAM,EGPD,4564,E190,2021-12-01T08:57:25.000+01:00,2021_12,true,-155,155
EHAM,EGNT,4171,E190,2021-12-01T09:03:12.000+01:00,2021_12,true,192,498
EHAM,EGGW,3593,A319,2021-12-01T08:57:39.000+01:00,2021_12,true,-141,-292
EHAM,EKCH,4073,E295,2021-12-01T09:10:10.000+01:00,2021_12,true,610,1309
EHAM,LHBP,5989,B738,2021-12-01T09:18:00.000+01:00,2021_12,true,780,857
EHAM,EPWA,5805,B737,2021-12-01T09:13:00.000+01:00,2021_12,true,480,507
EHAM,EIDW,5238,A320,2021-12-01T09:28:02.000+01:00,2021_12,true,1082,800
EHEH,LROP,8762,A321,2021-12-01T09:16:00.000+01:00,2021_12,true,360,238
EHAM,EDDL,2243,E190,2021-12-01T09:27:32.000+01:00,2021_12,true,1052,1121
EHAM,LOWW,5556,B738,2021-12-01T09:32:32.000+01:00,2021_12,true,1352,1067
EHAM,EGBB,3563,B737,2021-12-01T09:30:00.000+01:00,2021_12,true,1200,1043
EHAM,EIDW,6001,B738,2021-12-01T09:55:00.000+01:00,2021_12,true,2400,1927
EHAM,LPPR,8564,B738,2021-12-01T09:25:00.000+01:00,2021_12,true,600,2053
EHAM,EGLC,3030,E190,2021-12-01T09:28:25.000+01:00,2021_12,true,805,999
EHAM,EDDN,3510,E75L,2021-12-01T09:42:05.000+01:00,2021_12,true,1625,1971
EHAM,ENGM,4188,E190,2021-12-01T09:21:21.000+01:00,2021_12,true,81,1090
EHAM,LEBL,8403,A320,2021-12-01T10:27:06.000+01:00,2021_12,true,3726,3212
EHAM,LSZH,4696,BCS1,2021-12-01T10:07:43.000+01:00,2021_12,true,2263,1956
EHAM,LFBD,5413,E190,2021-12-01T09:34:00.000+01:00,2021_12,true,240,805
EHAM,EGLL,2098,B737,2021-12-01T09:41:06.000+01:00,2021_12,true,606,2815
EHAM,EDDS,3817,E75L,2021-12-01T10:11:05.000+01:00,2021_12,true,2165,2198
EHAM,EYVI,5894,BCS3,2021-12-01T09:38:34.000+01:00,2021_12,true,214,1846
EHAM,LIRF,7426,A320,2021-12-01T10:11:53.000+01:00,2021_12,true,1913,2070
EHAM,ESSA,6076,B738,2021-12-01T10:13:00.000+01:00,2021_12,true,1980,1976
EHAM,EGLL,2754,A319,2021-12-01T10:11:15.000+01:00,2021_12,true,1815,2784
EHAM,LIPE,5473,E190,2021-12-01T10:26:38.000+01:00,2021_12,true,2498,2881
EHAM,EETN,7379,BCS3,2021-12-01T09:58:32.000+01:00,2021_12,true,512,1021
EHAM,EGGD,3980,A320,2021-12-01T10:20:04.000+01:00,2021_12,true,1504,1744
EHAM,LEMD,8314,B738,2021-12-01T10:37:00.000+01:00,2021_12,true,1920,2725
EHAM,LFBO,6238,E75L,2021-12-01T10:38:28.000+01:00,2021_12,true,2008,2369
EHAM,EDDM,5330,A20N,2021-12-01T10:34:23.000+01:00,2021_12,true,1763,911
EHAM,EVRA,6600,BCS3,2021-12-01T10:14:00.000+01:00,2021_12,true,540,784
EHAM,EPWA,7106,E195,2021-12-01T10:41:23.000+01:00,2021_12,true,2183,960
EHAM,EDDF,4409,A319,2021-12-01T10:47:57.000+01:00,2021_12,true,2277,1253
EHAM,EDDB,5994,A319,2021-12-01T10:36:11.000+01:00,2021_12,true,1571,417
EHAM,LOWW,5205,E195,2021-12-01T10:14:05.000+01:00,2021_12,true,65,650
EHAM,LDZA,8612,DH8D,2021-12-01T10:53:31.000+01:00,2021_12,true,2011,1023
EHEH,LMML,9815,B738,2021-12-01T10:21:48.000+01:00,2021_12,true,-192,171
EHAM,ESMS,3480,CRJ9,2021-12-01T10:31:16.000+01:00,2021_12,true,376,2940
EHAM,EGLC,2944,E190,2021-12-01T10:50:14.000+01:00,2021_12,true,1214,1520
EHAM,ESSA,6258,CRJ9,2021-12-01T10:44:00.000+01:00,2021_12,true,540,512
EHAM,EFHK,7156,E190,2021-12-01T10:47:12.000+01:00,2021_12,true,432,1977
EHAM,LIMJ,6112,E75L,2021-12-01T10:50:05.000+01:00,2021_12,true,305,328
EHAM,LIML,4997,E190,2021-12-01T11:01:29.000+01:00,2021_12,true,689,1532
EHAM,LIML,5025,A319,2021-12-01T10:46:38.000+01:00,2021_12,true,-202,1096
EHAM,LIMC,5621,B737,2021-12-01T11:04:00.000+01:00,2021_12,true,840,403
EHEH,LEMG,10576,B738,2021-12-01T10:50:47.000+01:00,2021_12,true,-253,-360
EHAM,EICK,5355,E190,2021-12-01T11:10:08.000+01:00,2021_12,true,608,900
EHAM,LIRF,8691,A320,2021-12-01T11:18:41.000+01:00,2021_12,true,1121,186
EHAM,LROP,9032,A318,2021-12-01T11:18:00.000+01:00,2021_12,true,1080,880
EHAM,EGLL,3235,A319,2021-12-01T11:14:09.000+01:00,2021_12,true,789,1129
EHAM,EGPE,5647,E75L,2021-12-01T11:04:35.000+01:00,2021_12,true,-25,112
EHAM,ENBR,4624,E190,2021-12-01T11:20:14.000+01:00,2021_12,true,614,1233
EHAM,EPPO,5827,E75L,2021-12-01T11:12:55.000+01:00,2021_12,true,175,-427
EHAM,LKPR,4352,B738,2021-12-01T11:26:27.000+01:00,2021_12,true,687,1224
EHAM,ENCN,4129,E190,2021-12-01T11:36:37.000+01:00,2021_12,true,1297,1419
EHAM,EIDW,4976,B738,2021-12-01T11:17:00.000+01:00,2021_12,true,120,-117
EHAM,LFRN,4377,CRJX,2021-12-01T11:28:00.000+01:00,2021_12,true,780,956
EHAM,EKCH,4141,B738,2021-12-01T11:33:30.000+01:00,2021_12,true,810,1442
EHAM,EDDM,4302,E75L,2021-12-01T11:17:05.000+01:00,2021_12,true,-175,349
EHAM,EGPH,4355,E190,2021-12-01T11:33:05.000+01:00,2021_12,true,785,1182
EHAM,LGAV,10535,B738,2021-12-01T11:43:00.000+01:00,2021_12,true,1080,832
EHAM,LFPG,3171,B737,2021-12-01T11:45:00.000+01:00,2021_12,true,1200,1604
EHAM,LIRQ,6518,E190,2021-12-01T11:42:39.000+01:00,2021_12,true,759,3316
EHAM,EKBI,3042,E190,2021-12-01T11:36:00.000+01:00,2021_12,true,360,694
EHAM,LPPT,9730,B738,2021-12-01T11:55:00.000+01:00,2021_12,true,1200,927
EHAM,EDDC,3995,E75L,2021-12-01T11:39:24.000+01:00,2021_12,true,264,477
EHAM,EDDF,3991,E75L,2021-12-01T11:44:00.000+01:00,2021_12,true,540,450
EHAM,EGCC,3862,B737,2021-12-01T11:44:00.000+01:00,2021_12,true,540,470
EHEH,EIDW,5566,B738,2021-12-01T11:41:00.000+01:00,2021_12,true,60,-79
EHAM,LEMG,10209,B738,2021-12-01T11:47:10.000+01:00,2021_12,true,430,378
EHEH,LIME,5778,B738,2021-12-01T11:46:00.000+01:00,2021_12,true,-240,-1106
EHAM,EDDH,3695,E75L,2021-12-01T12:15:13.000+01:00,2021_12,true,613,315
EHAM,BIKF,11443,B763,2021-12-01T12:11:00.000+01:00,2021_12,true,360,427
EHEH,EPKT,5586,A320,2021-12-01T11:58:00.000+01:00,2021_12,true,-720,-846
EHAM,EDDL,2228,E190,2021-12-01T12:12:19.000+01:00,2021_12,true,139,41
EHAM,EGSY,3911,B738,2021-12-01T12:22:56.000+01:00,2021_12,true,476,2230
EHAM,ESGG,4612,E295,2021-12-01T12:23:26.000+01:00,2021_12,true,506,782
EHAM,EDDM,4255,CRJ9,2021-12-01T12:24:43.000+01:00,2021_12,true,-17,545
EHAM,ESSA,6396,B738,2021-12-01T12:34:26.000+01:00,2021_12,true,-34,-198
EHAM,EPWR,4787,E190,2021-12-01T12:46:00.000+01:00,2021_12,true,360,528
EHAM,LPPT,9708,A319,2021-12-01T12:41:00.000+01:00,2021_12,true,60,-33
EHAM,LEMD,7303,B739,2021-12-01T12:36:00.000+01:00,2021_12,true,-240,414
EHEH,EPGD,5483,A320,2021-12-01T12:35:00.000+01:00,2021_12,true,-300,-683
EHAM,LEVC,7981,E190,2021-12-01T12:43:05.000+01:00,2021_12,true,-115,103
EHAM,LEZG,7329,A332,2021-12-01T13:20:57.000+01:00,2021_12,true,2157,2418
EHEH,LQTZ,6888,A320,2021-12-01T12:58:00.000+01:00,2021_12,true,180,252
EHAM,EFHK,7275,E190,2021-12-01T13:06:31.000+01:00,2021_12,true,391,996
EHEH,EPKK,5811,B738,2021-12-01T13:03:00.000+01:00,2021_12,true,60,-111
EHEH,LPPR,8737,B738,2021-12-01T13:20:32.000+01:00,2021_12,true,632,509
EHAM,EPWA,5916,E75L,2021-12-01T13:28:36.000+01:00,2021_12,true,816,559
EHEH,LEVC,8237,B738,2021-12-01T13:18:00.000+01:00,2021_12,true,180,194
EHAM,LIRF,7481,B737,2021-12-01T13:22:29.000+01:00,2021_12,true,449,31
EHAM,EIDW,5450,B738,2021-12-01T13:31:22.000+01:00,2021_12,true,862,603
EHAM,LFML,5892,CRJX,2021-12-01T13:18:00.000+01:00,2021_12,true,-120,795
EHAM,EPKK,5993,E75L,2021-12-01T13:23:49.000+01:00,2021_12,true,229,218
EHEH,LEBL,7039,B738,2021-12-01T13:12:00.000+01:00,2021_12,true,-480,-89
EHAM,LHBP,6033,B738,2021-12-01T13:33:00.000+01:00,2021_12,true,780,1019
EHAM,EDDF,4418,B763,2021-12-01T13:48:55.000+01:00,2021_12,true,1735,1257
EHAM,LEBB,7005,E190,2021-12-01T13:29:12.000+01:00,2021_12,true,252,503
EHAM,LOWW,5028,B738,2021-12-01T13:28:00.000+01:00,2021_12,true,180,259
EHAM,ENGM,5260,B738,2021-12-01T13:24:00.000+01:00,2021_12,true,-60,676
EHAM,LEBL,6729,B738,2021-12-01T13:34:00.000+01:00,2021_12,true,540,906
EHAM,LFPG,3553,A319,2021-12-01T13:27:06.000+01:00,2021_12,true,66,143
EHAM,LFMN,6738,E75L,2021-12-01T13:39:00.000+01:00,2021_12,true,540,990
EHAM,LIMC,6533,A319,2021-12-01T13:35:20.000+01:00,2021_12,true,320,-787
EHAM,LIMC,5586,B737,2021-12-01T13:43:00.000+01:00,2021_12,true,480,57
EHAM,ENAL,6741,E75L,2021-12-01T13:46:00.000+01:00,2021_12,true,660,1062
EHAM,ENVA,7171,E75L,2021-12-01T13:40:32.000+01:00,2021_12,true,332,467
EHAM,ESSA,5879,B738,2021-12-01T13:44:39.000+01:00,2021_12,true,579,915
EHAM,LDZA,6341,E190,2021-12-01T13:35:34.000+01:00,2021_12,true,-266,-48
EHAM,LPPT,9179,A20N,2021-12-01T13:39:09.000+01:00,2021_12,true,-51,389
EHAM,EDDF,4049,A320,2021-12-01T14:00:11.000+01:00,2021_12,true,911,381
EHAM,LFRS,4615,E190,2021-12-01T13:55:02.000+01:00,2021_12,true,602,872
EHAM,EGCC,3995,A320,2021-12-01T13:56:03.000+01:00,2021_12,true,363,930
EHAM,LFPG,3640,A319,2021-12-01T13:56:00.000+01:00,2021_12,true,360,85
EHAM,LEMG,10344,A320,2021-12-01T14:04:21.000+01:00,2021_12,true,561,678
EHAM,LSZH,4088,BCS1,2021-12-01T14:09:33.000+01:00,2021_12,true,573,2779
EHAM,ELLX,2935,B744,2021-12-01T14:08:19.000+01:00,2021_12,true,499,850
EHAM,ENZV,4654,B738,2021-12-01T14:01:42.000+01:00,2021_12,true,-198,86
EHAM,ESGG,4611,E190,2021-12-01T14:04:51.000+01:00,2021_12,true,-9,207
EHAM,LSGG,4697,B738,2021-12-01T14:10:00.000+01:00,2021_12,true,0,-98
EHEH,EGCC,3903,B738,2021-12-01T14:07:39.000+01:00,2021_12,true,-441,102
EHAM,EKCH,4054,B738,2021-12-01T14:18:35.000+01:00,2021_12,true,215,135
EHAM,ENBR,4581,B738,2021-12-01T14:04:46.000+01:00,2021_12,true,-614,95
EHAM,EDDM,4102,E190,2021-12-01T14:24:00.000+01:00,2021_12,true,240,366
EHAM,EDDB,3409,E190,2021-12-01T14:19:00.000+01:00,2021_12,true,-60,763
EHAM,LSZH,4059,B737,2021-12-01T14:16:00.000+01:00,2021_12,true,-240,690
EHAM,LPPT,9427,A320,2021-12-01T14:30:10.000+01:00,2021_12,true,610,860
EHAM,EGLL,2664,A319,2021-12-01T14:27:33.000+01:00,2021_12,true,-147,266
EHAM,LIPZ,6395,E75L,2021-12-01T14:28:00.000+01:00,2021_12,true,-120,-591
EHEH,LIRF,7778,A21N,2021-12-01T14:33:00.000+01:00,2021_12,true,-420,-862
EHAM,EPGD,5422,E295,2021-12-01T14:41:00.000+01:00,2021_12,true,60,-262
EHAM,LFBD,5289,E190,2021-12-01T14:42:31.000+01:00,2021_12,true,151,475
EHAM,EGKK,3784,A319,2021-12-01T14:40:06.000+01:00,2021_12,true,-294,-705
EHAM,EGLL,2480,B737,2021-12-01T14:39:10.000+01:00,2021_12,true,-350,163
EHAM,EGPH,4428,E190,2021-12-01T14:45:00.000+01:00,2021_12,true,-300,82
EHEH,EPKK,5854,A320,2021-12-01T14:41:00.000+01:00,2021_12,true,-540,-651
EHEH,EYVI,6823,B738,2021-12-01T15:09:00.000+01:00,2021_12,true,840,977
EHAM,EIDW,4834,E190,2021-12-01T15:07:00.000+01:00,2021_12,true,420,674
EHEH,LEMG,10171,B738,2021-12-01T15:00:00.000+01:00,2021_12,true,0,25
EHAM,LFLL,5157,E75L,2021-12-01T15:08:00.000+01:00,2021_12,true,180,217
EHAM,EGPF,4283,B737,2021-12-01T14:59:00.000+01:00,2021_12,true,-360,343
EHAM,EDDF,3858,E190,2021-12-01T15:08:11.000+01:00,2021_12,true,-109,-783
EHAM,EGPD,4781,E190,2021-12-01T15:08:04.000+01:00,2021_12,true,-116,-139
EHAM,EKBI,3429,E190,2021-12-01T15:01:40.000+01:00,2021_12,true,-800,-800
EHAM,EKBI,4112,E190,2021-12-01T15:15:41.000+01:00,2021_12,true,41,3336
EHAM,LEBL,7189,A20N,2021-12-01T15:23:40.000+01:00,2021_12,true,220,592
EHAM,EGCC,4505,E190,2021-12-01T15:19:31.000+01:00,2021_12,true,-29,517
EHEH,EGSS,3215,B738,2021-12-01T15:28:00.000+01:00,2021_12,true,480,527
EHAM,LKPR,4839,B738,2021-12-01T15:31:00.000+01:00,2021_12,true,360,540
EHAM,EGLC,3156,E190,2021-12-01T15:24:52.000+01:00,2021_12,true,-308,-10
EHAM,EGNT,4274,E190,2021-12-01T15:21:26.000+01:00,2021_12,true,-514,-14
EHAM,LFPG,3644,B737,2021-12-01T15:42:00.000+01:00,2021_12,true,420,522
EHAM,LEAL,9165,B738,2021-12-01T15:42:41.000+01:00,2021_12,true,161,363
EHAM,LFML,6454,CRJX,2021-12-01T15:36:00.000+01:00,2021_12,true,-240,-65
EHEH,LIRF,7158,B738,2021-12-01T15:41:00.000+01:00,2021_12,true,-240,-759
EHAM,EKBI,3760,E295,2021-12-01T15:42:32.000+01:00,2021_12,true,-148,-132
EHAM,BIKF,12428,B738,2021-12-01T15:52:00.000+01:00,2021_12,true,420,426
EHAM,EGGD,3065,E190,2021-12-01T15:49:24.000+01:00,2021_12,true,-36,849
EHEH,LEAL,8494,B738,2021-12-01T15:53:00.000+01:00,2021_12,true,180,67
EHAM,ELLX,3466,E75L,2021-12-01T15:55:28.000+01:00,2021_12,true,328,359
EHAM,EGNM,3490,E75L,2021-12-01T15:52:19.000+01:00,2021_12,true,19,110
EHAM,ESSL,5841,E190,2021-12-01T15:56:24.000+01:00,2021_12,true,-216,-2
EHEH,LOWW,5040,A320,2021-12-01T16:09:00.000+01:00,2021_12,true,540,407
EHAM,EGAC,4800,E190,2021-12-01T15:50:00.000+01:00,2021_12,true,-600,-120
EHAM,LGAV,11956,A21N,2021-12-01T16:16:03.000+01:00,2021_12,true,363,-506
EHAM,LSGG,5423,E75L,2021-12-01T16:11:56.000+01:00,2021_12,true,116,-39
EHAM,LEMD,7850,B737,2021-12-01T16:14:34.000+01:00,2021_12,true,274,994
EHAM,EDDH,3959,B738,2021-12-01T16:08:38.000+01:00,2021_12,true,-382,-694
EHAM,LSZH,4759,E190,2021-12-01T16:09:04.000+01:00,2021_12,true,-356,-331
EHEH,LHBP,6312,A21N,2021-12-01T16:32:33.000+01:00,2021_12,true,453,1114
EHAM,EDDS,3925,E190,2021-12-01T16:30:03.000+01:00,2021_12,true,3,200
EHAM,EDDV,3317,E75L,2021-12-01T16:32:46.000+01:00,2021_12,true,166,496
EHAM,EKCH,4321,B737,2021-12-01T16:28:00.000+01:00,2021_12,true,-420,-276
EHAM,EIDW,5769,A320,2021-12-01T16:48:00.000+01:00,2021_12,true,480,838
EHAM,EGBB,4063,E75L,2021-12-01T16:46:23.000+01:00,2021_12,true,83,96
EHAM,EDDM,4759,E75L,2021-12-01T16:44:19.000+01:00,2021_12,true,-341,-191
EHAM,EDDF,4197,B77L,2021-12-01T17:10:23.000+01:00,2021_12,true,1223,1319
EHAM,LIME,6183,A319,2021-12-01T16:45:00.000+01:00,2021_12,true,-900,-780
EHAM,EDDL,2955,E75L,2021-12-01T16:56:00.000+01:00,2021_12,true,-240,-427
EHAM,EKCH,4977,B738,2021-12-01T17:07:00.000+01:00,2021_12,true,420,415
EHAM,EBBR,2495,E190,2021-12-01T17:00:00.000+01:00,2021_12,true,-300,-189
EHAM,LFPG,3072,B738,2021-12-01T17:10:00.000+01:00,2021_12,true,0,826
EHAM,ENGM,6374,B738,2021-12-01T17:15:00.000+01:00,2021_12,true,300,543
EHAM,EGLC,3150,E190,2021-12-01T17:14:32.000+01:00,2021_12,true,-28,626
EHAM,LIRF,8699,A320,2021-12-01T17:08:49.000+01:00,2021_12,true,-671,-354
EHAM,EGLC,3327,E190,2021-12-01T17:16:08.000+01:00,2021_12,true,-232,551
EHAM,LBSF,9854,A320,2021-12-01T17:03:00.000+01:00,2021_12,true,-1020,-1446
EHAM,EDDB,4243,E295,2021-12-01T17:47:17.000+01:00,2021_12,true,-163,355
EHAM,EDDM,5216,CRJ9,2021-12-01T17:50:00.000+01:00,2021_12,true,0,-114
EHAM,LFPO,4090,B738,2021-12-01T17:42:00.000+01:00,2021_12,true,-480,73
EHAM,EGLL,3545,B737,2021-12-01T17:43:00.000+01:00,2021_12,true,-420,-100
EHAM,EVRA,7423,BCS3,2021-12-01T17:51:11.000+01:00,2021_12,true,-229,360
EHAM,LEBL,7065,A20N,2021-12-01T17:57:16.000+01:00,2021_12,true,-164,751
EHAM,ENGM,6714,A20N,2021-12-01T18:13:23.000+01:00,2021_12,true,503,681
EHAM,LEMD,8587,B738,2021-12-01T18:13:00.000+01:00,2021_12,true,180,200
EHAM,LFPG,4395,A319,2021-12-01T18:07:00.000+01:00,2021_12,true,-180,-364
EHAM,LEMG,10534,B738,2021-12-01T18:05:35.000+01:00,2021_12,true,-265,-241
EHAM,LIML,6052,A319,2021-12-01T18:23:39.000+01:00,2021_12,true,-81,-88
EHAM,EFHK,8076,A319,2021-12-01T18:35:00.000+01:00,2021_12,true,600,1279
EHAM,EDDS,4615,A319,2021-12-01T18:24:04.000+01:00,2021_12,true,-356,-392
EHAM,EDDF,4096,CRJ9,2021-12-01T18:16:35.000+01:00,2021_12,true,-1105,-1267
EHAM,LEMD,9253,A321,2021-12-01T18:35:49.000+01:00,2021_12,true,-251,-647
EHAM,EGLL,2871,A20N,2021-12-01T18:38:43.000+01:00,2021_12,true,-77,1017
EHEH,EGSS,3242,B738,2021-12-01T18:33:00.000+01:00,2021_12,true,-420,124
EHAM,EPWA,7010,E195,2021-12-01T18:51:33.000+01:00,2021_12,true,-207,-926
EHAM,LROP,9740,A318,2021-12-01T19:03:00.000+01:00,2021_12,true,180,340
EHAM,LOWW,5983,E195,2021-12-01T18:58:36.000+01:00,2021_12,true,-84,-290
EHAM,EDDB,3354,A320,2021-12-01T18:51:36.000+01:00,2021_12,true,-924,170
EHAM,LSZH,4960,BCS1,2021-12-01T19:09:00.000+01:00,2021_12,true,-60,-192
EHBK,EGSS,3492,B77L,2021-12-01T19:22:00.000+01:00,2021_12,true,120,500
EHAM,EDDH,3895,A320,2021-12-01T19:21:00.000+01:00,2021_12,true,60,99
EHAM,LFPG,3386,A320,2021-12-01T19:20:12.000+01:00,2021_12,true,-288,-276
EHAM,LYBE,6362,A319,2021-12-01T19:14:27.000+01:00,2021_12,true,-933,356
EHAM,EGLL,3014,B737,2021-12-01T19:31:00.000+01:00,2021_12,true,-240,207
EHAM,LFST,3919,E190,2021-12-01T19:36:15.000+01:00,2021_12,true,75,-244
EHAM,ENGM,5899,B738,2021-12-01T19:33:00.000+01:00,2021_12,true,-120,-162
