ADEP,ADES,year,avg_delay_departure,avg_delay_destination,avg_total_delay,avg_filed_duration,avg_actual_duration
EHEH,EPMO,2016,54.375,-319.5,-265.125,6373.678571428572,6108.553571428572
EHBK,EPLB,2016,645.25,963.5,1608.75,6504.75,8113.5
EHRD,LFRK,2015,720.0,431.0,1151.0,6121.0,7272.0
EHAM,EDDL,2019,419.54855195911415,474.55366269165245,894.1022146507667,2397.3083475298126,3291.4105621805793
EHRD,LFLS,2019,252.28571428571428,234.28571428571428,486.57142857142856,5204.714285714285,5691.285714285715
EHAM,EDDL,2015,214.51190476190476,286.23809523809524,500.75,2438.0391156462583,2938.7891156462583
EHAM,LFPO,2015,334.44594594594594,685.5405405405405,1019.9864864864865,3691.0,4710.986486486487
EHRD,EDDN,2015,-1020.0,-1781.0,-2801.0,6784.0,3983.0
EHRD,EIDW,2015,-2520.0,-2488.0,-5008.0,5187.0,179.0
EHAM,ESSA,2019,471.2740879326473,596.0972871842844,1067.3713751169316,6489.198316183349,7556.56969130028
EHAM,EGPE,2019,293.22222222222223,306.0952380952381,599.3174603174604,5352.719576719577,5952.037037037037
EHBK,EHRD,2019,360.0,352.5,712.5,2322.5,3035.0
EHEH,LKTB,2016,2.9310344827586206,-149.0344827586207,-146.10344827586206,5395.448275862069,5249.3448275862065
EHAM,LGMK,2016,645.0,744.625,1389.625,11718.75,13108.375
EHRD,EKBI,2016,-1389.5,-1429.0,-2818.5,3875.5,1057.0
EHBK,EPPO,2016,300.0,199.0,499.0,4871.0,5370.0
EHAM,LGAV,2015,134.75641025641025,10.583333333333334,145.3397435897436,11394.471153846154,11539.810897435897
EHRD,LFPB,2015,0.0,-499.0,-499.0,4306.0,3807.0
EHAM,ENML,2015,510.0,920.5,1430.5,6968.5,8399.0
EHAM,LFRN,2019,724.5114503816794,549.4198473282443,1273.9312977099237,4820.984732824428,6094.916030534351
EHRD,LEVC,2018,251.47540983606558,108.32786885245902,359.8032786885246,7913.065573770492,8272.868852459016
EHRD,EDDM,2016,33.48068669527897,213.83690987124464,247.3175965665236,4469.201716738197,4716.519313304721
EHAM,EGBB,2016,243.21628289473685,-129.4202302631579,113.79605263157895,4469.84375,4583.639802631579
EHEH,LPPT,2016,602.2465753424658,567.945205479452,1170.1917808219177,9697.82191780822,10868.013698630137
EHRD,EDDS,2015,720.0,287.0,1007.0,5409.0,6416.0
EHEH,LOWI,2019,186.35616438356163,128.24657534246575,314.6027397260274,4559.890410958904,4874.493150684932
EHAM,EGAC,2018,191.6727272727273,141.56363636363636,333.23636363636365,5154.181818181818,5487.418181818181
EHAM,EPWA,2016,451.3958041958042,163.4041958041958,614.8,6805.365034965035,7420.165034965035
EHEH,EKCH,2016,-17.464285714285715,-147.80714285714285,-165.27142857142857,4509.192857142857,4343.921428571429
EHRD,EHBK,2016,-90.0,161.0,71.0,2094.0,2165.0
EHAM,ESSL,2015,63.46953405017921,187.97132616487454,251.44086021505376,5622.727598566308,5874.1684587813625
EHRD,EHEH,2015,46.266666666666666,-97.16666666666667,-50.9,1763.7333333333333,1712.8333333333333
EHGG,EHBK,2015,-863.4705882352941,-959.0294117647059,-1822.5,2604.6176470588234,782.1176470588235
EHAM,ENTO,2018,301.06410256410254,120.56837606837607,421.63247863247864,5444.2692307692305,5865.901709401709
EHGG,LPFR,2016,43.421052631578945,-112.47368421052632,-69.05263157894737,10967.947368421053,10898.894736842105
EHAM,EHBK,2016,-1776.0,-1825.75,-3601.75,2386.5,-1215.25
EHAM,LEZL,2015,252.05128205128204,259.7521367521368,511.8034188034188,9939.188034188035,10450.991452991453
EHEH,LIPH,2015,38.15686274509804,-208.4313725490196,-170.27450980392157,5343.098039215686,5172.823529411765
EHAM,ENTO,2015,162.80833333333334,97.95833333333333,260.76666666666665,5351.470833333334,5612.2375
EHRD,LEZL,2015,1560.0,515.0,2075.0,16281.0,18356.0
EHRD,EKYT,2019,-267.4,-187.2,-454.6,5620.0,5165.4
EHAM,LFLY,2019,-60.0,583.0,523.0,4725.0,5248.0
EHBK,LIRF,2019,-212.0,-1133.0,-1345.0,10785.0,9440.0
EHAM,LGSA,2016,635.0,491.1041666666667,1126.1041666666667,12057.3125,13183.416666666666
EHAM,LICA,2015,-260.0,-177.44444444444446,-437.44444444444446,9182.333333333334,8744.888888888889
EHAM,EGPK,2015,-270.0,-527.5,-797.5,5296.0,4498.5
EHRD,EGLC,2019,50.9859437751004,261.61044176706827,312.59638554216866,2715.379518072289,3027.975903614458
EHAM,LOWW,2018,654.2947052947053,735.3946053946054,1389.6893106893108,5831.593406593406,7221.282717282717
EHAM,LDZA,2018,904.8034188034188,685.2820512820513,1590.08547008547,6396.188034188034,7986.273504273504
EHAM,LGMT,2016,151.76470588235293,-158.64705882352942,-6.882352941176471,11518.235294117647,11511.35294117647
EHAM,ENZV,2015,11.059726962457338,-98.78668941979522,-87.72696245733789,5119.288395904437,5031.561433447099
EHAM,LEZG,2015,278.77358490566036,254.62264150943398,533.3962264150944,7381.320754716981,7914.7169811320755
EHEH,LGIR,2015,647.6666666666666,239.77777777777777,887.4444444444445,12018.74074074074,12906.185185185184
EHBK,EPKT,2015,-87.17647058823529,-254.61764705882354,-341.79411764705884,5699.64705882353,5357.85294117647
EHAM,LATI,2019,429.6363636363636,346.1818181818182,775.8181818181819,8751.113636363636,9526.931818181818
EHAM,ENGM,2019,452.0091370558376,427.6700507614213,879.6791878172589,5877.935025380711,6757.61421319797
EHRD,LSGG,2019,-92.0,-174.10526315789474,-266.10526315789474,4818.105263157895,4552.0
EHRD,EBLG,2019,420.0,506.0,926.0,2531.0,3457.0
EHAM,ESSA,2016,311.9639917695473,392.17283950617286,704.1368312757202,6653.013374485597,7357.150205761317
EHBK,LIBP,2016,600.0,288.0,888.0,9513.0,10401.0
EHBK,EDDL,2016,120.0,193.0,313.0,1615.0,1928.0
EHAM,ELLX,2015,171.90631808278866,234.72766884531592,406.63398692810455,3012.9041394335513,3419.538126361656
EHAM,LIPE,2015,310.02535211267605,341.5549295774648,651.5802816901409,5904.033802816902,6555.614084507042
EHAM,EPKK,2015,83.91836734693878,177.44897959183675,261.3673469387755,6488.316326530612,6749.683673469388
EHRD,EGBB,2015,-90.0,-637.5,-727.5,5095.25,4367.75
EHEH,LFMK,2015,451.875,384.75,836.625,5792.125,6628.75
EHAM,EGSS,2019,372.90625,581.7354166666667,954.6416666666667,3204.077083333333,4158.71875
EHAM,LIBR,2018,790.3333333333334,806.0,1596.3333333333333,8380.0,9976.333333333334
EHAM,EDDV,2018,271.2769230769231,131.03516483516484,402.3120879120879,3150.6,3552.912087912088
EHBK,LEBL,2016,585.0,726.75,1311.75,6753.5,8065.25
EHAM,EBBR,2015,140.07142857142858,322.687707641196,462.7591362126246,2151.3820598006646,2614.141196013289
EHBK,EDDK,2015,540.0,424.0,964.0,1796.6666666666667,2760.6666666666665
EHEH,EPPO,2018,345.22222222222223,196.0,541.2222222222222,4937.622222222222,5478.844444444445
EHEH,LIPH,2018,468.75925925925924,234.3148148148148,703.074074074074,5283.111111111111,5986.185185185185
EHBK,EIDW,2015,-240.0,-186.0,-426.0,6441.0,6015.0
EHBK,ENDU,2015,1140.0,-174.0,966.0,16323.0,17289.0
EHAM,EICK,2019,281.36507936507934,527.6190476190476,808.984126984127,5844.6349206349205,6653.619047619048
EHAM,LIBD,2019,631.6822429906542,497.39252336448595,1129.0747663551401,8475.96261682243,9605.03738317757
EHRD,EHGG,2019,-23.243243243243242,-133.7027027027027,-156.94594594594594,2355.7027027027025,2198.7567567567567
EHAM,EGPD,2018,204.52905811623248,263.73346693386776,468.2625250501002,4933.619238476954,5401.881763527054
EHEH,LEBL,2018,409.92452830188677,461.3522012578616,871.2767295597484,6879.729559748428,7751.006289308176
EHEH,LIBR,2018,1166.6666666666667,1129.75,2296.4166666666665,8257.305555555555,10553.722222222223
EHAM,EGFF,2015,11.527536231884058,187.6550724637681,199.18260869565216,4188.631884057971,4387.814492753623
EHAM,LEMH,2015,137.64705882352942,-172.35294117647058,-34.705882352941174,8332.823529411764,8298.117647058823
EHEH,LMML,2019,539.0,394.3333333333333,933.3333333333334,9831.727272727272,10765.060606060606
EHGG,EHLE,2019,-10.0,-74.83333333333333,-84.83333333333333,1953.3333333333333,1868.5
EHAM,LPFR,2018,516.028,228.016,744.044,10811.768,11555.812
EHEH,EHAM,2018,281.2857142857143,667.5714285714286,948.8571428571429,1793.7857142857142,2742.6428571428573
EHEH,LYBE,2016,386.9047619047619,301.04761904761904,687.952380952381,7446.761904761905,8134.714285714285
EHRD,EBAW,2016,-45.92307692307692,169.23076923076923,123.3076923076923,1627.8461538461538,1751.1538461538462
EHEH,LGSA,2015,773.9444444444445,350.5,1124.4444444444443,11697.944444444445,12822.388888888889
EHBK,LGIR,2016,-660.0,-1611.0,-2271.0,20610.0,18339.0
EHAM,EGGD,2015,216.51355661881976,329.6921850079745,546.2057416267943,4021.904306220096,4568.11004784689
EHAM,EGSH,2015,-65.23427331887201,-212.03253796095444,-277.26681127982647,2875.4360086767897,2598.169197396963
EHAM,LZIB,2015,360.0,271.5,631.5,6570.0,7201.5
EHEH,LBWN,2018,585.2941176470588,326.11764705882354,911.4117647058823,9801.882352941177,10713.29411764706
EHAM,EKCH,2016,219.7699704142012,167.6782544378698,387.448224852071,4442.511834319526,4829.960059171598
EHEH,LICC,2015,345.04651162790697,89.09302325581395,434.13953488372096,9236.372093023256,9670.511627906977
EHEH,LYBE,2019,821.8732394366198,812.3239436619718,1634.1971830985915,7229.239436619719,8863.43661971831
EHAM,ENBR,2018,231.2920168067227,160.36974789915968,391.6617647058824,5673.36974789916,6065.031512605042
EHAM,EHBK,2018,498.8,893.2,1392.0,2273.4,3665.4
EHAM,LBBG,2016,146.66666666666666,-195.5,-48.833333333333336,10669.444444444445,10620.611111111111
EHBK,EVRA,2016,-60.0,-72.5,-132.5,7331.25,7198.75
EHAM,ESSL,2019,255.31578947368422,456.0866873065016,711.4024767801858,5539.786377708979,6251.188854489164
EHBK,EHAM,2019,960.0,1508.75,2468.75,2388.5,4857.25
EHAM,LIMF,2018,400.84016393442624,571.8401639344262,972.6803278688525,5128.311475409836,6100.991803278688
EHEH,LRTR,2018,267.57142857142856,189.42857142857142,457.0,7163.571428571428,7620.571428571428
EHEH,EGPH,2018,319.8775510204082,179.44897959183675,499.3265306122449,5487.2040816326535,5986.530612244898
EHAM,LEBL,2016,632.8388554216867,711.6897590361446,1344.5286144578313,7171.7274096385545,8516.256024096385
EHAM,EDDV,2016,66.58811040339702,-272.4076433121019,-205.81953290870487,3481.7664543524415,3275.9469214437368
EHGG,LEPA,2016,146.58823529411765,17.0,163.58823529411765,8325.882352941177,8489.470588235294
EHAM,LGBL,2015,-217.5,-384.25,-601.75,10422.625,9820.875
EHRD,LIRF,2016,182.93548387096774,148.86451612903227,331.8,7043.787096774194,7375.587096774194
EHEH,LKPR,2016,-149.2549019607843,-350.27450980392155,-499.52941176470586,4620.823529411765,4121.294117647059
EHBK,BIKF,2016,-420.0,-2819.0,-3239.0,18974.0,15735.0
EHEH,LEVC,2015,30.729411764705883,-208.69411764705882,-177.96470588235294,7960.6,7782.635294117647
EHAM,LPLA,2015,112.5,9.75,122.25,14763.625,14885.875
EHRD,EDDP,2015,110.33333333333333,-491.3333333333333,-381.0,5990.333333333333,5609.333333333333
EHAM,EDDS,2019,397.54413892908826,193.21997105643993,590.7641099855282,4062.591895803184,4653.356005788712
EHEH,LBSF,2015,340.38461538461536,285.9846153846154,626.3692307692307,8722.076923076924,9348.446153846155
EHRD,EKCH,2015,-120.0,-315.0,-435.0,6517.0,6082.0
EHAM,EGHI,2019,327.86008230452677,509.15843621399176,837.0185185185185,4329.827160493827,5166.8456790123455
EHAM,EYVI,2018,782.5867768595041,905.2809917355372,1687.8677685950413,7589.280991735537,9277.148760330578
EHAM,EDDP,2018,390.9039548022599,103.17514124293785,494.07909604519773,4583.372881355932,5077.45197740113
EHAM,EGAA,2015,179.68965517241378,342.6551724137931,522.3448275862069,5188.0,5710.3448275862065
EHAM,EKCH,2019,439.455114822547,383.14822546972863,822.6033402922756,4447.203201113431,5269.806541405706
EHAM,LDZA,2019,1130.6293103448277,853.8189655172414,1984.448275862069,6489.431034482759,8473.879310344828
EHAM,ENAL,2019,210.84699453551912,422.92896174863387,633.775956284153,6660.918032786885,7294.693989071038
EHAM,LFMN,2018,534.8465189873418,-37.54430379746835,497.30221518987344,6865.588607594937,7362.890822784811
EHAM,LFLB,2018,1586.25,1496.75,3083.0,5573.75,8656.75
EHEH,LBBG,2018,0.0,-1415.0,-1415.0,14772.0,13357.0
EHRD,EDDB,2016,-54.06194690265487,-314.1061946902655,-368.16814159292034,4375.194690265486,4007.026548672566
EHEH,LIME,2016,323.08490566037733,455.9339622641509,779.0188679245283,4816.5,5595.518867924528
EHRD,ESSB,2016,60.0,-32.0,28.0,7381.0,7409.0
EHRD,LFSB,2015,-720.0,-1265.0,-1985.0,5869.0,3884.0
EHAM,LFRN,2018,596.5878787878788,485.2848484848485,1081.8727272727272,4898.309090909091,5980.181818181818
EHAM,EDFH,2018,-818.0,-1032.0,-1850.0,3459.0,1609.0
EHAM,ENVA,2016,139.84076433121018,371.9267515923567,511.76751592356686,7198.375796178344,7710.143312101911
EHAM,LFLL,2018,335.5995850622407,188.201244813278,523.8008298755186,5204.707468879668,5728.508298755187
EHAM,EBLG,2018,383.1923076923077,630.0,1013.1923076923077,2451.6153846153848,3464.8076923076924
EHAM,ELLX,2016,223.15567765567766,304.52930402930406,527.6849816849817,2987.992673992674,3515.677655677656
EHAM,EBBR,2016,209.71929824561403,342.07719298245615,551.7964912280702,2161.119298245614,2712.915789473684
EHRD,EGLC,2016,22.937052932761087,202.46494992846925,225.40200286123033,2893.9513590844062,3119.3533619456366
EHGG,EHBK,2016,-1860.0,-1661.75,-3521.75,2353.5,-1168.25
EHAM,LFQQ,2016,80.0,224.66666666666666,304.6666666666667,2842.3333333333335,3147.0
EHAM,LPFR,2015,208.04464285714286,303.36160714285717,511.40625,10591.41517857143,11102.82142857143
EHAM,EGPD,2015,39.40169491525424,102.24915254237288,141.65084745762712,5041.372881355932,5183.0237288135595
EHEH,LEGE,2015,150.39285714285714,106.67857142857143,257.07142857142856,6450.333333333333,6707.4047619047615
EHRD,LEPA,2015,420.390243902439,307.4878048780488,727.8780487804878,7868.585365853659,8596.463414634147
EHRD,EDXW,2015,60.0,-128.0,-68.0,5133.0,5065.0
EHEH,LGAV,2019,563.125,270.05833333333334,833.1833333333333,10840.408333333333,11673.591666666667
EHAM,LIRN,2018,475.66932270916334,410.33466135458167,886.0039840637451,8021.418326693227,8907.422310756972
EHAM,EGPF,2018,228.4990138067061,528.5936883629191,757.0927021696252,4802.282051282052,5559.374753451677
EHRD,EGSS,2016,1440.0,3560.0,5000.0,2948.25,7948.25
EHAM,EDDV,2019,409.64502164502164,429.8982683982684,839.5432900432901,3033.0844155844156,3872.627705627706
EHAM,LEZG,2019,-713.34375,433.46875,-279.875,6350.75,6070.875
EHAM,LEMH,2016,460.7142857142857,85.45714285714286,546.1714285714286,8329.628571428571,8875.8
EHRD,LGKO,2015,-129.0,-339.1875,-468.1875,12251.3125,11783.125
EHBK,LIBP,2015,300.0,2513.0,2813.0,8211.0,11024.0
EHAM,ENCN,2019,287.12881355932205,501.3627118644068,788.4915254237288,4466.4305084745765,5254.922033898305
EHAM,EGPF,2016,280.87934186471665,559.0274223034735,839.9067641681901,4785.610603290676,5625.517367458867
EHAM,EDFH,2016,110.5,-60.5,50.0,3719.5,3769.5
EHAM,EDDF,2019,586.0511921458625,528.6248246844319,1114.6760168302944,3443.946002805049,4558.622019635343
EHAM,EGPF,2019,409.98602794411175,666.0878243512974,1076.073852295409,4871.660678642715,5947.7345309381235
EHLE,ESOH,2019,-1380.0,-302.0,-1682.0,7698.0,6016.0
EHAM,EHEH,2019,1374.4375,895.375,2269.8125,2345.75,4615.5625
EHAM,EKYT,2018,195.78426966292136,370.82247191011237,566.6067415730337,4134.539325842697,4701.146067415731
EHEH,LRCL,2018,725.0192307692307,641.5961538461538,1366.6153846153845,7616.615384615385,8983.23076923077
EHEH,ESGG,2018,-2221.5,-2171.0,-4392.5,7156.0,2763.5
EHAM,EKBI,2016,61.36683417085427,150.40201005025125,211.76884422110552,3598.3400335008373,3810.108877721943
EHAM,EGNJ,2016,41.67448680351906,498.42228739002934,540.0967741935484,3296.425219941349,3836.5219941348973
EHBK,LSZH,2019,65.6,499.6,565.2,3257.6,3822.8
EHGG,EHEH,2018,-920.0,-508.8333333333333,-1428.8333333333333,1996.0,567.1666666666666
EHEH,LEAL,2016,484.0193236714976,458.6135265700483,942.6328502415458,8325.178743961353,9267.811594202898
EHBK,EHRD,2016,-690.0,-684.0,-1374.0,2186.5,812.5
EHAM,LFRS,2015,182.90123456790124,422.64814814814815,605.5493827160494,5059.765432098766,5665.314814814815
EHAM,EINN,2015,-398.75,468.5,69.75,5966.0,6035.75
EHAM,LKPR,2019,568.2387580299786,422.6638115631692,990.9025695931477,4863.345824411135,5854.248394004283
EHRD,LEAL,2018,369.0879120879121,450.7032967032967,819.7912087912088,8375.78021978022,9195.57142857143
EHAM,LFPB,2015,-240.0,154.33333333333334,-85.66666666666667,3416.3333333333335,3330.6666666666665
EHAM,EGLC,2019,350.1721147431621,580.2201467645096,930.3922615076718,3266.6464309539692,4197.038692461641
EHAM,LPPT,2018,1103.3346855983773,985.370182555781,2088.7048681541582,10377.741379310344,12466.446247464502
EHAM,LIPX,2016,243.46153846153845,558.9423076923077,802.4038461538462,5328.442307692308,6130.846153846154
EHRD,LFBO,2016,60.0,-482.0,-422.0,8949.0,8527.0
EHBK,LGAV,2016,1260.0,1372.0,2632.0,10029.0,12661.0
EHAM,EGNM,2015,186.88865979381444,217.82886597938145,404.71752577319586,3889.3381443298967,4294.055670103093
EHAM,ENAL,2015,-16.378723404255318,145.331914893617,128.9531914893617,6726.212765957447,6855.1659574468085
EHEH,LIEA,2015,200.0952380952381,-3.1904761904761907,196.9047619047619,6916.523809523809,7113.428571428572
EHRD,LDSP,2015,103.67647058823529,-109.61764705882354,-5.9411764705882355,7199.205882352941,7193.264705882353
EHAM,LEMD,2019,651.4077669902913,909.0970873786408,1560.504854368932,8215.599293909974,9776.104148278906
EHAM,EDDB,2019,422.9484240687679,24.38681948424069,447.3352435530086,4896.320916905444,5343.656160458453
EHAM,LIPE,2019,395.7066974595843,382.9515011547344,778.6581986143187,5954.050808314088,6732.709006928407
EHAM,LIRP,2019,965.4873949579832,1187.0672268907563,2152.5546218487393,6253.252100840336,8405.806722689076
EHRD,EHBK,2019,240.0,81.5,321.5,2178.5,2500.0
EHAM,LYBE,2018,954.004016064257,753.4538152610442,1707.4578313253012,7849.076305220883,9556.534136546185
EHRD,LPPR,2016,-579.0,-894.0,-1473.0,8972.0,7499.0
EHGG,EHRD,2016,-607.0588235294117,-945.1176470588235,-1552.1764705882354,2587.3529411764707,1035.1764705882354
EHAM,LGMT,2015,-68.72727272727273,-314.27272727272725,-383.0,11478.145454545454,11095.145454545454
EHAM,LIRP,2015,402.4390243902439,648.3821138211382,1050.821138211382,6263.056910569106,7313.878048780488
EHAM,LJLJ,2019,541.4968152866242,460.8216560509554,1002.3184713375796,5982.949044585987,6985.267515923567
EHAM,LROP,2019,902.7720588235294,364.7279411764706,1267.5,9610.520220588236,10878.020220588236
EHAM,EGLL,2015,337.9544468546638,1016.3036876355749,1354.2581344902387,3381.7457700650757,4736.003904555315
EHGG,EGSH,2019,-193.14285714285714,-505.2857142857143,-698.4285714285714,3771.0,3072.5714285714284
EHAM,LDSP,2019,973.015625,1025.625,1998.640625,7307.953125,9306.59375
EHAM,LIPX,2018,528.9014084507043,422.28169014084506,951.1830985915493,5686.5352112676055,6637.718309859155
EHAM,EGPE,2016,131.46153846153845,-224.88888888888889,-93.42735042735043,5886.188034188034,5792.760683760684
EHAM,LIEE,2016,-300.0,-450.0,-750.0,8591.0,7841.0
EHAM,EGNX,2015,-30.00709219858156,-162.45390070921985,-192.46099290780143,4621.758865248227,4429.297872340426
EHBK,ENTO,2019,23.333333333333332,-1105.0,-1081.6666666666667,9469.166666666666,8387.5
EHAM,EDDS,2018,439.7641791044776,15.131343283582089,454.8955223880597,4266.194029850746,4721.089552238806
EHAM,LBSF,2018,834.7976878612717,510.7456647398844,1345.5433526011561,9362.520231213874,10708.063583815028
EHAM,LROP,2015,339.8336414048059,92.99260628465804,432.82624768946397,9458.918669131239,9891.744916820702
EHAM,LGKR,2015,44.76190476190476,-60.65079365079365,-15.88888888888889,9589.079365079366,9573.190476190477
EHRD,LFBE,2015,353.97872340425533,76.65957446808511,430.63829787234044,5454.936170212766,5885.574468085107
EHRD,LEVC,2019,248.85,66.85,315.7,8013.883333333333,8329.583333333334
EHKD,EGSH,2019,-780.0,-1066.0,-1846.0,2866.0,1020.0
EHAM,LGAV,2018,754.5059760956175,284.70916334661354,1039.215139442231,11208.798804780876,12248.013944223108
EHEH,LRCL,2016,245.73170731707316,131.0731707317073,376.8048780487805,7706.195121951219,8083.0
EHKD,EGSH,2016,-321.27272727272725,-321.3636363636364,-642.6363636363636,2762.6363636363635,2120.0
EHEH,LGIR,2016,706.75,336.7,1043.45,11789.85,12833.3
EHEH,EPPO,2016,567.6551724137931,446.6896551724138,1014.3448275862069,4947.6551724137935,5962.0
EHEH,EDDL,2015,-186.0,-1113.0,-1299.0,2435.0,1136.0
EHEH,EPGD,2019,164.27731092436974,-26.647058823529413,137.63025210084032,5615.151260504202,5752.781512605042
EHBK,LFQB,2019,240.0,71.0,311.0,2932.0,3243.0
EHEH,EVRA,2016,122.4390243902439,62.97560975609756,185.41463414634146,7297.024390243902,7482.4390243902435
EHAM,EGAA,2016,521.8965517241379,649.1034482758621,1171.0,5169.041379310344,6340.041379310344
EHAM,EHGG,2016,361.625,132.875,494.5,2577.625,3072.125
EHRD,LFPG,2015,-87.16666666666667,0.3333333333333333,-86.83333333333333,3339.3333333333335,3252.5
EHRD,EKYT,2015,-300.0,-224.0,-524.0,5571.0,5047.0
EHAM,LFPG,2019,578.8970487302677,556.4735758407687,1135.3706245710364,3688.7343857240908,4824.105010295127
EHRD,LEIB,2018,371.0388349514563,88.5631067961165,459.6019417475728,8612.932038834952,9072.533980582524
EHBK,EHAM,2018,885.0,1487.25,2372.25,2527.75,4900.0
EHEH,LKPR,2019,205.6095890410959,63.321917808219176,268.93150684931504,4545.068493150685,4814.0
EHEH,LIRA,2019,561.8125,440.0625,1001.875,6753.875,7755.75
EHAM,EFKS,2018,-180.0,41.0,-139.0,10488.923076923076,10349.923076923076
EHEH,LFMN,2018,385.4415584415584,-248.33766233766235,137.1038961038961,6318.597402597403,6455.701298701299
EHEH,LMML,2018,754.9722222222222,592.75,1347.7222222222222,9725.777777777777,11073.5
EHEH,EHRD,2016,188.0,84.625,272.625,1641.5,1914.125
EHEH,LHBP,2015,162.04716981132074,-176.76415094339623,-14.716981132075471,6639.330188679245,6624.61320754717
EHAM,LPPR,2018,633.8,588.9752808988763,1222.7752808988764,9072.00224719101,10294.777528089888
EHRD,EGSH,2016,-336.1666666666667,-577.5,-913.6666666666666,3259.3333333333335,2345.6666666666665
EHAM,EDDK,2015,-34.65529010238908,-397.7337883959044,-432.38907849829354,3184.0580204778157,2751.668941979522
EHGG,EKOD,2015,60.0,-529.0,-469.0,4282.0,3813.0
EHAM,LFBO,2019,544.7761904761904,489.0,1033.7761904761905,6142.611904761905,7176.388095238095
EHAM,LICC,2018,658.3473053892216,560.3173652694611,1218.6646706586826,9648.20359281437,10866.868263473054
EHAM,LIRF,2018,625.5254833040422,219.13796133567664,844.6634446397188,7557.186291739895,8401.849736379614
EHAM,LSZH,2016,430.480198019802,608.2458745874587,1038.7260726072607,4426.466171617161,5465.192244224422
EHAM,LIML,2015,110.7731196054254,257.1023427866831,367.8754623921085,5278.073982737361,5645.9494451294695
EHAM,EBLG,2015,-88.88888888888889,-240.72222222222223,-329.6111111111111,2640.777777777778,2311.1666666666665
EHRD,EBOS,2016,263.0,-237.0,26.0,2349.0,2375.0
EHRD,EDDM,2015,-358.327731092437,-504.4873949579832,-862.8151260504202,4746.928571428572,3884.1134453781515
EHBK,LEAL,2015,274.8863636363636,351.09090909090907,625.9772727272727,8376.977272727272,9002.954545454546
EHAM,LGMK,2015,1546.0,1541.3125,3087.3125,11576.9375,14664.25
EHEH,EIDW,2019,348.3119266055046,197.32110091743118,545.6330275229358,5928.678899082569,6474.311926605505
EHEH,EVRA,2018,46.622950819672134,63.14754098360656,109.77049180327869,7200.11475409836,7309.88524590164
EHAM,LFMT,2018,418.22935779816515,109.30275229357798,527.5321100917431,6370.908256880734,6898.440366972477
EHAM,LIRP,2016,494.990099009901,732.8910891089109,1227.881188118812,6279.940594059406,7507.821782178218
EHBK,LROP,2016,-86.66666666666667,-398.1111111111111,-484.77777777777777,8911.444444444445,8426.666666666666
EHEH,LHBP,2019,406.1476793248945,100.22784810126582,506.3755274261603,6622.810126582279,7129.185654008439
EHRD,LPPT,2019,387.7457627118644,476.50847457627117,864.2542372881356,9933.915254237289,10798.169491525423
EHAM,EGKB,2016,-180.0,276.0,96.0,3024.0,3120.0
EHAM,EETN,2015,210.4449152542373,206.96610169491527,417.41101694915255,7910.224576271186,8327.635593220339
EHAM,LFLC,2019,764.5735294117648,503.1617647058824,1267.735294117647,5216.323529411765,6484.058823529412
EHBK,LKPR,2019,270.0,65.0,335.0,4362.5,4697.5
EHAM,EGLC,2018,269.0948644793153,411.3687589158345,680.4636233951497,3339.3102710413696,4019.773894436519
EHAM,LFMN,2016,319.56279809220985,-289.31319554848966,30.24960254372019,6960.300476947536,6990.550079491256
EHEH,LEBL,2016,529.3146853146853,552.4895104895105,1081.8041958041958,6736.27972027972,7818.083916083916
EHBK,LEAL,2016,438.0,392.875,830.875,8443.3,9274.175
EHLE,EDDG,2016,651.8333333333334,375.1666666666667,1027.0,2589.5,3616.5
EHAM,ESMS,2015,645.925925925926,724.1851851851852,1370.111111111111,4580.037037037037,5950.148148148148
EHAM,EGWU,2019,1380.0,2831.0,4211.0,2596.0,6807.0
EHAM,LDDU,2018,738.8461538461538,702.6410256410256,1441.4871794871794,8030.0,9471.48717948718
EHBK,EGBB,2016,-97.45161290322581,-745.3870967741935,-842.8387096774194,6421.580645161291,5578.741935483871
EHBK,ETMN,2016,-360.0,-308.0,-668.0,4318.0,3650.0
EHBK,LEVT,2016,-120.0,-900.0,-1020.0,9333.0,8313.0
EHRD,EHAM,2015,600.2857142857143,907.1428571428571,1507.4285714285713,1086.2857142857142,2593.714285714286
EHBK,EGTK,2015,-1320.0,-1394.0,-2714.0,5799.0,3085.0
EHRD,LOWS,2019,-35.28767123287671,-573.5616438356165,-608.8493150684932,5230.315068493151,4621.465753424657
EHAM,EGSH,2019,206.83941605839416,185.1824817518248,392.021897810219,2792.5766423357663,3184.598540145985
EHAM,LHBP,2018,522.1422764227642,171.41260162601625,693.5548780487804,6901.721544715447,7595.276422764227
EHEH,EPGD,2016,53.31818181818182,-308.030303030303,-254.71212121212122,5792.227272727273,5537.515151515152
EHAM,LDSP,2016,400.86486486486484,358.86486486486484,759.7297297297297,7441.1621621621625,8200.891891891892
EHAM,LGKF,2016,164.34782608695653,70.6086956521739,234.95652173913044,10450.347826086956,10685.304347826086
EHRD,LIPZ,2016,1680.0,744.0,2424.0,6883.0,9307.0
EHGG,LPFR,2015,-356.8421052631579,-325.7368421052632,-682.578947368421,10858.473684210527,10175.894736842105
EHAM,LFST,2019,698.5386996904025,573.2229102167182,1271.7616099071208,3885.0092879256968,5156.770897832817
EHAM,EFIV,2019,96.33333333333333,321.5,417.8333333333333,11457.0,11874.833333333334
